country_code_filter	country_name_filter	region_code	region_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
BE	Belgium	flemish_region	Flemish Region	9773	1731	205170399	79012587	1355600	240507
BE	Belgium	wallonia	Wallonia	6847	1532	38966279	14151154	280329	42769
BE	Belgium	brussels	Brussels	7846	1566	22943038	7839185	241302	39019
