week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w019	Week 19	2019-05-06	2019-05-07	FR	France	646	183	1195187	399434	12194	1131
w018	Week 18	2019-04-29	2019-05-05	FR	France	1174	322	12204085	4941518	67926	12735
w017	Week 17	2019-04-22	2019-04-28	FR	France	1418	401	10404959	4159076	65527	10900
w016	Week 16	2019-04-15	2019-04-21	FR	France	1691	583	13920225	5618135	96603	13576
w015	Week 15	2019-04-08	2019-04-14	FR	France	2368	939	20536807	7801920	158854	28715
w014	Week 14	2019-04-01	2019-04-07	FR	France	2408	947	20078808	7569927	202336	28944
w013	Week 13	2019-03-25	2019-03-31	FR	France	1903	788	19884728	7265379	181423	30116
w012	Week 12	2019-03-18	2019-03-24	FR	France	1921	708	19350281	7227288	177846	23129
w011	Week 11	2019-03-11	2019-03-17	FR	France	1382	504	18891125	7538818	158441	27581
w010	Week 10	2019-03-04	2019-03-10	FR	France	1138	399	14760225	5721832	128546	23574
w009	Week 9	2019-02-25	2019-03-03	FR	France	478	165	7023138	2812804	58062	10307
w008	Week 8	2019-02-18	2019-02-24	FR	France	308	129	2502309	811906	13414	2004
w007	Week 7	2019-02-11	2019-02-17	FR	France	240	113	2410451	844490	21932	4379
w006	Week 6	2019-02-04	2019-02-10	FR	France	230	89	1253507	383313	10192	1128
w005	Week 5	2019-01-28	2019-02-03	FR	France	239	79	4180594	1748036	23623	4252
w004	Week 4	2019-01-21	2019-01-27	FR	France	179	65	3018730	1316187	16737	3454
w003	Week 3	2019-01-14	2019-01-20	FR	France	176	62	1640066	589438	12651	1750
w002	Week 2	2019-01-07	2019-01-13	FR	France	157	59	1821816	615022	16739	3274
w001	Week 1	2019-01-01	2019-01-06	FR	France	109	45	1815042	728364	14960	3146
