audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f25_34	female (25-34)	LV	Latvia	52	13	139693	30643	1033	0
m25_34	male (25-34)	LV	Latvia	50	13	122146	26489	1004	0
f18_24	female (18-24)	LV	Latvia	44	11	99293	22367	488	0
f35_44	female (35-44)	LV	Latvia	59	13	94344	20524	870	0
f45_54	female (45-54)	LV	Latvia	60	13	76928	15835	746	0
m35_44	male (35-44)	LV	Latvia	59	13	69286	14654	739	0
m18_24	male (18-24)	LV	Latvia	44	11	66234	14834	380	0
f55_64	female (55-64)	LV	Latvia	52	13	59705	11862	600	0
m45_54	male (45-54)	LV	Latvia	59	13	37198	7593	381	0
f65_	female (65+)	LV	Latvia	51	12	25409	4915	263	0
m55_64	male (55-64)	LV	Latvia	52	13	19074	3756	225	0
m65_	male (65+)	LV	Latvia	50	12	7620	1466	86	0
u25_34	unknown (25-34)	LV	Latvia	37	11	692	148	5	0
u35_44	unknown (35-44)	LV	Latvia	47	11	638	127	8	0
u45_54	unknown (45-54)	LV	Latvia	24	11	178	37	0	0
u55_64	unknown (55-64)	LV	Latvia	18	11	87	18	0	0
u18_24	unknown (18-24)	LV	Latvia	16	9	84	18	0	0
u65_	unknown (65+)	LV	Latvia	15	9	54	10	0	0
f13_17	female (13-17)	LV	Latvia	4	2	20	8	0	0
m13_17	male (13-17)	LV	Latvia	4	2	20	8	0	0
u13_17	unknown (13-17)	LV	Latvia	5	3	1	0	0	0
