country_code_filter	country_name_filter	spend_code	spend_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
LV	Latvia	0_50	0 - 50	1762	544	10418434	2841313	44700	13
LV	Latvia	50_100	50 - 100	1962	525	144724	47437	675	87
LV	Latvia	100_1k	100 - 1k	785	221	8517262	3779841	35880	7693
LV	Latvia	1k_5k	1k - 5k	83	28	1252241	515089	11806	2394
LV	Latvia	5k_10k	5k - 10k	6	5	5374	2687	177	40
LV	Latvia	10k_50k	10k - 50k	1	1	5112	2556	227	45
