advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	w020	Week 20	LT	Lithuania	42	1	1315465	550248	2362	375
Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	w020	Week 20	LT	Lithuania	23	1	468686	177493	1835	126
Darbo partija	Darbo partija	264116120225	Facebook	w020	Week 20	LT	Lithuania	15	1	410985	124000	1485	0
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	w020	Week 20	LT	Lithuania	6	1	171993	69999	993	100
Liberalai	Liberalai	81004804444	Facebook	w020	Week 20	LT	Lithuania	70	1	145471	42249	2846	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	w020	Week 20	LT	Lithuania	12	1	132038	35443	454	1
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	w020	Week 20	LT	Lithuania	9	1	94433	32969	694	37
Karolina Štelmokaitė	LVŽS	763068560724258	Facebook	w020	Week 20	LT	Lithuania	6	1	76994	18399	534	0
Mindaugas Puidokas	Puidokas Mindaugas	1739968129576961	Facebook	w020	Week 20	LT	Lithuania	2	1	59998	15000	198	0
European Greens		141366725876424	Facebook	w020	Week 20	LT	Lithuania	8	1	59662	25548	271	66
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	w020	Week 20	LT	Lithuania	6	1	55493	23939	86	16
Laima Mogenienė	LVŽS partija (EP rinkimų sąskaita)	334338600540343	Facebook	w020	Week 20	LT	Lithuania	21	1	36807	7922	961	0
Tatjana Babrauskienė	Babrauskiene Tatjana	1101509610035530	Facebook	w020	Week 20	LT	Lithuania	2	1	26427	5285	141	0
Už Ingridą	Ingrida Šimonytė	2214495192154107	Facebook	w020	Week 20	LT	Lithuania	1	1	16666	3333	32	0
Tėvynės sąjunga - Lietuvos krikščionys demokratai (TS-LKD)		198988713464683	Facebook	w020	Week 20	LT	Lithuania	2	1	14998	6000	198	0
European Parliament		178362315106	Facebook	w020	Week 20	LT	Lithuania	2	1	11521	4288	22	9
Europos Parlamento biuras Lietuvoje	Europos Parlamento biuras Lietuvoje	188014250186	Facebook	w020	Week 20	LT	Lithuania	1	1	9999	4999	99	0
Dovilas Petkus	Katelynas Martynas	666697733748899	Facebook	w020	Week 20	LT	Lithuania	2	1	8331	1666	165	0
VoteWatch Europe		355087424564148	Facebook	w020	Week 20	LT	Lithuania	5	1	3723	1609	6	1
Investors' Forum		1330823023658838	Facebook	w020	Week 20	LT	Lithuania	2	1	3332	666	58	0
ALDE Group – Liberals and Democrats in the European Parliament	ALDE Group in the European Parliament. 	123910440019	Facebook	w020	Week 20	LT	Lithuania	4	1	2458	766	7	0
Tomas Vytautas Raskevičius	Raskevicius Tomas Vytautas	790530451326497	Facebook	w020	Week 20	LT	Lithuania	1	1	1249	624	12	0
Talking Europe		316028505828375	Facebook	w020	Week 20	LT	Lithuania	2	1	919	437	4	0
Guardian Weekly		64525551258	Facebook	w020	Week 20	LT	Lithuania	4	1	764	152	1	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	w020	Week 20	LT	Lithuania	1	1	590	118	1	0
Jaunųjų konservatorių lyga	Vaitkevicius	269533485196	Facebook	w020	Week 20	LT	Lithuania	1	1	428	0	42	0
Greens/EFA in the European Parliament		150527751674751	Facebook	w020	Week 20	LT	Lithuania	2	1	244	116	3	0
Vilija Blinkevičiūtė	Lietuvos socialdemokratų partija - LSDP	1551002341778947	Facebook	w020	Week 20	LT	Lithuania	1	1	187	0	18	0
Climate-KIC		403370709744295	Facebook	w020	Week 20	LT	Lithuania	1	1	175	87	0	0
Tuunes		992176580926495	Facebook	w020	Week 20	LT	Lithuania	4	1	117	50	0	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	w020	Week 20	LT	Lithuania	2	1	110	55	1	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	w020	Week 20	LT	Lithuania	1	1	102	51	1	0
Européens Sans Frontières		668031516635463	Facebook	w020	Week 20	LT	Lithuania	7	1	75	31	0	0
ETUC		129041250601685	Facebook	w020	Week 20	LT	Lithuania	1	1	74	37	0	0
Chug Bottles		1781974005205686	Facebook	w020	Week 20	LT	Lithuania	1	1	54	27	0	0
TransformingTransport		1635700990066863	Facebook	w020	Week 20	LT	Lithuania	1	1	47	9	0	0
RSM MBA		110428762358678	Facebook	w020	Week 20	LT	Lithuania	3	1	43	20	0	0
EURACTIV		15299247059	Facebook	w020	Week 20	LT	Lithuania	1	1	26	5	0	0
Academic Stories		1462157503898233	Facebook	w020	Week 20	LT	Lithuania	2	1	25	5	0	0
Urszula Pasławska	KWW Koalicja Europejska PO PSL SLD .N Zieloni	149179815186721	Facebook	w020	Week 20	LT	Lithuania	3	1	22	5	0	0
Alpine Garden Society		239451772739772	Facebook	w020	Week 20	LT	Lithuania	1	1	22	11	0	0
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	w020	Week 20	LT	Lithuania	2	1	21	4	0	0
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	w020	Week 20	LT	Lithuania	1	1	20	4	0	0
FT Content Solutions		1220981994590364	Facebook	w020	Week 20	LT	Lithuania	2	1	13	2	0	0
Open Society Foundations		18983389920	Facebook	w020	Week 20	LT	Lithuania	5	1	9	0	0	0
S&P Global		112495188784373	Facebook	w020	Week 20	LT	Lithuania	5	1	9	1	0	0
Exponea		437489159794764	Facebook	w020	Week 20	LT	Lithuania	12	1	9	0	0	0
THTC - The Hemp Trading Company		30239959348	Facebook	w020	Week 20	LT	Lithuania	3	1	4	1	0	0
YOGA BURN		146316959083110	Facebook	w020	Week 20	LT	Lithuania	3	1	4	0	0	0
Acamar Analysis and Consulting		192597328320978	Facebook	w020	Week 20	LT	Lithuania	1	1	1	0	0	0
Routledge Politics, IR and Strategic Studies		59321208735	Facebook	w020	Week 20	LT	Lithuania	1	1	1	0	0	0
Nomada Stowarzyszenie		114318528622863	Facebook	w020	Week 20	LT	Lithuania	1	1	0	0	0	0
Aleksejs Loskutovs		541229793055345	Facebook	w020	Week 20	LT	Lithuania	1	1	0	0	0	0
مفوضية اللاجئين		188842724507690	Facebook	w020	Week 20	LT	Lithuania	1	1	0	0	0	0
Human Rights Tattoo		245416135560300	Facebook	w020	Week 20	LT	Lithuania	1	1	0	0	0	0
Shurat HaDin - Israel Law Center		709491732434343	Facebook	w020	Week 20	LT	Lithuania	1	1	0	0	0	0
Eldritch Foundry		333726374024339	Facebook	w020	Week 20	LT	Lithuania	1	1	0	0	0	0
Schwarzkopf Professional		150101695010185	Facebook	w020	Week 20	LT	Lithuania	1	1	0	0	0	0
