advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
USR Arad	Uniunea Salvați Romania	1210260295704425	Facebook	arad_county_RO	Arad County, Romania	27	1	1261919	447950	3196	676
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	arad_county_RO	Arad County, Romania	82	1	1062808	496064	1896	519
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	arad_county_RO	Arad County, Romania	155	1	763774	342596	2066	439
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	arad_county_RO	Arad County, Romania	112	1	605538	259827	1052	271
România în primul rând	Future Innovation	770704223323599	Facebook	arad_county_RO	Arad County, Romania	50	1	553766	247480	585	135
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	arad_county_RO	Arad County, Romania	77	1	257903	112447	939	221
Florin Remeţan		137259469989828	Facebook	arad_county_RO	Arad County, Romania	5	1	254995	81000	440	84
European Parliament		178362315106	Facebook	arad_county_RO	Arad County, Romania	82	1	232230	106685	1124	217
Romania #nuepsd	Future Innovation	293215748279337	Facebook	arad_county_RO	Arad County, Romania	11	1	173059	81158	88	30
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	arad_county_RO	Arad County, Romania	36	1	153395	69027	210	58
RMDSZ	RMDSZ	102601499822802	Facebook	arad_county_RO	Arad County, Romania	157	1	151640	44750	239	41
European Commission		107898832590939	Facebook	arad_county_RO	Arad County, Romania	13	1	135957	67659	348	92
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	arad_county_RO	Arad County, Romania	36	1	135881	63344	438	110
Litere.net	litere.net	1504323906337545	Facebook	arad_county_RO	Arad County, Romania	13	1	91843	42279	79	20
Winkler Gyula		1560147330888040	Facebook	arad_county_RO	Arad County, Romania	21	1	80576	35350	105	25
Politice.net	politice.net	2546711162025064	Facebook	arad_county_RO	Arad County, Romania	12	1	69289	32387	66	14
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	arad_county_RO	Arad County, Romania	43	1	68544	31945	152	40
Video News		329122497569429	Facebook	arad_county_RO	Arad County, Romania	5	1	67310	27400	47	17
Varga Glad		150909498384134	Facebook	arad_county_RO	Arad County, Romania	7	1	67241	13049	209	21
Kialo		729627343834501	Facebook	arad_county_RO	Arad County, Romania	249	1	65853	26046	334	74
Vlad Botoș	Uniunea Salvați România	404345336963581	Facebook	arad_county_RO	Arad County, Romania	2	1	59998	15000	209	42
Silvia Dinică		1128229287275038	Facebook	arad_county_RO	Arad County, Romania	19	1	53121	20894	92	21
Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	arad_county_RO	Arad County, Romania	20	1	51004	23837	47	8
Europarlamentar independent Cojocnean Stefan-Iulian		2280428812202738	Facebook	arad_county_RO	Arad County, Romania	10	1	44077	9175	36	2
Departamentul Fonduri Europene al PSD	Partidul Social Democrat	1030472763816931	Facebook	arad_county_RO	Arad County, Romania	7	1	43792	19680	16	3
