advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	sligo_IE	Sligo, Ireland	92	1	299687	89477	1593	271
Referendum Commission		580832208630212	Facebook	sligo_IE	Sligo, Ireland	16	1	120000	47031	880	189
Blaine Gaffney	Blaine O' Gamhna	371962112988652	Facebook	sligo_IE	Sligo, Ireland	5	1	115995	26000	1295	200
European Parliament		178362315106	Facebook	sligo_IE	Sligo, Ireland	98	1	87934	37137	577	105
Fine Gael	Fine Gael	264172043210	Facebook	sligo_IE	Sligo, Ireland	5	1	66760	26971	197	77
Tom Fox candidate in newly formed Sligo-Drumcliffe electoral area.		248763689345831	Facebook	sligo_IE	Sligo, Ireland	21	1	51519	15784	1844	0
Matt Carthy	Carthy Matt	580216935345125	Facebook	sligo_IE	Sligo, Ireland	19	1	43538	11965	163	18
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	sligo_IE	Sligo, Ireland	3	1	31082	15541	148	29
Anne Rabbitte TD	Rabbitte Anne Marie	1426461550915658	Facebook	sligo_IE	Sligo, Ireland	7	1	26386	10597	86	13
Saoirse McHugh for MEP	Green Party Ireland	2242183922693730	Facebook	sligo_IE	Sligo, Ireland	10	1	24233	5287	66	0
Corey Whyte - Sligo Community Activist		1123614794339006	Facebook	sligo_IE	Sligo, Ireland	8	1	23441	3899	777	0
Fianna Fáil	Fianna Fáil	222629035132	Facebook	sligo_IE	Sligo, Ireland	27	1	20318	5526	61	7
Michael  O'Dowd for Europe	O'Dowd Michael Joseph	878147035569806	Facebook	sligo_IE	Sligo, Ireland	9	1	15032	3166	58	3
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	sligo_IE	Sligo, Ireland	2	1	14611	7305	72	36
European Greens	European Greens	141366725876424	Facebook	sligo_IE	Sligo, Ireland	15	1	13695	6761	122	35
Kialo		729627343834501	Facebook	sligo_IE	Sligo, Ireland	302	1	11439	4970	63	18
Sligo - Leitrim Fine Gael	Comiskey Laura	254734251316951	Facebook	sligo_IE	Sligo, Ireland	6	1	10198	2729	419	0
Councillor Seamus Maguire		2316974135253231	Facebook	sligo_IE	Sligo, Ireland	1	1	8274	1655	16	0
Pro Life Campaign Ireland		224615650378	Facebook	sligo_IE	Sligo, Ireland	4	1	6419	3022	44	18
Sligo Sinn Féin		1563070060619754	Facebook	sligo_IE	Sligo, Ireland	2	1	5998	1000	198	0
Guy Verhofstadt		99985820015	Facebook	sligo_IE	Sligo, Ireland	2	1	5856	2266	11	5
Department of Foreign Affairs and Trade		449282445418073	Facebook	sligo_IE	Sligo, Ireland	1	1	5668	2267	56	11
Maria Walsh	Maria Walsh	883806764992893	Facebook	sligo_IE	Sligo, Ireland	4	1	5505	1094	111	0
Cyril Brennan - People Before Profit		164750800796944	Facebook	sligo_IE	Sligo, Ireland	10	1	4763	1690	75	0
Students for Life Ireland		252011928285955	Facebook	sligo_IE	Sligo, Ireland	6	1	4178	835	30	5
Oxfam		201612129410	Facebook	sligo_IE	Sligo, Ireland	4	1	4172	2063	17	7
Paddy Power		108803784913	Facebook	sligo_IE	Sligo, Ireland	4	1	3962	1644	36	7
Labour Party		164027949687	Facebook	sligo_IE	Sligo, Ireland	3	1	3601	1800	17	3
merrionstreet.ie		116635611711738	Facebook	sligo_IE	Sligo, Ireland	2	1	3353	1677	11	2
350.org		12185972707	Facebook	sligo_IE	Sligo, Ireland	29	1	2697	738	14	1
Alex Salmond	Slainte Media	136191876445102	Facebook	sligo_IE	Sligo, Ireland	3	1	2401	865	4	0
Uplift - People Powered Change		214697488711000	Facebook	sligo_IE	Sligo, Ireland	4	1	2055	466	6	0
InterTradeIreland		141609685900366	Facebook	sligo_IE	Sligo, Ireland	2	1	2033	800	9	1
Humble Household		1746853745395190	Facebook	sligo_IE	Sligo, Ireland	26	1	1807	705	13	2
The Bamboo Brush Society		1152885191422950	Facebook	sligo_IE	Sligo, Ireland	30	1	1716	709	4	0
Tilt		169065407139584	Facebook	sligo_IE	Sligo, Ireland	1	1	1674	837	16	8
EPP Group in the European Parliament		745749285476697	Facebook	sligo_IE	Sligo, Ireland	1	1	1264	632	6	1
Nord-Lock Group		504735979920007	Facebook	sligo_IE	Sligo, Ireland	1	1	1175	587	6	3
Brendan Smith TD	Brendan Smith 	287458667963046	Facebook	sligo_IE	Sligo, Ireland	2	1	1069	535	10	0
Million Dollar Vegan	Million Dollar Vegan	554024238384285	Facebook	sligo_IE	Sligo, Ireland	16	1	1060	321	9	1
Abortion Rights Campaign		191023254376790	Facebook	sligo_IE	Sligo, Ireland	2	1	981	196	1	0
Taxback.com		135579275180	Facebook	sligo_IE	Sligo, Ireland	4	1	973	229	2	0
John D		2258810994383330	Facebook	sligo_IE	Sligo, Ireland	2	1	956	191	3	0
Greens/EFA in the European Parliament		150527751674751	Facebook	sligo_IE	Sligo, Ireland	18	1	950	402	3	0
Game of Sultans		185311195624361	Facebook	sligo_IE	Sligo, Ireland	7	1	900	396	18	4
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	sligo_IE	Sligo, Ireland	8	1	891	425	2	0
Microsoft Education		171047642947607	Facebook	sligo_IE	Sligo, Ireland	4	1	858	343	7	1
People Before Profit		574029596021905	Facebook	sligo_IE	Sligo, Ireland	1	1	791	158	1	0
European Parliament Office in Ireland		374974667323	Facebook	sligo_IE	Sligo, Ireland	1	1	755	151	1	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	sligo_IE	Sligo, Ireland	39	1	729	333	3	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	sligo_IE	Sligo, Ireland	36	1	725	319	1	0
MarketsCube		294693984421347	Facebook	sligo_IE	Sligo, Ireland	8	1	699	158	13	0
Give A Vote		2186129244970085	Facebook	sligo_IE	Sligo, Ireland	1	1	682	136	6	1
Stop Climate Chaos		20418203211	Facebook	sligo_IE	Sligo, Ireland	2	1	658	131	2	0
Wholesome Culture		1664959567149320	Facebook	sligo_IE	Sligo, Ireland	7	1	652	285	1	0
Fine Gael Limerick City	Breen Colm Timothy	137766716313436	Facebook	sligo_IE	Sligo, Ireland	1	1	638	127	1	0
Avaaz	Avaaz	8340223883	Facebook	sligo_IE	Sligo, Ireland	2	1	636	124	2	0
Disney Junior (UK)		212291995464063	Facebook	sligo_IE	Sligo, Ireland	2	1	632	316	3	1
Respect and Loyalty		270560393541129	Facebook	sligo_IE	Sligo, Ireland	1	1	626	125	6	1
The National Party - An Páirtí Náisiúnta		199999773787334	Facebook	sligo_IE	Sligo, Ireland	1	1	621	124	1	0
EPIC The Irish Emigration Museum		1587584358121471	Facebook	sligo_IE	Sligo, Ireland	1	1	577	115	1	0
Orla Kelly	Orla Kelly	284729489119670	Facebook	sligo_IE	Sligo, Ireland	1	1	529	105	1	0
D360 Magazine		1022231021267527	Facebook	sligo_IE	Sligo, Ireland	1	1	522	104	1	0
The Palestine Institute for Public Diplomacy		158233651450504	Facebook	sligo_IE	Sligo, Ireland	2	1	507	253	2	0
Employment Rights Ireland		410551395700526	Facebook	sligo_IE	Sligo, Ireland	6	1	494	132	8	0
Alliance for Choice	Alliance for Choice	683223451811783	Facebook	sligo_IE	Sligo, Ireland	2	1	485	97	2	0
Politictee Correct		292246704741314	Facebook	sligo_IE	Sligo, Ireland	3	1	466	233	2	0
UNICEF Europe & Central Asia		373536278864	Facebook	sligo_IE	Sligo, Ireland	1	1	461	184	0	0
Proud of Our Pride		400548670511219	Facebook	sligo_IE	Sligo, Ireland	37	1	456	102	2	0
Veganuary		170911309781648	Facebook	sligo_IE	Sligo, Ireland	6	1	451	197	5	0
Orelia Jewellery		404191947424	Facebook	sligo_IE	Sligo, Ireland	1	1	445	178	0	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	sligo_IE	Sligo, Ireland	17	1	436	180	1	0
Industria		252084118203234	Facebook	sligo_IE	Sligo, Ireland	2	1	398	199	0	0
Trending Today		311683089314196	Facebook	sligo_IE	Sligo, Ireland	28	1	392	73	7	0
How Can I Be Guilty Of Treason When England Is Foreign To Me		460375250834443	Facebook	sligo_IE	Sligo, Ireland	2	1	387	76	0	0
Guardian Weekly		64525551258	Facebook	sligo_IE	Sligo, Ireland	7	1	385	159	1	0
Coconut Bowls		451945511677873	Facebook	sligo_IE	Sligo, Ireland	45	1	364	91	2	0
INSIDER		1413475698959824	Facebook	sligo_IE	Sligo, Ireland	2	1	363	71	1	0
World Vision UK		121936349543	Facebook	sligo_IE	Sligo, Ireland	2	1	361	72	3	0
Grasstec		172892572736275	Facebook	sligo_IE	Sligo, Ireland	1	1	355	71	0	0
VoteWatch Europe		355087424564148	Facebook	sligo_IE	Sligo, Ireland	4	1	345	165	0	0
Pela Case		119283008140727	Facebook	sligo_IE	Sligo, Ireland	14	1	318	108	0	0
