advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	liberec_region_CZ	Liberec Region, Czechia	77	1	391586	179887	1842	616
ČSSD	ČSSD	111041662264882	Facebook	liberec_region_CZ	Liberec Region, Czechia	871	1	313542	82338	1551	360
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	liberec_region_CZ	Liberec Region, Czechia	98	1	149912	55728	484	120
European Commission		107898832590939	Facebook	liberec_region_CZ	Liberec Region, Czechia	13	1	127556	58112	482	117
Organizace pro pomoc uprchlíkům, z.s.		188235971211201	Facebook	liberec_region_CZ	Liberec Region, Czechia	91	1	115268	26775	73	19
ecoFuture & E.ON Energy Globe		104654572907664	Facebook	liberec_region_CZ	Liberec Region, Czechia	94	1	112083	39630	425	16
Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	liberec_region_CZ	Liberec Region, Czechia	35	1	108863	26629	461	98
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	liberec_region_CZ	Liberec Region, Czechia	49	1	96635	37074	301	73
Gambrinus		146991996743	Facebook	liberec_region_CZ	Liberec Region, Czechia	3	1	78004	35240	578	115
TOP 09	TOP 09	90002267161	Facebook	liberec_region_CZ	Liberec Region, Czechia	23	1	71824	29339	109	35
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	liberec_region_CZ	Liberec Region, Czechia	54	1	71742	22602	153	36
Pavel Poc	Poc Pavel	202974613060409	Facebook	liberec_region_CZ	Liberec Region, Czechia	19	1	69542	27303	176	49
Evropa společně	Evropa společně	535611970260854	Facebook	liberec_region_CZ	Liberec Region, Czechia	46	1	65884	23107	182	35
Andrej Babiš	ANO	214827221987263	Facebook	liberec_region_CZ	Liberec Region, Czechia	5	1	56695	28347	172	37
Tomáš Zdechovský		275042429350706	Facebook	liberec_region_CZ	Liberec Region, Czechia	24	1	50278	21987	263	67
HLAS	První prezidentská	320144481956623	Facebook	liberec_region_CZ	Liberec Region, Czechia	75	1	47376	12802	94	30
Starostové a nezávislí	Starostové a nezávislí	370583064327	Facebook	liberec_region_CZ	Liberec Region, Czechia	13	1	46828	18544	143	35
Daniel Herman		378072105614553	Facebook	liberec_region_CZ	Liberec Region, Czechia	10	1	40170	15659	46	15
Jan Zahradil		400970967000022	Facebook	liberec_region_CZ	Liberec Region, Czechia	15	1	35010	11152	137	31
Roman Kriz	Kriz Roman	382745889213194	Facebook	liberec_region_CZ	Liberec Region, Czechia	121	1	33083	7758	122	27
Kialo		729627343834501	Facebook	liberec_region_CZ	Liberec Region, Czechia	332	1	32767	13267	213	51
KDU-ČSL	KDU-ČSL	251656685576	Facebook	liberec_region_CZ	Liberec Region, Czechia	51	1	26387	10571	79	17
European Greens	European Greens	141366725876424	Facebook	liberec_region_CZ	Liberec Region, Czechia	7	1	21194	8770	50	21
Talíř do Bruselu	KDU-ČSL	2108659169383946	Facebook	liberec_region_CZ	Liberec Region, Czechia	45	1	21062	6009	37	9
Ing. Jaromír Kohlíček, CSc.	Kohlicek Jaromir	162310277268109	Facebook	liberec_region_CZ	Liberec Region, Czechia	23	1	20862	5008	121	31
