advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	prahova_county_RO	Prahova County, Romania	80	1	1176457	520317	2612	757
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	prahova_county_RO	Prahova County, Romania	156	1	1111511	507664	3102	657
România în primul rând	Future Innovation	770704223323599	Facebook	prahova_county_RO	Prahova County, Romania	72	1	1103161	488452	1334	310
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	prahova_county_RO	Prahova County, Romania	124	1	878329	371584	1391	367
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	prahova_county_RO	Prahova County, Romania	77	1	414099	180635	1486	352
European Parliament		178362315106	Facebook	prahova_county_RO	Prahova County, Romania	76	1	359834	165994	1687	325
Romania #nuepsd	Future Innovation	293215748279337	Facebook	prahova_county_RO	Prahova County, Romania	12	1	316076	147685	160	55
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	prahova_county_RO	Prahova County, Romania	36	1	264124	119484	345	98
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	prahova_county_RO	Prahova County, Romania	36	1	223077	104162	712	183
European Commission		107898832590939	Facebook	prahova_county_RO	Prahova County, Romania	11	1	182738	90817	479	125
Litere.net	litere.net	1504323906337545	Facebook	prahova_county_RO	Prahova County, Romania	13	1	164966	76151	133	34
Politice.net	politice.net	2546711162025064	Facebook	prahova_county_RO	Prahova County, Romania	12	1	144724	68370	140	29
PNL Prahova		148993498505135	Facebook	prahova_county_RO	Prahova County, Romania	14	1	129561	26111	277	44
USR Prahova	USR Prahova	1385405838141456	Facebook	prahova_county_RO	Prahova County, Romania	10	1	124990	43000	628	105
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	prahova_county_RO	Prahova County, Romania	43	1	116115	54094	241	64
Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	prahova_county_RO	Prahova County, Romania	20	1	93779	44286	89	16
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	prahova_county_RO	Prahova County, Romania	12	1	91470	39124	108	21
Silvia Dinică		1128229287275038	Facebook	prahova_county_RO	Prahova County, Romania	19	1	81519	32114	142	32
George Simion		2212856535602171	Facebook	prahova_county_RO	Prahova County, Romania	23	1	77658	31391	163	46
Departamentul Fonduri Europene al PSD	Partidul Social Democrat	1030472763816931	Facebook	prahova_county_RO	Prahova County, Romania	7	1	75903	33819	27	5
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	prahova_county_RO	Prahova County, Romania	20	1	64864	26867	88	21
Eugen Tomac		494469087244449	Facebook	prahova_county_RO	Prahova County, Romania	8	1	60729	14191	107	1
Kialo		729627343834501	Facebook	prahova_county_RO	Prahova County, Romania	250	1	56486	22611	294	66
Video News		329122497569429	Facebook	prahova_county_RO	Prahova County, Romania	4	1	54899	23076	65	19
Eco friendly home		547824632336134	Facebook	prahova_county_RO	Prahova County, Romania	3	1	52107	23869	53	20
