advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	caras_severin_county_RO	Caraș-Severin County, Romania	82	1	726113	331301	1373	359
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	caras_severin_county_RO	Caraș-Severin County, Romania	133	1	487285	222532	1353	285
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	caras_severin_county_RO	Caraș-Severin County, Romania	109	1	447957	190630	744	198
Romania #nuepsd	Future Innovation	293215748279337	Facebook	caras_severin_county_RO	Caraș-Severin County, Romania	12	1	326932	159105	276	127
România în primul rând	Future Innovation	770704223323599	Facebook	caras_severin_county_RO	Caraș-Severin County, Romania	39	1	246143	109289	172	49
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	caras_severin_county_RO	Caraș-Severin County, Romania	77	1	167135	73336	614	148
European Parliament		178362315106	Facebook	caras_severin_county_RO	Caraș-Severin County, Romania	75	1	136705	63384	667	128
PNL Caras Severin		1612373492325952	Facebook	caras_severin_county_RO	Caraș-Severin County, Romania	6	1	134994	36000	124	0
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	caras_severin_county_RO	Caraș-Severin County, Romania	33	1	128088	58106	164	44
Politice.net	politice.net	2546711162025064	Facebook	caras_severin_county_RO	Caraș-Severin County, Romania	12	1	85708	40411	83	17
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	caras_severin_county_RO	Caraș-Severin County, Romania	36	1	84654	40900	296	79
European Commission		107898832590939	Facebook	caras_severin_county_RO	Caraș-Severin County, Romania	11	1	71829	35713	184	48
Litere.net	litere.net	1504323906337545	Facebook	caras_severin_county_RO	Caraș-Severin County, Romania	13	1	68702	31675	54	13
Luminița Jivan		301795966958005	Facebook	caras_severin_county_RO	Caraș-Severin County, Romania	9	1	68369	13000	650	0
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	caras_severin_county_RO	Caraș-Severin County, Romania	12	1	67933	28709	88	17
USR Caraș-Severin	Uniunea Salvați România	1556903897946498	Facebook	caras_severin_county_RO	Caraș-Severin County, Romania	1	1	49999	10000	104	21
PRO România Caraș Severin		470604043362128	Facebook	caras_severin_county_RO	Caraș-Severin County, Romania	1	1	49999	10000	88	0
Reper24h		271881082995170	Facebook	caras_severin_county_RO	Caraș-Severin County, Romania	1	1	49999	10000	20	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	caras_severin_county_RO	Caraș-Severin County, Romania	42	1	43943	20456	93	25
Europarlamentar independent Cojocnean Stefan-Iulian		2280428812202738	Facebook	caras_severin_county_RO	Caraș-Severin County, Romania	10	1	41184	8470	30	1
Silvia Dinică		1128229287275038	Facebook	caras_severin_county_RO	Caraș-Severin County, Romania	19	1	40352	15875	69	16
Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	caras_severin_county_RO	Caraș-Severin County, Romania	20	1	39437	18528	37	6
Custom Resita Festival		2218037274884370	Facebook	caras_severin_county_RO	Caraș-Severin County, Romania	1	1	33267	16634	34	6
George Simion		2212856535602171	Facebook	caras_severin_county_RO	Caraș-Severin County, Romania	23	1	32974	13261	68	18
RMDSZ	RMDSZ	102601499822802	Facebook	caras_severin_county_RO	Caraș-Severin County, Romania	149	1	30334	7320	34	2
