advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	location_code_filter	location_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	ruse_province_BG	Ruse Province, Bulgaria	47	1	172887	79885	322	81
Демократична България	Демократична България	995342840629890	Facebook	ruse_province_BG	Ruse Province, Bulgaria	24	1	135017	55084	215	33
Приоритети	БЗНС	1163987410423594	Facebook	ruse_province_BG	Ruse Province, Bulgaria	55	1	63701	22664	287	7
Kialo		729627343834501	Facebook	ruse_province_BG	Ruse Province, Bulgaria	241	1	62141	24068	340	81
Иво Пазарджиев		128221490865195	Facebook	ruse_province_BG	Ruse Province, Bulgaria	12	1	52599	12884	914	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	ruse_province_BG	Ruse Province, Bulgaria	48	1	42140	19587	84	24
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	ruse_province_BG	Ruse Province, Bulgaria	54	1	37147	15168	140	30
Бареков и Байрактаров без цензура - ТВ предаване		405986069871245	Facebook	ruse_province_BG	Ruse Province, Bulgaria	10	1	32117	11271	62	16
Крум Дончев/Krum Donchev		155516354469476	Facebook	ruse_province_BG	Ruse Province, Bulgaria	8	1	24749	11900	17	0
informo.bg	informo.bg	262524054082832	Facebook	ruse_province_BG	Ruse Province, Bulgaria	6	1	24235	10797	49	7
Стефан Тафров	Стефан Тафров	233810563693016	Facebook	ruse_province_BG	Ruse Province, Bulgaria	15	1	23060	6047	49	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	ruse_province_BG	Ruse Province, Bulgaria	16	1	21040	8678	43	9
Volen Siderov		48268614826	Facebook	ruse_province_BG	Ruse Province, Bulgaria	21	1	18736	4206	63	0
Ilhan Kyuchyuk	Ilhan Kyuchyuk	1637403469881344	Facebook	ruse_province_BG	Ruse Province, Bulgaria	4	1	17226	3445	34	0
European Greens	European Greens	141366725876424	Facebook	ruse_province_BG	Ruse Province, Bulgaria	9	1	15359	6898	51	12
България на Труда и Разума - БТР		709384432421964	Facebook	ruse_province_BG	Ruse Province, Bulgaria	8	1	14461	2995	27	0
За Петър Чобанов	Chobanov Petar	762986410409232	Facebook	ruse_province_BG	Ruse Province, Bulgaria	19	1	12136	2644	70	0
European Commission		107898832590939	Facebook	ruse_province_BG	Ruse Province, Bulgaria	3	1	11078	5539	31	7
Ангел Джамбазки	Войчин Мирчо	139581756144530	Facebook	ruse_province_BG	Ruse Province, Bulgaria	9	1	10111	3183	28	0
Искрен Веселинов		840508039323482	Facebook	ruse_province_BG	Ruse Province, Bulgaria	1	1	9999	5000	99	0
BRITA Bulgaria		1471240093191880	Facebook	ruse_province_BG	Ruse Province, Bulgaria	1	1	9019	4509	4	0
Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	ruse_province_BG	Ruse Province, Bulgaria	10	1	8889	1896	33	0
Евро Ферт АД		271746059949890	Facebook	ruse_province_BG	Ruse Province, Bulgaria	1	1	8005	4002	17	3
Greens/EFA in the European Parliament		150527751674751	Facebook	ruse_province_BG	Ruse Province, Bulgaria	11	1	7252	2955	11	1
Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	ruse_province_BG	Ruse Province, Bulgaria	4	1	6203	1240	12	0
