advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Ciudadanos	Ciudadanos	74078667754	Facebook	u25_34	unknown (25-34)	ES	Spain	93	1	16051	6164	240	48
Podemos	UNIDAS PODEMOS CAMBIAR EUROPA	269212336568846	Facebook	u25_34	unknown (25-34)	ES	Spain	12	1	9825	4770	158	36
Avaaz	Avaaz	8340223883	Facebook	u25_34	unknown (25-34)	ES	Spain	43	1	7283	2841	40	9
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	u25_34	unknown (25-34)	ES	Spain	100	1	7262	2922	51	9
Podemos Comunidad de Madrid	Unidas Podemos Izquierda Unida Madrid en Pie	261762710669900	Facebook	u25_34	unknown (25-34)	ES	Spain	25	1	7174	3186	106	31
Ciudadanos Andalucía	Ciudadanos	522336804500176	Facebook	u25_34	unknown (25-34)	ES	Spain	220	1	7158	2576	67	12
Greenpeace España	Greenpeace España	133044800622	Facebook	u25_34	unknown (25-34)	ES	Spain	75	1	7100	2416	27	2
Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	u25_34	unknown (25-34)	ES	Spain	36	1	5741	2382	43	9
European Parliament	European Parliament	178362315106	Facebook	u25_34	unknown (25-34)	ES	Spain	15	1	5402	2384	33	7
Psc Barcelona	PSC Partit dels  Socialistes de Catalunya	439957149400799	Facebook	u25_34	unknown (25-34)	ES	Spain	23	1	5090	2086	81	20
SEO/BirdLife	SEO/BirdLife	70020937349	Facebook	u25_34	unknown (25-34)	ES	Spain	40	1	4983	1892	17	3
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	u25_34	unknown (25-34)	ES	Spain	11	1	4218	1951	10	4
Reacciona y Actúa	Actúa 	1916676245053161	Facebook	u25_34	unknown (25-34)	ES	Spain	29	1	3628	1522	9	1
Compromís	Compromís	194053080624605	Facebook	u25_34	unknown (25-34)	ES	Spain	75	1	3039	849	13	1
Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	u25_34	unknown (25-34)	ES	Spain	28	1	2690	558	29	5
MÉS per Mallorca	MÉS per Mallorca	183718528322316	Facebook	u25_34	unknown (25-34)	ES	Spain	25	1	2561	794	12	2
Ahora Repúblicas		578942235869606	Facebook	u25_34	unknown (25-34)	ES	Spain	2	1	2172	1086	10	2
Partido Socialista Europeo	Partido Socialista Europeo	442423976113917	Facebook	u25_34	unknown (25-34)	ES	Spain	17	1	2036	786	7	1
European Free Alliance	European Free Alliance	46708306425	Facebook	u25_34	unknown (25-34)	ES	Spain	21	1	1958	769	14	3
PSOE Canarias	PSOE Canarias	271931812851156	Facebook	u25_34	unknown (25-34)	ES	Spain	8	1	1904	881	2	1
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	u25_34	unknown (25-34)	ES	Spain	28	1	1887	821	4	1
Junts per Catalunya	Junts per Catalunya	386166375144833	Facebook	u25_34	unknown (25-34)	ES	Spain	20	1	1867	718	11	3
Isa Serra	Unidas Podemos Izquierda Unida Madrid En Pie	272916416540929	Facebook	u25_34	unknown (25-34)	ES	Spain	2	1	1771	708	17	3
Joan Ribó	Compromís	136302299749630	Facebook	u25_34	unknown (25-34)	ES	Spain	28	1	1681	582	10	1
Zaragoza en Común	Zaragoza en Común	1404651893174804	Facebook	u25_34	unknown (25-34)	ES	Spain	41	1	1646	450	15	2
European Greens	European Greens	141366725876424	Facebook	u25_34	unknown (25-34)	ES	Spain	3	1	1586	786	8	3
Equipo Gabilondo	PSOE	2510416598973466	Facebook	u25_34	unknown (25-34)	ES	Spain	6	1	1551	607	4	1
Pepu_Alcalde	PSOE	390273414865554	Facebook	u25_34	unknown (25-34)	ES	Spain	7	1	1268	609	6	2
IU Aragón	IU Aragón	178663732095	Facebook	u25_34	unknown (25-34)	ES	Spain	39	1	1104	344	8	1
Pablo Iglesias	Unidas Podemos	414809308591481	Facebook	u25_34	unknown (25-34)	ES	Spain	1	1	1092	546	5	1
PSOE		189318235003	Facebook	u25_34	unknown (25-34)	ES	Spain	14	1	1071	409	1	0
Partido Por un Mundo más Justo · M+J	Partido Por un Mundo más Justo · M+J	147468905314265	Facebook	u25_34	unknown (25-34)	ES	Spain	5	1	1023	497	20	4
Partido Socialista de la Región de Murcia (PSRM-PSOE)	Partido Socialista de la Región de Murcia 	154616807805	Facebook	u25_34	unknown (25-34)	ES	Spain	47	1	1015	213	4	0
Izquierda Unida de Castilla y León	Izquierda Unida de Castilla y León	315922371074	Facebook	u25_34	unknown (25-34)	ES	Spain	13	1	1015	315	6	1
Amnistía Internacional España		78151799929	Facebook	u25_34	unknown (25-34)	ES	Spain	1	1	969	387	9	1
Podemos Aragón	Podemos Equo	570770963015441	Facebook	u25_34	unknown (25-34)	ES	Spain	8	1	774	367	1	0
Jorge Azcón	Partido Popular Zaragoza	1005758609559650	Facebook	u25_34	unknown (25-34)	ES	Spain	29	1	751	190	2	0
Psoe La Rioja	PSOE La Rioja	198198820328526	Facebook	u25_34	unknown (25-34)	ES	Spain	47	1	748	166	7	0
EAJ-PNV	EAJ-PNV	26830001203	Facebook	u25_34	unknown (25-34)	ES	Spain	16	1	746	310	4	1
Daniel Pérez Calvo	Ciudadanos Aragón	336805893626345	Facebook	u25_34	unknown (25-34)	ES	Spain	3	1	741	288	1	0
Jesús Santos	Unidas Podemos	1262476947185382	Facebook	u25_34	unknown (25-34)	ES	Spain	11	1	731	267	4	0
Podemos Región de Murcia	Podemos Región de Murcia	1405445633036784	Facebook	u25_34	unknown (25-34)	ES	Spain	19	1	721	249	4	0
Marea Atlántica	Marea Atlántica	836117153066747	Facebook	u25_34	unknown (25-34)	ES	Spain	17	1	677	147	2	0
