advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	rw1	Last week	140	1	24976856	10890153	40550	9262
European Greens		141366725876424	Facebook	rw1	Last week	116	1	21204426	9539720	126950	31899
FDP	FDP	21289227249	Facebook	rw1	Last week	1689	1	17273364	5222471	181727	8325
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	rw1	Last week	372	1	14136925	5855842	67437	12339
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	rw1	Last week	745	1	13253315	4114294	119140	14134
România în primul rând	Future Innovation	770704223323599	Facebook	rw1	Last week	47	1	12992720	5687545	13609	3330
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	rw1	Last week	116	1	12395959	5140562	44077	12358
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	rw1	Last week	36	1	11966405	5471498	25636	7702
sp.a	sp.a	57253967150	Facebook	rw1	Last week	222	1	11502473	4232533	51452	9415
Parlement européen en France	Parlement européen en France	279757933824	Facebook	rw1	Last week	72	1	11401187	4825625	63374	15837
Partito Democratico		77034286895	Facebook	rw1	Last week	133	1	11321250	4817536	35035	6529
Make.org	Make.org	122037308191612	Facebook	rw1	Last week	31	1	10721336	5060090	45918	12206
SPÖ	SPÖ	77393060080	Facebook	rw1	Last week	622	1	10386828	3405396	92204	15038
COALICION CANARIA		AR489541609348661248	Google	rw1	Last week	907	1	8364166	52500	39458	0
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	rw1	Last week	35	1	8291503	3789163	16846	7298
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	rw1	Last week	41	1	8156022	3460944	5791	1610
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	rw1	Last week	854	1	8083921	2492512	123896	15904
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	rw1	Last week	57	1	7927951	3332666	11984	1800
mmb media agentur d.o.o.		AR524572049809604608	Google	rw1	Last week	555	1	7920734	344166	23966	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rw1	Last week	174	1	7140828	2325999	23328	1953
Fidesz	Fidesz	9844779306	Facebook	rw1	Last week	37	1	6901964	3235000	21360	10525
Open Vld	Open Vld	53668151866	Facebook	rw1	Last week	196	1	6897325	2759098	42591	10798
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	rw1	Last week	115	1	6295884	2732000	38753	8351
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	rw1	Last week	56	1	6211972	2661624	12432	3004
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	rw1	Last week	123	1	6174131	2340416	12444	4330
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	rw1	Last week	250	1	6119636	2621262	67619	11626
ČSSD	ČSSD	111041662264882	Facebook	rw1	Last week	1461	1	6010539	1225000	26342	5646
European Parliament		178362315106	Facebook	rw1	Last week	33	1	5937876	2592181	28279	7846
Mediabrands Digital OÜ		AR530356305605427200	Google	rw1	Last week	336	1	5847214	459285	8568	0
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	rw1	Last week	36	1	5791528	2627132	52567	13825
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	rw1	Last week	33	1	5726024	2569777	11198	3587
Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  ZIELONI		AR489880258930016256	Google	rw1	Last week	1501	1	5700567	133276	22505	0
Sign for my Future	Sign for my Future	1345513882259768	Facebook	rw1	Last week	62	1	5699938	2348999	50938	13659
DIE LINKE	DIE LINKE	47694585682	Facebook	rw1	Last week	263	1	5604390	1917163	28766	2138
Centerpartiet	Centerpartiet	12690894340	Facebook	rw1	Last week	221	1	5528181	1949100	67624	16102
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	rw1	Last week	162	1	5096875	1748893	81514	20865
Vlaams Belang	Vlaams Belang	56605856504	Facebook	rw1	Last week	18	1	5066650	2386666	49650	17133
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	rw1	Last week	40	1	4994668	2104496	4622	1641
IKEA	IKEA	112961202185776	Facebook	rw1	Last week	61	1	4947162	2086111	16150	2855
Kyriakos Mitsotakis		34848567724	Facebook	rw1	Last week	35	1	4829965	2018999	9315	1749
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	rw1	Last week	10	1	4649255	2130882	16987	4299
INBOX	New Digital Media	369693523475596	Facebook	rw1	Last week	48	1	4621289	2058999	5839	383
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	rw1	Last week	1597	1	4452987	1003495	97131	3188
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	rw1	Last week	25	1	4409979	1994500	6718	1861
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	rw1	Last week	400	1	4345868	1774956	28533	7956
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	rw1	Last week	47	1	4289906	1917466	12647	2444
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	rw1	Last week	104	1	4265668	1992337	20760	3656
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	rw1	Last week	191	1	4252153	1434874	31395	3341
SPD	SPD	47930567748	Facebook	rw1	Last week	672	1	4117428	1046739	73425	1910
Groen	Groen	84920854319	Facebook	rw1	Last week	172	1	4062336	1375948	24057	2995
MSZP	MSZP	115388925185513	Facebook	rw1	Last week	49	1	4052703	1665250	6560	2605
Facebook Nordic	Facebook	334318366655425	Facebook	rw1	Last week	9	1	3997808	1791907	35964	7206
John Crombez	sp.a	264131406977201	Facebook	rw1	Last week	30	1	3980472	1875000	14822	3459
Kialo		729627343834501	Facebook	rw1	Last week	106	1	3929894	963000	28993	4899
Die Grünen	Die Grünen	21759893033	Facebook	rw1	Last week	66	1	3910535	1386353	35401	7640
Facebook Brussels	Facebook	287739491272583	Facebook	rw1	Last week	15	1	3904536	1726590	30271	6406
DéFI	DéFI	173518112695794	Facebook	rw1	Last week	163	1	3796991	1092455	33942	5298
Greenpeace Deutschland		22541752487	Facebook	rw1	Last week	275	1	3742196	1229712	25518	3997
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	rw1	Last week	13	1	3638876	1565555	7146	2057
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	rw1	Last week	27	1	3631953	1529333	9846	3146
Campact e.V.	Campact e.V.	82734241364	Facebook	rw1	Last week	36	1	3580437	1525196	18876	4260
AMERISOFT SRL		AR573801583431647232	Google	rw1	Last week	66	1	3562374	355013	560	0
Sloboda a Solidarita		AR242125929453715456	Google	rw1	Last week	174	1	3525000	215000	7950	0
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	rw1	Last week	10	1	3512074	1504166	14761	3965
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	rw1	Last week	58	1	3391643	1565263	3166	343
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	rw1	Last week	14	1	3373168	1530545	5291	1451
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	rw1	Last week	56	1	3277251	1389923	9252	1961
Declic	Declic	686190454826244	Facebook	rw1	Last week	20	1	3265704	1259222	7256	1506
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	rw1	Last week	59	1	3218610	1268000	14025	4120
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	rw1	Last week	116	1	3195849	1138068	16812	1796
Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	rw1	Last week	42	1	3175929	1365849	5278	860
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	rw1	Last week	459	1	3145873	1077181	11878	2563
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	rw1	Last week	46	1	3142757	1230187	6651	1349
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	rw1	Last week	7	1	3127266	1263636	10629	3818
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	rw1	Last week	138	1	3100261	858515	39550	9249
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	rw1	Last week	217	1	2981645	892365	24250	900
déi gréng	déi gréng	21710789873	Facebook	rw1	Last week	29	1	2955267	1313479	12454	3574
KKW Koalicja Europejska PO PSL SLD .N Zieloni		AR206097132434751488	Google	rw1	Last week	16	1	2850000	282000	480	0
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	rw1	Last week	2747	1	2763766	314136	185200	99
The Brexit Party	The Brexit Party	230416667843105	Facebook	rw1	Last week	52	1	2749949	1189000	61561	17531
CDU Christlich Demokratische Union		AR68737343799951360	Google	rw1	Last week	361	1	2702500	0	13512	0
Open Vld		AR369049153717665792	Google	rw1	Last week	268	1	2653333	0	13266	0
RMDSZ	RMDSZ	102601499822802	Facebook	rw1	Last week	98	1	2604522	728791	4417	787
Liberalerna	Liberalerna	132266740623	Facebook	rw1	Last week	92	1	2604159	999115	15447	4291
Romania #nuepsd	Future Innovation	293215748279337	Facebook	rw1	Last week	5	1	2549996	1191666	997	320
Stadt Wien	Stadt Wien	110971788921077	Facebook	rw1	Last week	50	1	2528877	1004818	12440	2354
Valmyndigheten	Valmyndigheten	1737852076287450	Facebook	rw1	Last week	51	1	2522313	864545	22946	5355
HLAS		AR312619193323225088	Google	rw1	Last week	296	1	2429906	30000	10799	0
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	rw1	Last week	12	1	2360987	985000	4696	1139
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	rw1	Last week	20	1	2309980	1137000	3042	604
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	rw1	Last week	212	1	2294976	650853	14341	919
EVOLVEDREAMSOFT SRL		AR495298652231696384	Google	rw1	Last week	97	1	2278321	185678	3036	0
Francesca Puglisi	Francesca Puglisi	196965250328047	Facebook	rw1	Last week	35	1	2217355	985318	3471	99
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	rw1	Last week	63	1	2211937	723871	16596	3393
Peter Mertens	PVDA	236485149843971	Facebook	rw1	Last week	492	1	2209906	675526	27556	3615
Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	326441484085577	Facebook	rw1	Last week	10	1	2142851	1035000	8201	1685
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	rw1	Last week	54	1	2140011	745003	5423	1328
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	rw1	Last week	31	1	2132918	890076	32221	8346
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	rw1	Last week	29	1	2111971	849500	7308	1387
Andreas Schieder	SPÖ	290881691011354	Facebook	rw1	Last week	64	1	2099042	686986	21976	4012
Slovenska demokratska stranka		AR170068335415787520	Google	rw1	Last week	26	1	2098000	204000	859	0
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	rw1	Last week	57	1	2069266	813230	7733	1813
Moderaterna	Moderaterna	7719591155	Facebook	rw1	Last week	93	1	2043751	529016	19470	4790
