advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rm2	Last 2 months	1445	1	217357700	97502238	1120087	286021
Podemos	Unidas Podemos	269212336568846	Facebook	rm2	Last 2 months	333	1	105271666	47099000	623566	162199
Ciudadanos	Ciudadanos	74078667754	Facebook	rm2	Last 2 months	6207	1	90945793	27825999	882993	68300
Partido Popular	Partido Popular	72249031214	Facebook	rm2	Last 2 months	3644	1	81745355	28176999	586556	61100
SPD	SPD	47930567748	Facebook	rm2	Last 2 months	9410	1	54490589	15612999	1157489	60500
COALICION CANARIA		AR489541609348661248	Google	rm2	Last 2 months	4731	1	54240000	769999	236549	0
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	rm2	Last 2 months	239	1	48450760	21709000	117146	26452
European Greens		141366725876424	Facebook	rm2	Last 2 months	212	1	47438352	20967282	278467	70585
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	rm2	Last 2 months	101	1	43422899	19810000	105535	30045
sp.a	sp.a	57253967150	Facebook	rm2	Last 2 months	436	1	43408564	17422499	202039	44075
Kialo		729627343834501	Facebook	rm2	Last 2 months	585	1	41575414	15100000	242853	53614
AMERISOFT SRL		AR573801583431647232	Google	rm2	Last 2 months	172	1	41140000	4059999	8600	0
Liberaalipuolue - Vapaus valita r.p.		AR52536314842578944	Google	rm2	Last 2 months	173	1	39620000	3930000	8649	0
CDU	CDU	78502295414	Facebook	rm2	Last 2 months	3170	1	38647830	9275000	347030	8300
FDP	FDP	21289227249	Facebook	rm2	Last 2 months	2481	1	35707518	10921000	310519	17599
România în primul rând	Future Innovation	770704223323599	Facebook	rm2	Last 2 months	95	1	31874904	13976000	32672	8194
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	rm2	Last 2 months	133	1	31355608	13056870	106305	28867
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	rm2	Last 2 months	396	1	29429603	12094000	140403	26499
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	rm2	Last 2 months	66	1	28610934	13452000	60264	26950
European Commission		107898832590939	Facebook	rm2	Last 2 months	87	1	28086912	12857000	111012	28600
Vlaams Belang	Vlaams Belang	56605856504	Facebook	rm2	Last 2 months	72	1	27275927	12598000	200428	50800
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	rm2	Last 2 months	141	1	26965858	11550000	44428	11534
People's Vote UK	People's Vote	748608695327755	Facebook	rm2	Last 2 months	771	1	26878548	9785770	380676	82610
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	rm2	Last 2 months	111	1	26318889	11455000	233188	54700
Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  ZIELONI		AR489880258930016256	Google	rm2	Last 2 months	1969	1	26170000	719999	98450	0
