spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	BG	Bulgaria	2170	666	12777695	3710973	52204	9
50_100	50 - 100	BG	Bulgaria	2326	649	2231253	916678	6948	1165
100_1k	100 - 1k	BG	Bulgaria	711	235	11436355	5091333	26435	7609
1k_5k	1k - 5k	BG	Bulgaria	65	33	2059409	913176	16009	3338
5k_10k	5k - 10k	BG	Bulgaria	5	5	11119	5559	262	69
10k_50k	10k - 50k	BG	Bulgaria	1	1	6351	3175	282	56
