advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	f13_17	female (13-17)	BE	Belgium	10	1	315399	131858	572	258
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	f13_17	female (13-17)	BE	Belgium	239	1	135709	33765	2339	125
one brussels	one.brussels	244157445635331	Facebook	f13_17	female (13-17)	BE	Belgium	11	1	37180	7919	117	7
Delhaize	Delhaize	30102123042	Facebook	f13_17	female (13-17)	BE	Belgium	11	1	31505	11747	161	18
Wim Soons	Soons Wim	598618930329580	Facebook	f13_17	female (13-17)	BE	Belgium	3	1	23132	11566	117	22
European Commission	European Commission	107898832590939	Facebook	f13_17	female (13-17)	BE	Belgium	20	1	17289	8030	21	6
Open Vld	Open Vld	53668151866	Facebook	f13_17	female (13-17)	BE	Belgium	3	1	17222	6386	172	34
sp.a West-Vlaanderen	sp.a West-Vlaanderen	269157793205215	Facebook	f13_17	female (13-17)	BE	Belgium	6	1	17151	6262	131	26
PVDA West-Vlaanderen	PVDA	1661103980836335	Facebook	f13_17	female (13-17)	BE	Belgium	5	1	16892	5159	217	0
Kristof Calvo	Kristof Calvo	345099982367937	Facebook	f13_17	female (13-17)	BE	Belgium	4	1	13158	5884	80	25
Lander Piccart	Piccart Lander 	654200285025844	Facebook	f13_17	female (13-17)	BE	Belgium	1	1	12601	2520	24	0
Anja Vanrobaeys	Vanrobaeys Anja Maurits	795798820785493	Facebook	f13_17	female (13-17)	BE	Belgium	1	1	8452	1690	16	0
Philippe Muyters	Nieuw-Vlaamse Alliantie	197625717055207	Facebook	f13_17	female (13-17)	BE	Belgium	2	1	8360	1672	83	16
European Parliament	European Parliament	178362315106	Facebook	f13_17	female (13-17)	BE	Belgium	3	1	7799	3892	39	7
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	f13_17	female (13-17)	BE	Belgium	9	1	7387	3595	8	0
Comac étudiants	PTB	386211174868638	Facebook	f13_17	female (13-17)	BE	Belgium	2	1	6747	1349	133	0
Tess Minnens	Minnens Tess Veerie L	131791854353190	Facebook	f13_17	female (13-17)	BE	Belgium	2	1	5158	2358	90	0
ITUC		20556338116	Facebook	f13_17	female (13-17)	BE	Belgium	2	1	4874	2437	48	0
Lode Ceyssens	Lode Ceyssens	690224427744073	Facebook	f13_17	female (13-17)	BE	Belgium	1	1	4846	969	9	0
Dries Van Langenhove	Vlaams Belang	1585072555117186	Facebook	f13_17	female (13-17)	BE	Belgium	1	1	4368	2184	109	21
Vlaams Belang	Vlaams Belang	56605856504	Facebook	f13_17	female (13-17)	BE	Belgium	1	1	3978	1989	19	9
Julien Vandenhoucke	Vandenhoucke Julien Serge M	772643609793854	Facebook	f13_17	female (13-17)	BE	Belgium	2	1	3976	1521	54	0
Pritty Kaur	sp.a	413843202368855	Facebook	f13_17	female (13-17)	BE	Belgium	9	1	3518	1433	50	0
Zuhal Demir	Nieuw-Vlaamse Alliantie	453932394796444	Facebook	f13_17	female (13-17)	BE	Belgium	5	1	3423	1223	29	7
Greenpeace Belgium	Greenpeace Belgium	73232790238	Facebook	f13_17	female (13-17)	BE	Belgium	4	1	2979	595	31	5
Simon Lejeune	Lejuene Simon Paul F	1721305591241017	Facebook	f13_17	female (13-17)	BE	Belgium	9	1	2840	568	18	0
Sven Gatz	Gatz Sven Peter A	100947845480	Facebook	f13_17	female (13-17)	BE	Belgium	2	1	2838	937	28	3
Kim Alloo	Alloo Kim	2165082146846340	Facebook	f13_17	female (13-17)	BE	Belgium	8	1	2797	1141	46	0
Hicham El Mzairh	Hicham El Mzairh	39050546817	Facebook	f13_17	female (13-17)	BE	Belgium	1	1	2140	428	21	4
Pieter De Crem	CD&V	795215224016947	Facebook	f13_17	female (13-17)	BE	Belgium	2	1	1931	323	63	0
Jos Lantmeeters	Nieuw-Vlaamse Alliantie	2253398908319094	Facebook	f13_17	female (13-17)	BE	Belgium	1	1	1745	872	17	8
Kenan Akyil	Akyil Kenan	268876507340385	Facebook	f13_17	female (13-17)	BE	Belgium	2	1	1696	277	57	0
Bert Wollants	Nieuw-Vlaamse Alliantie	122123487813722	Facebook	f13_17	female (13-17)	BE	Belgium	4	1	1433	453	26	4
Steven Vandeput	Nieuw-Vlaamse Alliantie	983442595060481	Facebook	f13_17	female (13-17)	BE	Belgium	2	1	1428	531	14	5
Maxime Prévot	Maxime Patrick R Prévot	151415551700582	Facebook	f13_17	female (13-17)	BE	Belgium	1	1	1398	699	6	1
Filip Michiels  8e plaats Vlaams Parlement Open Vld	Michiels Filip Paul M	541237359573609	Facebook	f13_17	female (13-17)	BE	Belgium	4	1	1363	272	27	0
European Greens	European Greens	141366725876424	Facebook	f13_17	female (13-17)	BE	Belgium	1	1	1356	542	13	2
RTBF Info	RTBF Info	143068588877	Facebook	f13_17	female (13-17)	BE	Belgium	1	1	1215	243	2	0
Bart Callaert	Callaert Bart Eduard M	2334802816594579	Facebook	f13_17	female (13-17)	BE	Belgium	2	1	1184	232	13	2
Karolien Grosemans	Nieuw-Vlaamse Alliantie	619991148451012	Facebook	f13_17	female (13-17)	BE	Belgium	1	1	1078	215	10	2
Vera Jans	Jans Vera Maria J	543240579353490	Facebook	f13_17	female (13-17)	BE	Belgium	2	1	1072	536	10	0
Johan Van Overtveldt	Nieuw-Vlaamse Alliantie	275607285891320	Facebook	f13_17	female (13-17)	BE	Belgium	1	1	872	174	8	1
N-VA Mechelen	Nieuw-Vlaamse Alliantie	250836601610919	Facebook	f13_17	female (13-17)	BE	Belgium	1	1	842	168	8	1
sp.a Hemiksem - Waa zien H geire	Talboom Rodney	189913087722338	Facebook	f13_17	female (13-17)	BE	Belgium	2	1	798	399	39	7
Groen	Groen	84920854319	Facebook	f13_17	female (13-17)	BE	Belgium	2	1	518	103	10	0
Françoise Schepmans		179436225887095	Facebook	f13_17	female (13-17)	BE	Belgium	1	1	513	102	5	1
Fernand Van Trimpont	Van Trimpont Fernand August M	954988921279692	Facebook	f13_17	female (13-17)	BE	Belgium	2	1	400	80	7	0
N-VA Limburg	Nieuw-Vlaamse Alliantie	1599226510296139	Facebook	f13_17	female (13-17)	BE	Belgium	2	1	394	78	3	0
Manu Douette		727590607265719	Facebook	f13_17	female (13-17)	BE	Belgium	2	1	312	40	14	0
Kathleen Van Brempt	Kathleen Van Brempt	206193139504506	Facebook	f13_17	female (13-17)	BE	Belgium	1	1	306	0	30	0
N-VA Merksplas		1015975858428193	Facebook	f13_17	female (13-17)	BE	Belgium	1	1	275	137	2	0
N-VA Landen		186705558021609	Facebook	f13_17	female (13-17)	BE	Belgium	1	1	180	36	3	0
Bekir Kablan	Kablan Bekir Emre	650745248703181	Facebook	f13_17	female (13-17)	BE	Belgium	1	1	164	0	16	0
Open Vld Langemark-Poelkapelle	Hoornaert Laurent	506406522812492	Facebook	f13_17	female (13-17)	BE	Belgium	1	1	127	25	2	0
Paul Cordy	Nieuw-Vlaamse Alliantie	650813488672073	Facebook	f13_17	female (13-17)	BE	Belgium	1	1	115	23	2	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	f13_17	female (13-17)	BE	Belgium	5	1	66	23	0	0
Give Us A Voice Lëtzebuerg		1505184473073824	Facebook	f13_17	female (13-17)	BE	Belgium	1	1	37	18	0	0
Piraten Bezierk Osten		141480992729926	Facebook	f13_17	female (13-17)	BE	Belgium	1	1	17	3	0	0
Daniel Freund	Bündnis 90 / Die Grünen Kreisverband Aachen	566872987051379	Facebook	f13_17	female (13-17)	BE	Belgium	1	1	14	7	0	0
PS Mons-Borinage		132596773464688	Facebook	f13_17	female (13-17)	BE	Belgium	1	1	12	0	1	0
Ne u moje ime		138418753446889	Facebook	f13_17	female (13-17)	BE	Belgium	1	1	2	0	0	0
Piratepartei Bezierk Norden		494284087327520	Facebook	f13_17	female (13-17)	BE	Belgium	1	1	0	0	0	0
