advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
WeWorld Onlus		299584710061488	Facebook	0_1k	0 - 1k	IT	Italy	220	1	219780	0	21780	0
Oxfam Italia		150200761667597	Facebook	0_1k	0 - 1k	IT	Italy	176	1	175824	0	17424	0
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	0_1k	0 - 1k	IT	Italy	40	1	39960	0	3960	0
Valori.it		112777008752391	Facebook	0_1k	0 - 1k	IT	Italy	34	1	33966	0	3366	0
Rosanna Conte	Rosanna Conte - Candidata della Lega	1035757379850845	Facebook	0_1k	0 - 1k	IT	Italy	33	1	32966	0	3266	0
European Parliament		178362315106	Facebook	0_1k	0 - 1k	IT	Italy	28	1	27068	0	2682	0
Virginia Puzzolo	Virginia Puzzolo	1950051888380307	Facebook	0_1k	0 - 1k	IT	Italy	26	1	25974	0	2574	0
i404		315753182346060	Facebook	0_1k	0 - 1k	IT	Italy	26	1	25974	0	2574	0
Sovranista Mantovano Luca de marchi		1002181683300242	Facebook	0_1k	0 - 1k	IT	Italy	26	1	25973	0	2573	0
Anna Maria Bernini	Anna Maria Bernini	146169045979888	Facebook	0_1k	0 - 1k	IT	Italy	24	1	23976	0	2376	0
Andrea Telchime		794539650559164	Facebook	0_1k	0 - 1k	IT	Italy	22	1	21978	0	2178	0
Shesssdf		726757507721465	Facebook	0_1k	0 - 1k	IT	Italy	19	1	18981	0	1881	0
YES I OM		334596960518348	Facebook	0_1k	0 - 1k	IT	Italy	18	1	17982	0	1782	0
Lega del Filo d'Oro - ONLUS		66158008231	Facebook	0_1k	0 - 1k	IT	Italy	18	1	17982	0	1782	0
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	0_1k	0 - 1k	IT	Italy	18	1	17981	0	1781	0
Carmine Pacente	Carmelo Iannicelli	218066501942820	Facebook	0_1k	0 - 1k	IT	Italy	17	1	16983	0	1683	0
Insieme Per Magliano	Insieme per Magliano	817291631982195	Facebook	0_1k	0 - 1k	IT	Italy	17	1	16983	0	1683	0
Partito Democratico		77034286895	Facebook	0_1k	0 - 1k	IT	Italy	17	1	16983	0	1683	0
Per Chiesina Uzzanese		1402850209999395	Facebook	0_1k	0 - 1k	IT	Italy	17	1	16983	0	1683	0
Tate		1175315639185483	Facebook	0_1k	0 - 1k	IT	Italy	17	1	16983	0	1683	0
Portale Immigrazione e permesso di soggiorno		132089693468601	Facebook	0_1k	0 - 1k	IT	Italy	17	1	16977	0	1682	0
Curiosità & Fatti		325317554688120	Facebook	0_1k	0 - 1k	IT	Italy	16	1	15983	0	1583	0
Giorgio Maria Bergesio		158131564841105	Facebook	0_1k	0 - 1k	IT	Italy	15	1	14985	0	1474	0
Amref Health Africa - Italia		48677844864	Facebook	0_1k	0 - 1k	IT	Italy	15	1	14985	0	1485	0
Federica Picchi	Federica Picchi	362494797700891	Facebook	0_1k	0 - 1k	IT	Italy	15	1	14984	0	1484	0
