impression_code	impression_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	IT	Italy	4300	1706	3486284	0	342302	4
1k_5k	1k - 5k	IT	Italy	5541	2468	23961639	4793286	471297	23
5k_10k	5k - 10k	IT	Italy	2520	1367	21168385	10585251	210785	701
10k_50k	10k - 50k	IT	Italy	3665	1385	138954839	27791523	436963	41258
50k_100k	50k - 100k	IT	Italy	777	337	49814286	24907392	208038	41315
100k_200k	100k - 200k	IT	Italy	478	201	55730815	27865547	167202	48911
200k_500k	200k - 500k	IT	Italy	342	144	91097399	36439032	264991	69707
500k_1m	500k - 1m	IT	Italy	119	59	53481413	26740733	167120	40738
