advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	DE	Germany	5721	1	50214602	13848896	692148	35499
CDU	CDU	78502295414	Facebook	DE	Germany	14114	1	43134883	9362998	1416885	3999
SPD	SPD	47930567748	Facebook	DE	Germany	4748	1	24803253	6227000	530452	14699
FDP	FDP	21289227249	Facebook	DE	Germany	1952	1	19999038	5959998	229247	8599
Katarina Barley	SPD	1522202731410785	Facebook	DE	Germany	872	1	7334127	1804999	97528	2799
Nicola Beer	FDP	206866712830769	Facebook	DE	Germany	95	1	6867905	2777000	69805	15000
DIE LINKE	DIE LINKE	47694585682	Facebook	DE	Germany	605	1	6867296	1869980	65493	1399
Demokratie in Europa - Diem25	Demokratie in Europa - DiEM25	267443093828699	Facebook	DE	Germany	105	1	6317889	2421997	33294	8199
Avaaz	Avaaz	8340223883	Facebook	DE	Germany	30	1	5275967	2306999	47069	9499
European Parliament	European Parliament	178362315106	Facebook	DE	Germany	13	1	5247614	2419006	33337	7249
Ökologisch-Demokratische Partei (ÖDP)	Ökologisch-Demokratische Partei (ÖDP)	120655374567	Facebook	DE	Germany	15	1	3385983	1675999	10584	2599
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	DE	Germany	13	1	3360987	1515000	28787	9000
Thalia Buchhandlung - Thalia.de	Thalia Buchhandlung - Thalia.de	342884401877	Facebook	DE	Germany	16	1	3200983	1419999	50083	11199
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	DE	Germany	51	1	3097817	1326374	23862	5539
ABOUT YOU	ABOUT YOU	689801517732186	Facebook	DE	Germany	5	1	2699994	1299999	16994	3999
Kialo	Kialo	729627343834501	Facebook	DE	Germany	65	1	2565934	590999	24934	4899
Die Offene Gesellschaft	die Initiative Offene Gesellschaft mit Facebook-Werbegutschrift	912255502235222	Facebook	DE	Germany	484	1	2501512	544999	55515	1899
Campact e.V.	Campact e.V.	82734241364	Facebook	DE	Germany	6	1	2099992	999999	17493	4099
Europäisches Parlament - Verbindungsbüro in Deutschland	Europäisches Parlament - Verbindungsbüro in Deutschland	294494163510	Facebook	DE	Germany	3	1	1999997	900000	14996	2999
Sven Giegold	Sven Giegold	1391306014465513	Facebook	DE	Germany	23	1	1865976	677999	16876	3199
Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	DE	Germany	21	1	1759977	774999	7278	1299
PARTEI MENSCH UMWELT TIERSCHUTZ	PARTEI MENSCH UMWELT TIERSCHUTZ	108568039165729	Facebook	DE	Germany	17	1	1479848	581973	13381	3799
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	DE	Germany	8	1	1299992	569999	13591	3300
Delara Burkhardt	SPD Schleswig-Holstein	260587924600836	Facebook	DE	Germany	25	1	1291975	474000	5775	1100
FDP Bremen	FDP Bremen	152934608113175	Facebook	DE	Germany	146	1	1137853	345999	18653	1599
Monika Hohlmeier	Monika Hohlmeier	139065632780165	Facebook	DE	Germany	21	1	1131978	438999	5278	799
European Greens	European Greens	141366725876424	Facebook	DE	Germany	9	1	1074772	525963	5715	1438
BÜNDNIS 90/DIE GRÜNEN Schleswig-Holstein	BÜNDNIS 90/DIE GRÜNEN Schleswig-Holstein	1608463192727453	Facebook	DE	Germany	23	1	1025977	295000	8277	1500
Deine Würde - Eine Initiative zum 70. Jubiläum des Grundgesetzes	Deine Würde - Eine Initiative zum 70. Jubiläum des Grundgesetzes	316160725982888	Facebook	DE	Germany	1	1	999998	499999	4998	999
Party of the European Left	Franziska Laskowski	160598290012	Facebook	DE	Germany	2	1	999997	399999	5997	1499
MENSCHLICHE WELT	Menschliche Welt	245758938922923	Facebook	DE	Germany	24	1	975976	354000	11876	2700
Landeszentrale für politische Bildung Thüringen	Landeszentrale für politische Bildung Thüringen	215460201802938	Facebook	DE	Germany	32	1	935968	250000	12368	2300
Senatsverwaltung für Kultur und Europa		247450562347746	Facebook	DE	Germany	3	1	899996	399999	1996	699
SPD Land Bremen	SPD Land Bremen 	524965010906886	Facebook	DE	Germany	492	1	876508	121000	48708	0
CDU in Niedersachsen	CDU in Niedersachsen	109460782417586	Facebook	DE	Germany	6	1	869993	369999	11193	2199
Bayernpartei	Bayernpartei	78309442751	Facebook	DE	Germany	15	1	855984	290999	10184	4099
Junge Liberale JuLis	Junge Liberale	110976485656573	Facebook	DE	Germany	5	1	800993	319999	11094	2199
Berliner Stadtwerke	Berliner Stadtwerke	765844936882239	Facebook	DE	Germany	17	1	796983	288000	5483	1500
Greenpeace Deutschland	Greenpeace Deutschland	22541752487	Facebook	DE	Germany	29	1	796970	230999	6870	999
DIE LINKE. Dresden	DIE LINKE. Dresden	101065286702367	Facebook	DE	Germany	121	1	789858	185993	15178	799
Grüner Fisher Investments	Grüner Fisher Investments	138832469593845	Facebook	DE	Germany	205	1	789795	142000	43095	5300
ÖDP Nordrhein-Westfalen	Ökologisch-Demokratische Partei (ÖDP) NRW	138480036196810	Facebook	DE	Germany	12	1	766987	333000	2388	300
SPD Dresden	SPD Dresden	57318667478	Facebook	DE	Germany	74	1	760926	158000	10526	800
#NatürlichEuropa	Deutscher Naturschutzring DNR e.V.	255657841991242	Facebook	DE	Germany	11	1	759988	274999	5588	1399
European Free Alliance	European Free Alliance	46708306425	Facebook	DE	Germany	5	1	702805	300596	10126	2005
Volt Deutschland	Volt Deutschland	134209407129787	Facebook	DE	Germany	100	1	689763	155963	10697	199
Talking Europe	Diskutier Mit Mir e.V.	316028505828375	Facebook	DE	Germany	6	1	664994	236000	6694	1300
Jusos in der SPD	Jusos in der SPD	40415227476	Facebook	DE	Germany	18	1	664981	207999	5781	999
Daniel Freund	Bündnis 90 / Die Grünen Kreisverband Aachen	566872987051379	Facebook	DE	Germany	7	1	614518	305262	6775	1296
Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	DE	Germany	109	1	605891	146000	10791	0
AfD	AfD	540404695989874	Facebook	DE	Germany	5	1	599994	300000	2994	899
Klima-Allianz Deutschland	Klima-Allianz Deutschland	110521004952	Facebook	DE	Germany	20	1	580980	226000	5279	1100
Neue Liberale - Die Sozialliberalen		730976676939532	Facebook	DE	Germany	2	1	549996	209999	597	99
