audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m18_24	male (18-24)	HU	Hungary	4994	1470	25799536	10955311	54843	18458
m25_34	male (25-34)	HU	Hungary	5540	1563	24162322	10092369	58417	18483
f55_64	female (55-64)	HU	Hungary	4878	1455	20873545	8395613	50254	18123
m35_44	male (35-44)	HU	Hungary	5508	1552	19460308	8036266	46328	15371
f65_	female (65+)	HU	Hungary	4367	1341	18135869	7016367	46454	16316
f18_24	female (18-24)	HU	Hungary	5128	1484	17440009	7361083	32724	10609
m45_54	male (45-54)	HU	Hungary	5336	1504	16262247	6679169	39060	13529
f25_34	female (25-34)	HU	Hungary	5683	1577	13977088	5842345	30383	9574
m55_64	male (55-64)	HU	Hungary	4754	1430	13852358	5551091	33649	11832
f45_54	female (45-54)	HU	Hungary	5502	1529	13452634	5563918	31252	11087
f35_44	female (35-44)	HU	Hungary	5667	1567	12790939	5292778	28403	9510
m65_	male (65+)	HU	Hungary	4287	1328	10954513	4260979	28041	9532
m13_17	male (13-17)	HU	Hungary	1042	600	810031	329114	1850	393
f13_17	female (13-17)	HU	Hungary	1021	573	809888	325767	1775	348
u35_44	unknown (35-44)	HU	Hungary	4123	1003	119945	48008	369	100
u25_34	unknown (25-34)	HU	Hungary	3851	936	89412	36061	281	75
u45_54	unknown (45-54)	HU	Hungary	3634	864	53903	21515	173	47
u65_	unknown (65+)	HU	Hungary	2660	697	35046	13314	96	29
u55_64	unknown (55-64)	HU	Hungary	2799	756	28667	11248	75	23
u18_24	unknown (18-24)	HU	Hungary	2683	689	27037	11079	85	21
u13_17	unknown (13-17)	HU	Hungary	300	132	1473	600	3	0
