advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
INBOX	New Digital Media	369693523475596	Facebook	0_50	0 - 50	EL	Greece	56	1	3760256	1636599	5521	0
Ζωή Κωνσταντοπούλου - Zoe Konstantopoulou	Πλεύση Ελευθερίας	1489639131352219	Facebook	0_50	0 - 50	EL	Greece	33	1	2002113	642486	3254	0
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	0_50	0 - 50	EL	Greece	44	1	1867946	555928	4339	0
Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	0_50	0 - 50	EL	Greece	77	1	1323218	310666	7588	0
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	0_50	0 - 50	EL	Greece	34	1	1232459	323820	3353	0
Νίκος Ανδρουλάκης	Νίκος Ανδρουλάκης	216089191899991	Facebook	0_50	0 - 50	EL	Greece	22	1	1026147	270973	2169	0
Voxpop Analysis	Ιωάννης Απόστολος Σκλίας	126822114784105	Facebook	0_50	0 - 50	EL	Greece	51	1	908843	218746	5024	0
Kyriakos Mitsotakis	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	34848567724	Facebook	0_50	0 - 50	EL	Greece	21	1	802870	232099	2070	0
Στέλιος Κυμπουρόπουλος	Στέλιος Κυμπουρόπουλος	323456224972682	Facebook	0_50	0 - 50	EL	Greece	30	1	744922	163343	2952	0
Δημιουργία Ξανά	Δημιουργία Ξανά	226397774096827	Facebook	0_50	0 - 50	EL	Greece	149	1	738172	145450	14700	0
Ρένα Δούρου	Ρένα Δούρου	225197477683663	Facebook	0_50	0 - 50	EL	Greece	49	1	736650	209346	4835	0
Βαρουξής Λευτέρης - Varouxis Lefteris	Digital Solutions	280496205994839	Facebook	0_50	0 - 50	EL	Greece	10	1	698447	259037	986	0
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	0_50	0 - 50	EL	Greece	10	1	697287	259002	986	0
Γιώργος Ξηραδάκης - Υποψήφιος Ευρωβουλευτής	George Xiradakis	300217683952795	Facebook	0_50	0 - 50	EL	Greece	26	1	638805	139528	2565	0
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	0_50	0 - 50	EL	Greece	18	1	636625	249077	1775	0
Γιώργος Σταύρος Κρεμλής - Υποψήφιος Ευρωβουλευτής	Γιώργος Σταύρος Κρεμλής - Υποψήφιος Ευρωβουλευτής	548959368535123	Facebook	0_50	0 - 50	EL	Greece	43	1	613464	160347	4240	0
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	0_50	0 - 50	EL	Greece	16	1	584160	125607	1579	0
Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	0_50	0 - 50	EL	Greece	28	1	551869	151424	2761	0
Άννα Μισέλ Ασημακοπούλου	Άννα Μισέλ Ασημακοπούλου	1394997234118853	Facebook	0_50	0 - 50	EL	Greece	13	1	523195	137519	1282	0
Labros Palantzas / Λάμπρος Παλάντζας	Lampros Palantzas 	540653716458457	Facebook	0_50	0 - 50	EL	Greece	21	1	505168	141510	2071	0
Κατερίνα Κούτρη - Katerina Koutri	Aikaterini Koutri	314010635931171	Facebook	0_50	0 - 50	EL	Greece	6	1	497995	219109	591	0
Θοδωρής Δουλουμπέκης - Theodore Douloumpekis	Theodoros Douloumpekis 	310648756200075	Facebook	0_50	0 - 50	EL	Greece	22	1	463315	116580	2170	0
Δημήτρης Κωνσταντακόπουλος	Δημητριος Κωνσταντακοπουλος	912293735783615	Facebook	0_50	0 - 50	EL	Greece	7	1	453184	180291	690	0
Σπύρος Ριζόπουλος	Spyridon Rizopoulos	2127727860849871	Facebook	0_50	0 - 50	EL	Greece	20	1	430635	84735	1973	0
Eva Kaili	Eva Kaili	13721812367	Facebook	0_50	0 - 50	EL	Greece	9	1	418469	119570	887	0
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής	Επαμεινωνδας Μαριας	337788662974718	Facebook	0_50	0 - 50	EL	Greece	10	1	408450	81692	986	0
Νικόλαος Δούκας - Nikolaos Doukas	Ν Δούκας	710946112632910	Facebook	0_50	0 - 50	EL	Greece	9	1	408117	84612	886	0
Παύλος Γερουλάνος	Παύλος Γερουλάνος	196882087005924	Facebook	0_50	0 - 50	EL	Greece	30	1	395734	91713	2960	0
Manolis Mavrommatis		142051289230165	Facebook	0_50	0 - 50	EL	Greece	6	1	390328	164402	508	0
George Kyrtsos - Γιώργος Κύρτσος	DigitalWise Agency 	1413834448867079	Facebook	0_50	0 - 50	EL	Greece	11	1	383456	139439	1084	0
ΗράκλειΟΝ αξίζει	Ηράκλειον Αξίζει	494815481050497	Facebook	0_50	0 - 50	EL	Greece	15	1	377805	77757	1480	0
Ζωγράφου Ώρα για δουλειά	Vasilis Thodas	618521531881415	Facebook	0_50	0 - 50	EL	Greece	18	1	366836	84735	1776	0
Βίκυ Φλέσσα -Vicky Flessa	Pulse and Opinion S.A.	344396292816360	Facebook	0_50	0 - 50	EL	Greece	8	1	358589	74706	788	0
Alexis Tsipras	ΣΥ.ΡΙΖ.Α.	12224403053	Facebook	0_50	0 - 50	EL	Greece	8	1	349619	69726	788	0
Ιωάννης Σγουρός	Ιωαννης Σγουρος	1401098180146606	Facebook	0_50	0 - 50	EL	Greece	7	1	348903	69782	690	0
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	0_50	0 - 50	EL	Greece	23	1	345726	72736	2268	0
VPA Research		369030033713837	Facebook	0_50	0 - 50	EL	Greece	13	1	340922	76760	1282	0
Γιώργος Ρωμανιάς - Giorgos Romanias	Γεωργιος Ρωμανιας	323464321610249	Facebook	0_50	0 - 50	EL	Greece	16	1	330945	86728	1578	0
ΟΝΝΕΔ	ΟΝΝΕΔ	120198888000231	Facebook	0_50	0 - 50	EL	Greece	8	1	313888	65766	789	0
Σακελλαρίου Βασιλική / Βίκυ - Sakellariou Vasiliki / Vicky	Vasiliki Sakellariou	574037653104636	Facebook	0_50	0 - 50	EL	Greece	22	1	303031	77757	2171	0
Μιχάλης Αγγελόπουλος	Michalis Angelopoulos	253581075582399	Facebook	0_50	0 - 50	EL	Greece	6	1	298772	59755	591	0
Νίκος Χουντής-Nikos Chountis	Konstantinos Siampanopoulos	462603193829493	Facebook	0_50	0 - 50	EL	Greece	10	1	288862	66742	986	0
Adequate Consulting	Adequate	965450110143851	Facebook	0_50	0 - 50	EL	Greece	23	1	284089	77757	2269	0
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	0_50	0 - 50	EL	Greece	8	1	279120	64797	789	0
Giorgos Sklavos	Georgios Sklavos	1042099132649984	Facebook	0_50	0 - 50	EL	Greece	8	1	269664	59702	788	0
WWF Greece	WWF Greece	91877963116	Facebook	0_50	0 - 50	EL	Greece	9	1	267051	85698	888	0
Γιώργος Θωμάς	Γιώργος Θωμάς	546583482086942	Facebook	0_50	0 - 50	EL	Greece	7	1	264168	55825	690	0
Γιώργος Πανούχος	Γεώργιος Πανούχος	1678187295660948	Facebook	0_50	0 - 50	EL	Greece	14	1	261107	63788	1381	0
Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	0_50	0 - 50	EL	Greece	5	1	259092	84704	493	0
Vagelis Meimarakis - Βαγγέλης Μεϊμαράκης	Vagelis Meimarakis - Βαγγέλης Μεϊμαράκης	533778063439430	Facebook	0_50	0 - 50	EL	Greece	3	1	258947	114538	295	0
Γιώργος Κορκόβελος - Υποψήφιος Ευρωβουλευτής με το Ποτάμι	Γιώργος Κορκόβελος	656041201501186	Facebook	0_50	0 - 50	EL	Greece	7	1	255040	50810	690	0
Δημήτρης Παπαδημούλης	Dimitrios Papadimoulis	528797520505550	Facebook	0_50	0 - 50	EL	Greece	6	1	254054	50812	591	0
Ιωακείμ Καλλιβρούσης - Υποψ. Δημ. Σύμβουλος Δήμου Αθηναίων	Ιωακείμ Καλλιβρούσης	157899748482447	Facebook	0_50	0 - 50	EL	Greece	6	1	250212	49844	592	0
Dimitris Aslanidis	Dimitrios Aslanidis	617015765409839	Facebook	0_50	0 - 50	EL	Greece	2	1	249051	109573	197	0
Στέλιος Κούλογλου - Stelios Kouloglou	Στέλιος Κούλογλου	230852653624004	Facebook	0_50	0 - 50	EL	Greece	16	1	245035	80685	1578	0
Κατερινα Μαρκου	Pulse and Opinion S.A.	832766380123763	Facebook	0_50	0 - 50	EL	Greece	9	1	238984	56763	887	0
Χάρης Μαμουλάκης	Χάρης Μαμουλάκης	1561616060574694	Facebook	0_50	0 - 50	EL	Greece	8	1	235257	85732	789	0
ΑΔΕΚ - Ανεξάρτητη Δημοτική Ενωτική Κίνηση Πετρούπολης	Ανεξάρτητη Δημοτική Ενωτική Κίνηση Πετρούπολης	620951011676414	Facebook	0_50	0 - 50	EL	Greece	10	1	229274	45856	986	0
