age_code_filter	age_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
65_	65+	FR	France	Greenpeace France		39435457457	Facebook	125	1	2242220	1019176	11938	2752
65_	65+	FR	France	Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	57	1	1073625	451726	3398	945
65_	65+	FR	France	Médecins du Monde France		265420476920	Facebook	836	1	1003862	304426	16799	1114
65_	65+	FR	France	European Parliament		178362315106	Facebook	57	1	725304	334367	4468	921
65_	65+	FR	France	Mon Homéo Mon Choix		1643185362449069	Facebook	7	1	544897	218189	5518	1223
65_	65+	FR	France	Subventions énergétiques 2019	Primes Energetiques	1815507421886752	Facebook	108	1	523484	118554	6492	419
65_	65+	FR	France	Ministère de l'Intérieur		103146727990	Facebook	15	1	445326	181920	2441	666
65_	65+	FR	France	Primes écologique		152399322377561	Facebook	19	1	438788	183067	5415	1168
65_	65+	FR	France	2 Min Ecologie		433170297221149	Facebook	68	1	426207	146885	4808	893
65_	65+	FR	France	Les Energies du Soleil		1684031805239401	Facebook	14	1	397969	179424	4951	1542
65_	65+	FR	France	La Prime Énergie		336155273400553	Facebook	27	1	362208	143884	3133	709
65_	65+	FR	France	Make.org	Make.org	122037308191612	Facebook	40	1	249246	72307	2675	544
65_	65+	FR	France	Fiat Professional France		346353942508593	Facebook	2	1	231323	92564	2312	461
65_	65+	FR	France	Aides énergétiques pour tous		789578834730248	Facebook	16	1	228023	92587	2701	590
65_	65+	FR	France	Agence Isolation Pour Tous		568528630290119	Facebook	24	1	221020	89708	2664	609
65_	65+	FR	France	Les Antagonistes		398415124026017	Facebook	2	1	219339	109190	2208	1088
65_	65+	FR	France	foodwatch France		194934737335658	Facebook	14	1	202714	68072	2273	427
65_	65+	FR	France	Le Monde		14892757589	Facebook	34	1	200220	76729	342	43
65_	65+	FR	France	Agence Française pour la Transition Energétique		1981871332106127	Facebook	18	1	193770	77664	857	106
65_	65+	FR	France	FHE Group		1241383025915322	Facebook	1	1	192820	96410	963	192
65_	65+	FR	France	Saine Abondance		2106701562887023	Facebook	21	1	189174	77991	2118	551
65_	65+	FR	France	Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	79	1	162844	47776	996	0
65_	65+	FR	France	Commission européenne en France		173257392750594	Facebook	3	1	158913	62781	323	153
65_	65+	FR	France	CCFD-Terre Solidaire		112547358788607	Facebook	8	1	157349	56822	698	224
65_	65+	FR	France	Le 1		850828794934579	Facebook	17	1	150944	57367	269	22
65_	65+	FR	France	SOS Racisme		166294396737151	Facebook	1	1	147612	73806	1475	738
65_	65+	FR	France	350.org		12185972707	Facebook	60	1	144845	32087	649	58
65_	65+	FR	France	Simulation Energétique		562488297524492	Facebook	18	1	140947	48256	1538	409
65_	65+	FR	France	Unis pour les Droits Humains		1642871805813802	Facebook	20	1	136224	46640	156	1
65_	65+	FR	France	Campus protestant		2019076568379648	Facebook	13	1	127953	49037	754	140
65_	65+	FR	France	Economiser Energie		286272318578056	Facebook	11	1	126541	48676	1534	298
65_	65+	FR	France	France Soleil		1928798227141536	Facebook	6	1	122624	59966	1722	598
65_	65+	FR	France	Eco-systèmes		180995598634858	Facebook	4	1	118878	59439	593	297
65_	65+	FR	France	Éditions Edilivre		203451893026466	Facebook	2	1	110070	40946	49	0
65_	65+	FR	France	European GNSS Agency		128217567344601	Facebook	1	1	107564	53782	537	107
65_	65+	FR	France	SECIB Immobilier		378027698975144	Facebook	24	1	107276	39347	1274	373
65_	65+	FR	France	CIWF France	CIWF France	335868279790722	Facebook	5	1	104520	49220	1534	353
65_	65+	FR	France	Ligue des droits de l'Homme		91187778160	Facebook	3	1	98332	45129	238	42
65_	65+	FR	France	Un citoyen 2019		415805709187581	Facebook	6	1	96606	35582	1658	298
65_	65+	FR	France	Mon Energie Verte		252140872017180	Facebook	64	1	95362	31029	1492	223
65_	65+	FR	France	Paris Première		140770432659757	Facebook	3	1	92837	46418	352	69
65_	65+	FR	France	Campagne nationale d’économie d’énergie		293095048144707	Facebook	11	1	92088	34090	1786	405
65_	65+	FR	France	Ultima Petfood France		223284707822128	Facebook	7	1	87753	39688	501	143
65_	65+	FR	France	Eclairelavie		475156612973063	Facebook	36	1	86764	28837	1196	211
65_	65+	FR	France	WWF-France	WWF-France	145392792632	Facebook	8	1	83111	32639	229	69
65_	65+	FR	France	Spicee		1541412079456514	Facebook	17	1	82456	16784	268	0
65_	65+	FR	France	Elections Présidentielles Européennes 2019	Jérémie Gonzague Jean-Baptiste Lefebvre 	1509275882541675	Facebook	6	1	81870	21807	726	145
65_	65+	FR	France	Médecins Sans Frontières		154912951193067	Facebook	26	1	81228	21318	858	123
65_	65+	FR	France	Yonivers		497007406981330	Facebook	6	1	76444	15055	1335	304
65_	65+	FR	France	L'Agence pour l'Énergie		465425373946253	Facebook	7	1	75212	28439	654	156
65_	65+	FR	France	Mouvement Européen-France		335173974498	Facebook	7	1	74588	25038	513	76
65_	65+	FR	France	France Fraternités		200607067033021	Facebook	1	1	69063	27625	68	13
65_	65+	FR	France	Transition Energétique		753069428230726	Facebook	10	1	66887	24841	708	174
65_	65+	FR	France	SNE		1703448029710053	Facebook	6	1	64289	32014	1568	341
65_	65+	FR	France	Route Auto		252868201731333	Facebook	5	1	64287	25523	421	82
65_	65+	FR	France	AD Normandie, Agence de  Développement pour la Normandie		814266701977153	Facebook	1	1	62592	31296	156	31
65_	65+	FR	France	Plan International France		100707905881	Facebook	59	1	62445	15051	777	65
65_	65+	FR	France	ExxonMobil		925007000949719	Facebook	5	1	61459	29317	1102	260
65_	65+	FR	France	Mairie de Toulouse		118107084316	Facebook	2	1	60395	24118	124	60
65_	65+	FR	France	France Parrainages		449003618508780	Facebook	11	1	55590	11521	599	57
65_	65+	FR	France	Ultra Premium Direct		241324402728111	Facebook	13	1	54454	17273	533	132
65_	65+	FR	France	Festival Amnesty International Au Cinéma pour les Droits Humains		1263015460431177	Facebook	15	1	50878	15879	370	35
65_	65+	FR	France	Brief.eco		550490141980385	Facebook	9	1	48418	15472	311	66
65_	65+	FR	France	Maplanèteverte	Ma Planète Verte	340654233462962	Facebook	60	1	48083	11135	557	61
65_	65+	FR	France	Planète OUI - Fournisseur d'électricité 100% renouvelable		108397722049	Facebook	25	1	46271	19424	547	18
65_	65+	FR	France	Business France		132401066182	Facebook	2	1	46050	17031	169	65
65_	65+	FR	France	Musée national de l'histoire de l'immigration		89756927592	Facebook	6	1	45122	19882	227	37
65_	65+	FR	France	Santesano		316620582266150	Facebook	2	1	44092	22046	440	217
65_	65+	FR	France	MRAP		823565947739102	Facebook	2	1	42823	17554	203	40
65_	65+	FR	France	Nekisi		2210586769194254	Facebook	15	1	40419	9204	307	0
65_	65+	FR	France	La vérité sur l’Arabie Saoudite		2209014842757280	Facebook	17	1	39332	11699	168	0
65_	65+	FR	France	Primes Energétiques 2019		1022379694635099	Facebook	3	1	39326	9468	245	31
65_	65+	FR	France	Primagaz France		159713540726473	Facebook	4	1	39108	7763	268	33
65_	65+	FR	France	Mon avis citoyen		466932616850613	Facebook	11	1	38724	8140	260	0
65_	65+	FR	France	Touche pas à ma planète		2174582836142717	Facebook	78	1	38611	6902	1106	35
65_	65+	FR	France	EDF		139331629464336	Facebook	9	1	38491	9097	395	61
65_	65+	FR	France	LIFE		167060196653670	Facebook	48	1	37879	8001	280	9
65_	65+	FR	France	Cerveau & Psycho		212434006141	Facebook	10	1	35911	7082	265	33
65_	65+	FR	France	Le temps de l'alternative		1375110865964408	Facebook	2	1	35868	17737	364	176
65_	65+	FR	France	Essentiel Santé Magazine		1416781971877079	Facebook	3	1	34937	13490	140	20
65_	65+	FR	France	Bouge ta Boite - Entrepreneures, propulsez votre business		882043791941179	Facebook	3	1	34704	16755	80	0
65_	65+	FR	France	Eco Environnement		189035588239320	Facebook	7	1	34295	11627	1194	305
65_	65+	FR	France	Région Auvergne-Rhône-Alpes		381564575243650	Facebook	2	1	33232	13734	310	62
65_	65+	FR	France	En immersion		403007780216717	Facebook	8	1	33105	7308	123	0
65_	65+	FR	France	Prime Énergie		426045577958757	Facebook	4	1	32899	15279	604	147
65_	65+	FR	France	Simpleaument		2135475463337807	Facebook	7	1	31801	11280	235	16
65_	65+	FR	France	Fondation pour la Recherche Médicale		118343701536672	Facebook	26	1	31788	5115	1122	0
65_	65+	FR	France	Pour une santé solidaire – Solimut Mutuelle de France		475614645800988	Facebook	5	1	31426	7155	313	71
65_	65+	FR	France	Chroniques Du Golfe		2196850910357980	Facebook	29	1	31342	8642	261	0
65_	65+	FR	France	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	18	1	31098	9169	261	59
65_	65+	FR	France	Europe des Nations et des Libertés		496157854120224	Facebook	1	1	30607	15303	152	30
65_	65+	FR	France	Òmnium International		2177632682563843	Facebook	38	1	28809	10746	309	35
65_	65+	FR	France	Surfrider Foundation Europe		41452575362	Facebook	11	1	28469	11982	181	10
65_	65+	FR	France	Yann GUILLARME		99226432071	Facebook	2	1	28187	12150	121	21
65_	65+	FR	France	Pierre Trapier 2020		628176730976489	Facebook	2	1	27355	5471	54	0
65_	65+	FR	France	VMware		6975960973	Facebook	3	1	27217	13608	72	14
