country_code_filter	country_name_filter	age_code	age_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
FR	France	13_17	13-17	1413	591	7591308	3109335	24714	2631
FR	France	18_24	18-24	9280	2835	58307497	23903441	360426	60926
FR	France	25_34	25-34	13030	3199	60956002	23782246	495837	83713
FR	France	35_44	35-44	13040	3144	47893960	18284878	440031	75811
FR	France	45_54	45-54	12471	3010	37667112	14239591	373191	63244
FR	France	55_64	55-64	11318	2783	28329477	10560126	297767	48881
FR	France	65_	65+	9984	2457	22260360	8186466	235323	36907
