age_code_filter	age_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
45_54	45-54	FR	France	Greenpeace France		39435457457	Facebook	125	1	4412119	1993815	22773	5267
45_54	45-54	FR	France	European Parliament		178362315106	Facebook	59	1	1511792	683256	9808	2107
45_54	45-54	FR	France	Médecins du Monde France		265420476920	Facebook	862	1	1302893	421905	21639	1600
45_54	45-54	FR	France	La Prime Énergie		336155273400553	Facebook	28	1	1168040	465372	10386	2324
45_54	45-54	FR	France	Primes écologique		152399322377561	Facebook	19	1	954804	396809	11220	2447
45_54	45-54	FR	France	Mon Homéo Mon Choix		1643185362449069	Facebook	21	1	773867	302882	6725	1344
45_54	45-54	FR	France	Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	59	1	715075	294567	3175	700
45_54	45-54	FR	France	Agence Isolation Pour Tous		568528630290119	Facebook	24	1	674994	277581	8263	1871
45_54	45-54	FR	France	Les Energies du Soleil		1684031805239401	Facebook	14	1	580221	259254	7037	2120
45_54	45-54	FR	France	Aides énergétiques pour tous		789578834730248	Facebook	16	1	553765	226348	6457	1427
45_54	45-54	FR	France	UNICEF France		173159234432	Facebook	38	1	474529	187313	2468	616
45_54	45-54	FR	France	Mes économies d'énergie		124948231440251	Facebook	11	1	442673	170510	4757	947
45_54	45-54	FR	France	2 Min Ecologie		433170297221149	Facebook	68	1	417161	141990	4507	804
45_54	45-54	FR	France	Ministère de l'Intérieur		103146727990	Facebook	15	1	401052	162868	2396	617
45_54	45-54	FR	France	Make.org	Make.org	122037308191612	Facebook	46	1	394346	158001	4204	938
45_54	45-54	FR	France	France Soleil		1928798227141536	Facebook	12	1	382612	185734	5197	1806
45_54	45-54	FR	France	Lidimo		2217464665186092	Facebook	5	1	373952	143962	3794	899
45_54	45-54	FR	France	Pompes à Chaleur		464568377211278	Facebook	40	1	335499	130362	3907	771
45_54	45-54	FR	France	Kialo		729627343834501	Facebook	348	1	309952	126557	2077	520
45_54	45-54	FR	France	Simulation Energétique		562488297524492	Facebook	20	1	269162	101751	3127	868
45_54	45-54	FR	France	350.org		12185972707	Facebook	60	1	267462	59334	1204	123
45_54	45-54	FR	France	Economiser Energie		286272318578056	Facebook	11	1	267332	104495	3325	646
45_54	45-54	FR	France	Subventions énergétiques 2019	Primes Energetiques	1815507421886752	Facebook	104	1	262780	60708	2792	254
45_54	45-54	FR	France	Route Auto		252868201731333	Facebook	5	1	256239	110870	1522	298
45_54	45-54	FR	France	Mon Energie Verte		252140872017180	Facebook	65	1	253378	86390	3530	659
45_54	45-54	FR	France	Unis pour les Droits Humains		1642871805813802	Facebook	20	1	246652	95372	216	1
45_54	45-54	FR	France	Saine Abondance		2106701562887023	Facebook	21	1	246211	100830	2748	706
45_54	45-54	FR	France	Céréal Bio & Céréal France		1636261843328359	Facebook	5	1	245698	98147	1298	342
45_54	45-54	FR	France	foodwatch France		194934737335658	Facebook	14	1	235090	82470	2844	539
45_54	45-54	FR	France	Les Antagonistes		398415124026017	Facebook	2	1	234003	116701	2349	1165
45_54	45-54	FR	France	Stop Impôt		1538720933075616	Facebook	9	1	227972	81760	1526	402
45_54	45-54	FR	France	CIWF France	CIWF France	335868279790722	Facebook	5	1	225018	105351	3040	721
45_54	45-54	FR	France	SECIB Immobilier		378027698975144	Facebook	24	1	224602	84019	2738	805
45_54	45-54	FR	France	FHE Group		1241383025915322	Facebook	1	1	220994	110497	1104	220
45_54	45-54	FR	France	Agence Française pour la Transition Energétique		1981871332106127	Facebook	18	1	204474	84522	827	113
45_54	45-54	FR	France	Le Monde		14892757589	Facebook	34	1	203710	75410	427	51
45_54	45-54	FR	France	L'Agence pour l'Énergie		465425373946253	Facebook	7	1	187819	73815	1629	393
45_54	45-54	FR	France	28 minutes		311595228873763	Facebook	2	1	186147	80475	275	55
45_54	45-54	FR	France	Maplanèteverte	Ma Planète Verte	340654233462962	Facebook	60	1	184446	42670	1880	246
45_54	45-54	FR	France	Transition Energétique		753069428230726	Facebook	10	1	176539	66214	1860	474
45_54	45-54	FR	France	SOS Racisme		166294396737151	Facebook	1	1	175263	87631	1752	876
45_54	45-54	FR	France	Paris Première		140770432659757	Facebook	3	1	168663	84331	680	134
45_54	45-54	FR	France	Ligue des droits de l'Homme		91187778160	Facebook	5	1	168094	80152	572	109
45_54	45-54	FR	France	Eclairelavie		475156612973063	Facebook	36	1	161219	55068	2254	402
45_54	45-54	FR	France	Eco-systèmes		180995598634858	Facebook	4	1	144668	72334	722	361
45_54	45-54	FR	France	Le 1		850828794934579	Facebook	17	1	144340	53990	272	19
45_54	45-54	FR	France	WWF-France	WWF-France	145392792632	Facebook	8	1	144331	55883	412	113
45_54	45-54	FR	France	Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	90	1	143447	43245	826	0
45_54	45-54	FR	France	Consommez Malin		2045469565728527	Facebook	41	1	139197	27915	2464	436
45_54	45-54	FR	France	European GNSS Agency		128217567344601	Facebook	1	1	138332	69166	691	138
45_54	45-54	FR	France	SNE		1703448029710053	Facebook	6	1	128490	63945	3062	685
45_54	45-54	FR	France	National Geographic		106750996025532	Facebook	5	1	127873	63936	356	71
45_54	45-54	FR	France	Éditions Edilivre		203451893026466	Facebook	2	1	126250	48938	38	0
45_54	45-54	FR	France	Santesano		316620582266150	Facebook	2	1	125689	62844	1256	620
45_54	45-54	FR	France	Ultra Premium Direct		241324402728111	Facebook	13	1	123488	39112	1199	285
