gender_code	gender_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f	female	FI	Finland	4660	1063	33031588	11689006	314498	52695
m	male	FI	Finland	4303	1025	25743112	9009244	258028	40701
u	unknown	FI	Finland	3938	967	756593	263314	7252	1132
