advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
sp.a	sp.a	57253967150	Facebook	m	male	BE	Belgium	231	1	13594873	5656467	65810	15136
Vlaams Belang	Vlaams Belang	56605856504	Facebook	m	male	BE	Belgium	57	1	11985948	5508415	81492	18913
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	m	male	BE	Belgium	90	1	10881603	4614784	95742	22912
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	m	male	BE	Belgium	91	1	9783629	4224277	25934	5791
European Parliament		178362315106	Facebook	m	male	BE	Belgium	149	1	8622869	3755506	56819	12106
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	m	male	BE	Belgium	91	1	3528616	1250248	8319	1305
Peter Mertens	PVDA	236485149843971	Facebook	m	male	BE	Belgium	493	1	2797479	775808	36587	2815
VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	m	male	BE	Belgium	103	1	2779724	949337	24805	5949
Kialo		729627343834501	Facebook	m	male	BE	Belgium	372	1	2757946	1080824	21065	4682
Open Vld	Open Vld	53668151866	Facebook	m	male	BE	Belgium	230	1	2707862	1053675	23419	3488
John Crombez	sp.a	264131406977201	Facebook	m	male	BE	Belgium	65	1	2314573	807156	16914	3501
Groen	Groen	84920854319	Facebook	m	male	BE	Belgium	133	1	2256661	773449	11883	1643
Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	m	male	BE	Belgium	74	1	1760299	653206	5443	182
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	m	male	BE	Belgium	95	1	1636175	601343	13190	1995
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	m	male	BE	Belgium	13	1	1544288	659939	7057	2263
Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	m	male	BE	Belgium	13	1	1387940	562738	7399	1761
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	m	male	BE	Belgium	28	1	1190993	460174	18680	4684
Facebook Brussels	Facebook	287739491272583	Facebook	m	male	BE	Belgium	16	1	1140621	450600	11650	2745
CD&V	CD&V	52997544531	Facebook	m	male	BE	Belgium	74	1	1035932	305413	5665	523
Jan Jambon	Nieuw-Vlaamse Alliantie	60317812912	Facebook	m	male	BE	Belgium	5	1	902660	373410	7957	1980
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	m	male	BE	Belgium	67	1	836668	263862	2860	102
European Greens		141366725876424	Facebook	m	male	BE	Belgium	12	1	732183	298012	4430	997
Bart De Wever		24079407056	Facebook	m	male	BE	Belgium	2	1	684727	273891	4287	1049
IKEA	IKEA	112961202185776	Facebook	m	male	BE	Belgium	15	1	658369	282541	2147	633
Maurits Vande Reyde	Vande Reyde Maurits Jozef	1797427180478228	Facebook	m	male	BE	Belgium	76	1	621627	186288	3985	151
Cheops		1114045328715740	Facebook	m	male	BE	Belgium	2	1	578875	248640	1668	835
Johan Van Overtveldt		275607285891320	Facebook	m	male	BE	Belgium	10	1	548887	206500	1832	481
DéFI	DéFI	173518112695794	Facebook	m	male	BE	Belgium	47	1	532598	165185	3769	406
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	m	male	BE	Belgium	36	1	509833	139678	3568	323
Sign for my Future		1345513882259768	Facebook	m	male	BE	Belgium	5	1	508206	215690	4525	1078
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	m	male	BE	Belgium	75	1	503528	155104	2342	169
Kathleen Van Brempt	Kathleen Van Brempt	206193139504506	Facebook	m	male	BE	Belgium	91	1	479523	103323	6892	247
sp.a West-Vlaanderen	sp.a West-Vlaanderen	269157793205215	Facebook	m	male	BE	Belgium	26	1	470016	170449	2096	191
European Youth Forum		80161254850	Facebook	m	male	BE	Belgium	2	1	468597	233638	2375	466
Brecht Warnez	Warnez Brecht Luc T	998887823550443	Facebook	m	male	BE	Belgium	82	1	461843	138899	4624	42
Greenpeace Belgium		73232790238	Facebook	m	male	BE	Belgium	72	1	416038	158276	4554	411
Solvari België		118790941561498	Facebook	m	male	BE	Belgium	6	1	409361	148022	4200	796
Marie Arena		109149719130331	Facebook	m	male	BE	Belgium	20	1	406287	141674	1532	65
Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	m	male	BE	Belgium	13	1	398815	144385	1340	407
Thuisverpleging		372390586890911	Facebook	m	male	BE	Belgium	9	1	372110	155081	577	47
Hans Maes		1181238155301995	Facebook	m	male	BE	Belgium	36	1	371120	95079	3112	193
Unis pour les Droits Humains		1642871805813802	Facebook	m	male	BE	Belgium	17	1	341979	147300	322	10
Klang der Solidarität		385076005313967	Facebook	m	male	BE	Belgium	40	1	328220	127708	650	63
Le racisme, vous valez mieux que ça		1858720887787052	Facebook	m	male	BE	Belgium	5	1	326113	128647	1147	332
Sander Loones	Nieuw-Vlaamse Alliantie	575160279283539	Facebook	m	male	BE	Belgium	14	1	312361	81381	2624	611
Ecolo	Ecolo	38296327361	Facebook	m	male	BE	Belgium	8	1	299950	111905	865	114
Christian Leysen	Christian Leysen	403864600161608	Facebook	m	male	BE	Belgium	11	1	295036	105036	6084	1179
Manu Diericx	Diericx Manu Romain C	311729416012864	Facebook	m	male	BE	Belgium	16	1	294882	94313	1103	58
Gelijke kansen - Egalité des chances		1757055917947545	Facebook	m	male	BE	Belgium	92	1	290920	78792	3558	0
CD&V Limburg	CD&V Limburg	495564387205601	Facebook	m	male	BE	Belgium	18	1	284251	63710	1935	244
FullUp		160098407696881	Facebook	m	male	BE	Belgium	69	1	281792	73722	6345	132
Kris Peeters	Kris Peeters	192181027566488	Facebook	m	male	BE	Belgium	11	1	280232	57990	1194	113
Michael Freilich - 5de plaats Kamer		609777409464271	Facebook	m	male	BE	Belgium	10	1	269305	74846	2172	381
WWF-Belgium		110844205773	Facebook	m	male	BE	Belgium	22	1	265897	100331	1554	110
Conner Rousseau	Conner Rousseau	942750852588816	Facebook	m	male	BE	Belgium	23	1	261854	67137	2043	224
ExxonMobil		925007000949719	Facebook	m	male	BE	Belgium	26	1	255505	55931	2193	274
Salsa Rica Dance Company		727875134045965	Facebook	m	male	BE	Belgium	2	1	251827	98123	368	73
Smart Solutions Qualified people for you		401154619963846	Facebook	m	male	BE	Belgium	3	1	245318	121657	3340	863
Marc Lejeune - 3ème au CDH à la Région	Marc Jean-Marie P Lejeune	1115141181990895	Facebook	m	male	BE	Belgium	131	1	241751	47438	5964	0
Vluchtelingenwerk Vlaanderen		81497097451	Facebook	m	male	BE	Belgium	7	1	236808	94639	312	0
Theo Francken		483497581789280	Facebook	m	male	BE	Belgium	6	1	226257	75766	1344	245
Geert Bourgeois	Nieuw-Vlaamse Alliantie	649429725077632	Facebook	m	male	BE	Belgium	6	1	224263	80710	1470	439
Jan Cornillie		980619838787000	Facebook	m	male	BE	Belgium	21	1	219298	73964	1979	195
Ralph Packet		2009966045768110	Facebook	m	male	BE	Belgium	14	1	209823	54843	1354	68
L'OCCITANE en Provence		161197393938517	Facebook	m	male	BE	Belgium	5	1	204943	85620	606	284
Koen Geens	CD&V	294055357407926	Facebook	m	male	BE	Belgium	35	1	204759	55663	2295	58
Jos D'Haese	PVDA	1397002987227704	Facebook	m	male	BE	Belgium	70	1	201767	39969	4443	103
Meyrem Almaci		1943402032590802	Facebook	m	male	BE	Belgium	6	1	196631	64781	1305	224
Zuhal Demir	Nieuw-Vlaamse Alliantie	453932394796444	Facebook	m	male	BE	Belgium	9	1	191687	58182	645	52
Le Lombard		49864931287	Facebook	m	male	BE	Belgium	2	1	190391	95196	634	127
Les Wallons ne manquent pas d'air		559852030865205	Facebook	m	male	BE	Belgium	21	1	177224	45024	973	0
Sabine de Bethune		254157758598438	Facebook	m	male	BE	Belgium	6	1	169321	70634	719	106
Sofian El Sayd - 61e sur la liste régionale du PS bruxellois		1951525111537961	Facebook	m	male	BE	Belgium	3	1	158454	69800	418	72
UNHCR Belgium		948453825344452	Facebook	m	male	BE	Belgium	1	1	157941	63176	1579	315
BonneGueule		140324089470	Facebook	m	male	BE	Belgium	4	1	151920	74139	740	145
vdk bank		185648231502494	Facebook	m	male	BE	Belgium	3	1	150251	57617	811	162
MBRC		1853495178284518	Facebook	m	male	BE	Belgium	10	1	145514	33069	1216	194
Vincent De Wolf	Vincent Gilles De Wolf	399983396831282	Facebook	m	male	BE	Belgium	14	1	143076	31870	982	54
Jean-Jacques Flahaux		486153524822322	Facebook	m	male	BE	Belgium	4	1	142247	50109	1059	212
Hugues Bayet	Julien Fanuel 	538840262914740	Facebook	m	male	BE	Belgium	6	1	139480	39960	457	40
UNICEF Belgium	UNICEF Belgium	60589646095	Facebook	m	male	BE	Belgium	11	1	137604	31677	1335	255
TScheldt		682842165445702	Facebook	m	male	BE	Belgium	5	1	135340	31368	691	77
Bond Beter Leefmilieu		143447890251	Facebook	m	male	BE	Belgium	5	1	129952	25991	313	0
Jean de Bethune		425691141175605	Facebook	m	male	BE	Belgium	2	1	129353	56405	308	50
Joris Vandenbroucke	Vandenbroucke Joris Jeroen J	984867054996076	Facebook	m	male	BE	Belgium	8	1	128420	28842	1055	148
USR Diaspora	USR Diaspora	1793510380925494	Facebook	m	male	BE	Belgium	4	1	123735	61754	633	126
Sarah Smeyers	N-VA	95712061024	Facebook	m	male	BE	Belgium	6	1	122927	28011	642	63
Peter Van Hecke		414570162644130	Facebook	m	male	BE	Belgium	4	1	121777	24355	984	185
Sigefroid Van Haelst		426942467817318	Facebook	m	male	BE	Belgium	5	1	117290	23458	410	0
Brecht Vermeulen	Nieuw-Vlaamse Alliantie	167165610745178	Facebook	m	male	BE	Belgium	5	1	116958	25078	276	0
Européens Sans Frontières		668031516635463	Facebook	m	male	BE	Belgium	8	1	116583	46800	225	62
Bert Maertens	N-VA	230657213955622	Facebook	m	male	BE	Belgium	8	1	114957	22855	648	49
EPP - European People's Party		48034275355	Facebook	m	male	BE	Belgium	12	1	114437	53024	689	177
Santesano		316620582266150	Facebook	m	male	BE	Belgium	2	1	113054	48455	914	430
N-VA Brugge	Nieuw-Vlaamse Alliantie	103746756361685	Facebook	m	male	BE	Belgium	5	1	109817	21964	735	114
Chroniques Du Golfe		2196850910357980	Facebook	m	male	BE	Belgium	23	1	108498	41491	292	0
Anja Vanrobaeys	Vanrobaeys Anja Maurits	795798820785493	Facebook	m	male	BE	Belgium	33	1	108011	26993	1890	77
Europahuis Ryckevelde	Ryckevelde vzw	119449038070827	Facebook	m	male	BE	Belgium	4	1	104571	20914	207	0
Kim De Witte	PVDA	315662412174661	Facebook	m	male	BE	Belgium	5	1	103754	20751	783	126
The Bamboo Brush Society		1152885191422950	Facebook	m	male	BE	Belgium	40	1	102887	35659	857	107
Philippe Muyters	Nieuw-Vlaamse Alliantie	197625717055207	Facebook	m	male	BE	Belgium	5	1	102283	24783	704	81
Maggie De Block	Maggie De Block	1410219772556421	Facebook	m	male	BE	Belgium	19	1	101674	19830	1092	52
Peter Van Kemseke	Van Kemseke Peter Leo S	397455370285369	Facebook	m	male	BE	Belgium	6	1	100771	23678	420	0
Vlaams Belang Jongeren		203903005659	Facebook	m	male	BE	Belgium	2	1	99826	19965	597	100
ABVV-Metaal		736539056400845	Facebook	m	male	BE	Belgium	2	1	98947	38309	134	0
Hendrik Bogaert	Bogaert Hendrik Frank	277636928983663	Facebook	m	male	BE	Belgium	43	1	98870	19496	2746	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	m	male	BE	Belgium	2	1	98583	40505	638	127
Axel Ronse	N-VA	2375576969141695	Facebook	m	male	BE	Belgium	3	1	97381	33705	335	47
Anneleen Van Bossuyt		1375436739430055	Facebook	m	male	BE	Belgium	3	1	95747	19149	189	0
Campus protestant		2019076568379648	Facebook	m	male	BE	Belgium	13	1	95598	38582	487	86
Koen Van den Heuvel	Koen Van den Heuvel	1953990651532264	Facebook	m	male	BE	Belgium	24	1	94893	19769	1260	0
Halal en danger		2115131348600358	Facebook	m	male	BE	Belgium	2	1	93978	37756	376	63
Neen, geen mega moskee in Hasselt		484928445187236	Facebook	m	male	BE	Belgium	20	1	87573	19020	1291	0
Greens/EFA in the European Parliament		150527751674751	Facebook	m	male	BE	Belgium	24	1	86992	26151	600	42
Mouvement Nation	Mouvement NATION	1602667783297798	Facebook	m	male	BE	Belgium	3	1	86084	19568	232	0
sp.a Limburg	sp.a Limburg	885074558184212	Facebook	m	male	BE	Belgium	14	1	85442	29203	1052	63
Kristof Calvo	Kristof Calvo	345099982367937	Facebook	m	male	BE	Belgium	3	1	84514	19550	237	0
PTB		53838654385	Facebook	m	male	BE	Belgium	3	1	83784	41893	485	70
Vivant   Ostbelgien	Vivant Ostbelgien	1440393739538888	Facebook	m	male	BE	Belgium	7	1	82759	16376	547	56
Sven Gatz	Gatz Sven Peter A	100947845480	Facebook	m	male	BE	Belgium	22	1	82536	27254	1362	0
Sauvez le square Riga		1401418253310928	Facebook	m	male	BE	Belgium	27	1	80463	22744	1469	0
Sander Vandecapelle	Vandecapelle Sander 	288654088488077	Facebook	m	male	BE	Belgium	5	1	80125	18471	877	127
Helga Stevens		213362252188490	Facebook	m	male	BE	Belgium	12	1	79697	21159	739	0
SP Ostbelgien	SP Ostbelgien	183856108612877	Facebook	m	male	BE	Belgium	4	1	77841	16757	360	43
one brussels	one.brussels	244157445635331	Facebook	m	male	BE	Belgium	2	1	77751	15550	375	55
Olivier Chastel	MR - Mouvement Réformateur	36858143935	Facebook	m	male	BE	Belgium	3	1	77055	15411	234	0
Maxime Hardy		1160832417389494	Facebook	m	male	BE	Belgium	6	1	76534	16749	342	0
ProDG	ProDG 	89846075866	Facebook	m	male	BE	Belgium	11	1	76447	17768	882	82
Andries Gryffroy	N-VA	277891335706685	Facebook	m	male	BE	Belgium	3	1	76296	17446	208	0
Démo B - Vers la démocratie 2.0		103956496455231	Facebook	m	male	BE	Belgium	11	1	75529	20091	681	0
Wouter Beke	Wouter Beke	311935738907850	Facebook	m	male	BE	Belgium	11	1	75025	20798	508	0
