audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m18_24	male (18-24)	BE	Belgium	7353	1633	32629587	12679272	199783	35169
m25_34	male (25-34)	BE	Belgium	8349	1789	29813481	11550373	197647	34386
f18_24	female (18-24)	BE	Belgium	7488	1669	28701570	11202039	158903	27109
f25_34	female (25-34)	BE	Belgium	8477	1836	22650445	8872444	141804	24195
m35_44	male (35-44)	BE	Belgium	8176	1753	21049010	8031215	145050	24495
m45_54	male (45-54)	BE	Belgium	7826	1688	16806612	6287143	123275	20583
f35_44	female (35-44)	BE	Belgium	8333	1801	16683980	6422487	111444	18693
f45_54	female (45-54)	BE	Belgium	7991	1740	14799909	5588347	105338	17562
f55_64	female (55-64)	BE	Belgium	7114	1610	12149822	4353675	97714	15156
m55_64	male (55-64)	BE	Belgium	7003	1579	11622174	4125395	95597	14720
f65_	female (65+)	BE	Belgium	6460	1458	8536613	2999317	75328	11514
m65_	male (65+)	BE	Belgium	6364	1428	7511108	2624003	66554	10059
f13_17	female (13-17)	BE	Belgium	1140	366	2397841	910749	11899	1358
m13_17	male (13-17)	BE	Belgium	1117	352	1911586	724432	9726	1201
u35_44	unknown (35-44)	BE	Belgium	6378	1512	325464	121808	2259	362
u25_34	unknown (25-34)	BE	Belgium	6088	1498	291889	110586	1913	310
u45_54	unknown (45-54)	BE	Belgium	5756	1416	172330	62984	1282	200
u18_24	unknown (18-24)	BE	Belgium	4559	1211	96805	36074	618	93
u55_64	unknown (55-64)	BE	Belgium	4566	1257	93137	32751	761	112
u65_	unknown (65+)	BE	Belgium	4081	1139	75680	26085	643	90
u13_17	unknown (13-17)	BE	Belgium	628	257	5987	2159	36	3
