impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
1k_5k	1k - 5k	FI	Finland	Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	77	1	384923	77000	7623	0
1k_5k	1k - 5k	FI	Finland	Sosialidemokraatit SDP		108945982480217	Facebook	67	1	334866	66986	6631	0
1k_5k	1k - 5k	FI	Finland	Mikkel Näkkäläjärvi		617733068345315	Facebook	39	1	194961	39000	3861	0
1k_5k	1k - 5k	FI	Finland	Kokoomus	Kokoomus	201285237101	Facebook	25	1	124975	25000	2475	0
1k_5k	1k - 5k	FI	Finland	Harri Salonen		610646839145678	Facebook	25	1	124975	25000	2475	0
1k_5k	1k - 5k	FI	Finland	Eurovaaliehdokas Kari Kallonen	Kallonen Kari Markku	2130226653737235	Facebook	22	1	109978	22000	2178	0
1k_5k	1k - 5k	FI	Finland	Olli Kotro Euroopan parlamenttiin 2019	Kauko Niko Aleksanteri	2211654885785838	Facebook	20	1	99980	20000	1979	0
1k_5k	1k - 5k	FI	Finland	Janne Kaisanlahti		309381625805373	Facebook	20	1	99979	19999	1979	0
1k_5k	1k - 5k	FI	Finland	Paula Aikio-Tallgren EU-vaaliehdokas	Pohjoisen asian osaajat ry	510346432432044	Facebook	20	1	99954	19994	1979	0
1k_5k	1k - 5k	FI	Finland	Tanja Vahvelainen kansanedustajaehdokas		653005468206971	Facebook	19	1	94977	18999	1880	0
1k_5k	1k - 5k	FI	Finland	Henna Virkkunen	Henna Virkkunen	120537424633927	Facebook	19	1	94970	18997	1859	0
1k_5k	1k - 5k	FI	Finland	European Parliament		178362315106	Facebook	19	1	89958	17995	1781	0
1k_5k	1k - 5k	FI	Finland	Kaisa Penny		259256970891807	Facebook	18	1	89794	17962	1778	0
1k_5k	1k - 5k	FI	Finland	Niko Eskelinen poliitikko	Eskelinen Niko Olavi	1337176579662419	Facebook	17	1	84979	16999	1682	0
1k_5k	1k - 5k	FI	Finland	Henrik Wickström	Wickström 2019	448116415229902	Facebook	12	1	59988	12000	1188	0
1k_5k	1k - 5k	FI	Finland	Elsi Katainen		190042298268350	Facebook	12	1	59987	11999	1187	0
1k_5k	1k - 5k	FI	Finland	Stina Wahlsten		247410845719596	Facebook	11	1	54989	11000	1089	0
1k_5k	1k - 5k	FI	Finland	Jarno Strengell eduskuntavaaliehdokas 14.4.2019		307784380044908	Facebook	11	1	54989	11000	1089	0
1k_5k	1k - 5k	FI	Finland	Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	11	1	54988	10999	1390	89
1k_5k	1k - 5k	FI	Finland	Antton Rönnholm	Rekilä Piia Annikki	575908612596562	Facebook	10	1	49990	10000	990	0
1k_5k	1k - 5k	FI	Finland	Parempi tulevaisuus		587353418318027	Facebook	10	1	49989	9999	989	0
1k_5k	1k - 5k	FI	Finland	Anna Sirkiä	Anna Sirkiä	115751458577078	Facebook	9	1	44991	9000	891	0
1k_5k	1k - 5k	FI	Finland	Svenska folkpartiet i Finland - RKP	Svenska folkpartiet i Finland - RKP	191883307265	Facebook	9	1	44991	9000	891	0
1k_5k	1k - 5k	FI	Finland	XAMK - Kaakkois-Suomen ammattikorkeakoulu		1713318895550712	Facebook	9	1	44990	8999	890	0
1k_5k	1k - 5k	FI	Finland	Filip Björklöf	Filip Björklöfs understödsförening	432450826819256	Facebook	8	1	39992	8000	792	0
1k_5k	1k - 5k	FI	Finland	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	8	1	39992	8000	792	0
1k_5k	1k - 5k	FI	Finland	Yannick Lahti		1779172592405294	Facebook	8	1	39992	8000	792	0
1k_5k	1k - 5k	FI	Finland	Simo Grönroos	Gronroos Simo Juhani	445988248775782	Facebook	8	1	39992	8000	792	0
1k_5k	1k - 5k	FI	Finland	Timo Heinonen - kansanedustaja		271130619606974	Facebook	8	1	39992	8000	792	0
1k_5k	1k - 5k	FI	Finland	Pekka Matilainen eduskuntaan		394521677949432	Facebook	8	1	39992	8000	792	0
1k_5k	1k - 5k	FI	Finland	Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	8	1	39991	7999	791	0
1k_5k	1k - 5k	FI	Finland	Vasemmistoliitto		60390955171	Facebook	8	1	39989	7999	791	0
1k_5k	1k - 5k	FI	Finland	Saara Hyrkkö		250829455020050	Facebook	8	1	39976	7996	791	0
1k_5k	1k - 5k	FI	Finland	Piia Kurki	Piia Kurki	270567833058986	Facebook	8	1	39801	7961	788	0
1k_5k	1k - 5k	FI	Finland	Silja Borgarsdóttir Sandelin	Svenska folkpartiet i Finland - RKP	145265965535213	Facebook	7	1	34993	7000	693	0
1k_5k	1k - 5k	FI	Finland	Maria Ohisalo		260320667414347	Facebook	7	1	34993	7000	693	0
1k_5k	1k - 5k	FI	Finland	Eduskuntavaaliehdokas Jenni Kiiskinen - Ylöjärven vihreät		393205937720831	Facebook	7	1	34993	7000	693	0
1k_5k	1k - 5k	FI	Finland	Martin Norrgård	Martin Norrgårds stödförening	104405313050307	Facebook	7	1	34992	6999	692	0
1k_5k	1k - 5k	FI	Finland	Kuopion Kristillisdemokraatit - KD Kuopio		1572653312978362	Facebook	7	1	34992	7000	693	0
1k_5k	1k - 5k	FI	Finland	Matilda af Hällström	af Hällström Matilda Linnea Alice	430195364409025	Facebook	7	1	34988	6999	708	0
1k_5k	1k - 5k	FI	Finland	Mirja Vehkaperä	Vehkaperä Mirja Tellervo	237130593122439	Facebook	6	1	29994	6000	594	0
1k_5k	1k - 5k	FI	Finland	Tekniikan Maailma	Rainisto Sami Pasi Kalevi	309780042465696	Facebook	6	1	29994	6000	594	0
1k_5k	1k - 5k	FI	Finland	Janika Takatalo	Takatalo Janika Emmi Kristiina	1380023342235751	Facebook	6	1	29994	6000	594	0
1k_5k	1k - 5k	FI	Finland	Happiness Initiation		642874789462468	Facebook	6	1	29994	6000	388	0
1k_5k	1k - 5k	FI	Finland	Ramieza Mahdi		268670670234757	Facebook	6	1	29994	6000	594	0
1k_5k	1k - 5k	FI	Finland	Liban Sheikh		302959147221497	Facebook	6	1	29994	6000	594	0
1k_5k	1k - 5k	FI	Finland	Vihreät nuoret		362064961211	Facebook	6	1	29988	5998	593	0
