advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	thessaly	Thessaly	EL	Greece	91	1	128487	43716	1773	0
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	thessaly	Thessaly	EL	Greece	73	1	121662	26398	266	1
Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis		51638783172	Facebook	thessaly	Thessaly	EL	Greece	45	1	103812	20821	207	0
Βαρουξής Λευτέρης - Varouxis Lefteris	Digital Solutions	280496205994839	Facebook	thessaly	Thessaly	EL	Greece	9	1	103712	51295	106	1
Ρένα Καραλαριώτου - Rena Karalariotou		641412085923105	Facebook	thessaly	Thessaly	EL	Greece	1	1	99999	50000	99	0
Ξηρομερίτης Θ. Μάριος - Υποψήφιος Δημ. Σύμβουλος με την  Ρένα Καραλαριώτου		1221037778056266	Facebook	thessaly	Thessaly	EL	Greece	1	1	99999	50000	499	100
Μαρία Σπυράκη		657782574275153	Facebook	thessaly	Thessaly	EL	Greece	10	1	74801	21635	399	0
Απόστολος Δ. Παπαδούλης - Υποψήφιος Δήμαρχος Βόλου		148030566117538	Facebook	thessaly	Thessaly	EL	Greece	1	1	71892	35946	71	0
Ελένη Παπαθανασίου, υποψήφια δημοτική σύμβουλος Βόλου		2161459873946096	Facebook	thessaly	Thessaly	EL	Greece	2	1	59998	15000	198	0
Νάνσυ Καπούλα - Βόλος, Έξυπνη Πόλη		422445331831361	Facebook	thessaly	Thessaly	EL	Greece	2	1	59403	14845	195	0
Θάνος Θεοδώρου	Virality	575445225887557	Facebook	thessaly	Thessaly	EL	Greece	4	1	56638	10928	394	0
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	thessaly	Thessaly	EL	Greece	147	1	49876	14959	744	18
Γιάννης Ανδρουλάκης Υποψήφιος Ευρωβουλευτής Ν.Δ.		2326821804265110	Facebook	thessaly	Thessaly	EL	Greece	1	1	49427	9885	97	0
Kyriakos Mitsotakis		34848567724	Facebook	thessaly	Thessaly	EL	Greece	60	1	46302	20070	128	19
European Parliament		178362315106	Facebook	thessaly	Thessaly	EL	Greece	40	1	40298	18831	142	34
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	thessaly	Thessaly	EL	Greece	22	1	39536	17357	65	13
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	thessaly	Thessaly	EL	Greece	94	1	28133	10891	125	19
Αχιλλέας Μπέος	Virality	1560153334268463	Facebook	thessaly	Thessaly	EL	Greece	5	1	20152	8110	376	0
Θεσσαλική press	Θεσσαλική press	191778310934706	Facebook	thessaly	Thessaly	EL	Greece	3	1	18975	6795	276	0
Νικόλαος Δούκας - Nikolaos Doukas	Ν Δούκας	710946112632910	Facebook	thessaly	Thessaly	EL	Greece	15	1	14252	2757	172	0
Nikos Papandreou		2245032148843299	Facebook	thessaly	Thessaly	EL	Greece	90	1	12955	3059	150	0
Ioannis Vardakastanis		195643347979465	Facebook	thessaly	Thessaly	EL	Greece	85	1	11850	4462	59	2
Ιωάννης Πάιδας-Υποψήφιος Ευρωβουλευτής Νέας Δημοκρατίας		312321199470594	Facebook	thessaly	Thessaly	EL	Greece	27	1	11296	3685	19	0
Kostas Agorastos - Κώστας Αγοραστός		147249298632945	Facebook	thessaly	Thessaly	EL	Greece	1	1	9999	5000	99	0
Magnesia247.gr		2294054994208441	Facebook	thessaly	Thessaly	EL	Greece	1	1	9999	5000	99	0
