region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
blekinge_county	Blekinge County	SE	Sweden	5573	746	222066	57526	2044	449
dalarna_county	Dalarna County	SE	Sweden	5940	818	1089127	284162	8752	2101
gotland_county	Gotland County	SE	Sweden	5041	652	105235	20660	1128	184
gavleborg_county	Gävleborg County	SE	Sweden	5976	820	689875	211217	5846	920
halland_county	Halland County	SE	Sweden	6178	846	951978	286270	9914	2681
jamtland_county	Jämtland County	SE	Sweden	5473	730	495966	128893	5471	1810
jonkoping_county	Jönköping County	SE	Sweden	6154	845	741424	191567	6992	1675
kalmar_county	Kalmar County	SE	Sweden	5818	780	631163	152135	5870	1178
kronoberg_county	Kronoberg County	SE	Sweden	5766	779	284672	63795	2596	572
norrbotten_county	Norrbotten County	SE	Sweden	6085	820	975967	299816	8384	1951
skane_county	Skåne County	SE	Sweden	7473	1127	5209096	1579111	48973	11366
stockholm_county	Stockholm County	SE	Sweden	8264	1273	20211512	6525998	150548	36919
sodermanland_county	Södermanland County	SE	Sweden	6211	863	818360	235281	7304	2065
uppsala_county	Uppsala County	SE	Sweden	6622	914	1939312	475828	12894	3106
varmland_county	Värmland County	SE	Sweden	5976	810	2060712	547517	16939	4507
vasterbotten_county	Västerbotten County	SE	Sweden	6102	820	1056405	287713	9920	2587
vasternorrland_county	Västernorrland County	SE	Sweden	5751	772	410687	113996	4242	970
vastmanland_county	Västmanland County	SE	Sweden	6001	823	707832	165435	6560	1379
vastra_gotaland_county	Västra Götaland County	SE	Sweden	7637	1129	8187224	2469831	79516	18481
orebro_county	Örebro County	SE	Sweden	5984	812	1349597	370951	13059	2088
ostergotland_county	Östergötland County	SE	Sweden	6411	896	2176399	611280	17963	3926
