recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-15	2019-05-15	FI	Finland	1144	133	1583049	394092	32369	1314
rd2	Last 2 days	2019-05-14	2019-05-15	FI	Finland	1188	138	3310590	827358	66019	2732
rd3	Last 3 days	2019-05-13	2019-05-15	FI	Finland	1233	145	4860899	1237247	88480	4207
rd4	Last 4 days	2019-05-12	2019-05-15	FI	Finland	1309	150	6156696	1588851	106879	5720
rd5	Last 5 days	2019-05-11	2019-05-15	FI	Finland	1408	155	7408346	1922096	126413	7216
rd6	Last 6 days	2019-05-10	2019-05-15	FI	Finland	1468	161	8587521	2244304	139197	8708
rw1	Last week	2019-05-09	2019-05-15	FI	Finland	1513	166	9887817	2591430	152991	10405
rw2	Last 2 weeks	2019-05-02	2019-05-15	FI	Finland	1867	205	19904681	6457787	245262	28026
rw3	Last 3 weeks	2019-04-25	2019-05-15	FI	Finland	2148	254	25306669	8708719	297048	44263
rw4	Last 4 weeks	2019-04-18	2019-05-15	FI	Finland	2353	311	26876003	9236462	316424	47308
rm1	Last month	2019-04-16	2019-05-15	FI	Finland	2407	327	27225617	9334089	320128	47828
rm2	Last 2 months	2019-03-17	2019-05-15	FI	Finland	5109	1022	66979522	23158582	706025	109920
rm3	Last 3 months	2019-02-15	2019-05-15	FI	Finland	5606	1116	70930406	24415887	748802	113693
rm6	Last 6 months	2019-01-01	2019-05-15	FI	Finland	5891	1155	75198695	26078081	774613	117486
