advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
România în primul rând	Future Innovation	770704223323599	Facebook	rd4	Last 4 days	RO	Romania	27	1	5261286	2422654	5653	1397
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	rd4	Last 4 days	RO	Romania	26	1	5251955	2281675	10932	2701
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	rd4	Last 4 days	RO	Romania	34	1	4274028	1870190	11571	2924
Partidul Naţional Liberal		181375448581167	Facebook	rd4	Last 4 days	RO	Romania	22	1	2447600	1090237	5316	1582
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	rd4	Last 4 days	RO	Romania	21	1	2030642	862997	7512	1823
Romania #nuepsd	Future Innovation	293215748279337	Facebook	rd4	Last 4 days	RO	Romania	2	1	1666646	833323	910	245
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	rd4	Last 4 days	RO	Romania	9	1	859988	384998	2015	525
RMDSZ	RMDSZ	102601499822802	Facebook	rd4	Last 4 days	RO	Romania	39	1	808571	233352	1024	154
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	rd4	Last 4 days	RO	Romania	11	1	729234	319620	1982	581
Video News		329122497569429	Facebook	rd4	Last 4 days	RO	Romania	2	1	559997	239999	335	168
Declic	Declic	686190454826244	Facebook	rd4	Last 4 days	RO	Romania	3	1	397192	195438	428	102
USR Sector 5	Uniunea Salvați România	1460571894265803	Facebook	rd4	Last 4 days	RO	Romania	33	1	310552	75285	576	46
Litere.net	litere.net	1504323906337545	Facebook	rd4	Last 4 days	RO	Romania	5	1	279383	133377	819	161
Ponturi Pariuri PRO		615300575244417	Facebook	rd4	Last 4 days	RO	Romania	2	1	249998	110000	314	126
USR Vaslui	Uniunea Salvați România	526411640878009	Facebook	rd4	Last 4 days	RO	Romania	14	1	242142	53630	252	0
GRUNDIG		1508163162762486	Facebook	rd4	Last 4 days	RO	Romania	14	1	232793	105560	378	80
USR Arad	Uniunea Salvați Romania	1210260295704425	Facebook	rd4	Last 4 days	RO	Romania	7	1	203358	85798	314	117
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	rd4	Last 4 days	RO	Romania	1	1	199998	99999	209	105
Naomi Reniuț-Ursoiu	Uniunea Salvați România	708334336169853	Facebook	rd4	Last 4 days	RO	Romania	13	1	154822	42666	290	14
USR Bihor	Uniunea Salvați România Filiala Bihor	1592660281028385	Facebook	rd4	Last 4 days	RO	Romania	7	1	149326	29666	194	14
Raluca Amariei	USR Sibiu	183087692172986	Facebook	rd4	Last 4 days	RO	Romania	5	1	124929	24666	140	14
Cornel Radu Loghin		429437337859107	Facebook	rd4	Last 4 days	RO	Romania	2	1	119991	47996	167	33
Vincze Loránt	Vincze Loránt	675042232534141	Facebook	rd4	Last 4 days	RO	Romania	12	1	117993	23999	141	0
Daniel Buda	Buda Daniel	220579784732993	Facebook	rd4	Last 4 days	RO	Romania	3	1	109996	24999	62	0
Departamentul pentru Tineret și Sport PSD	Partidul Social Democrat	2077524885664207	Facebook	rd4	Last 4 days	RO	Romania	2	1	104998	51000	125	21
