advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Greens		141366725876424	Facebook	d134	2019-05-14	114	1	5361189	2384357	31684	7819
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	d134	2019-05-14	114	1	4720869	2044277	8514	1919
FDP	FDP	21289227249	Facebook	d134	2019-05-14	1375	1	3131242	951842	29606	1484
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	d134	2019-05-14	373	1	3054558	1259054	15546	2820
Make.org	Make.org	122037308191612	Facebook	d134	2019-05-14	26	1	2755479	1212413	14610	3376
Partito Democratico		77034286895	Facebook	d134	2019-05-14	127	1	2047188	877749	7580	1323
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	d134	2019-05-14	398	1	1996448	611535	16508	1906
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	d134	2019-05-14	115	1	1908749	792658	6866	1691
România în primul rând	Future Innovation	770704223323599	Facebook	d134	2019-05-14	33	1	1797379	788469	1666	440
sp.a	sp.a	57253967150	Facebook	d134	2019-05-14	206	1	1650951	583902	7361	1205
Parlement européen en France	Parlement européen en France	279757933824	Facebook	d134	2019-05-14	72	1	1625704	666428	8718	2085
SPÖ	SPÖ	77393060080	Facebook	d134	2019-05-14	544	1	1518432	507054	12668	1958
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	d134	2019-05-14	62	1	1282303	583666	4149	1334
Sign for my Future	Sign for my Future	1345513882259768	Facebook	d134	2019-05-14	61	1	1263984	517166	11401	3066
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	d134	2019-05-14	759	1	1217486	381274	17367	2282
Fidesz	Fidesz	9844779306	Facebook	d134	2019-05-14	10	1	1201993	525000	3562	1703
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	d134	2019-05-14	35	1	1109039	498853	813	201
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	d134	2019-05-14	20	1	1082135	453333	1896	723
Open Vld	Open Vld	53668151866	Facebook	d134	2019-05-14	179	1	1002440	414250	5637	1345
Facebook	Facebook	316001081653	Facebook	d134	2019-05-14	4	1	999998	400000	9255	2025
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	d134	2019-05-14	9	1	992259	426488	2798	935
Centerpartiet	Centerpartiet	12690894340	Facebook	d134	2019-05-14	203	1	990818	328555	11688	2890
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	d134	2019-05-14	132	1	990810	320500	3060	261
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	d134	2019-05-14	23	1	934206	411928	1806	390
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	d134	2019-05-14	135	1	901374	369328	7847	1680
