advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	d131	2019-05-11	79	1	3138647	1377557	5321	1157
COALICION CANARIA		AR489541609348661248	Google	d131	2019-05-11	811	1	2965833	17500	14041	0
România în primul rând	Future Innovation	770704223323599	Facebook	d131	2019-05-11	43	1	2460194	1080930	2055	578
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	d131	2019-05-11	32	1	2442321	1024333	3121	486
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	d131	2019-05-11	344	1	2324407	959054	10521	1962
European Greens		141366725876424	Facebook	d131	2019-05-11	41	1	2314221	1046857	14558	3802
mmb media agentur d.o.o.		AR524572049809604608	Google	d131	2019-05-11	373	1	2234999	96666	6825	0
Mediabrands Digital OÜ		AR530356305605427200	Google	d131	2019-05-11	335	1	1955738	153095	2889	0
FDP	FDP	21289227249	Facebook	d131	2019-05-11	1216	1	1905546	568009	22078	959
Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  ZIELONI		AR489880258930016256	Google	d131	2019-05-11	1373	1	1837274	44425	7187	0
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	d131	2019-05-11	101	1	1742421	738491	5513	1474
Parlement européen en France	Parlement européen en France	279757933824	Facebook	d131	2019-05-11	72	1	1625704	666428	8718	2085
sp.a	sp.a	57253967150	Facebook	d131	2019-05-11	200	1	1589070	570485	7887	1351
Vlaams Belang	Vlaams Belang	56605856504	Facebook	d131	2019-05-11	7	1	1529405	734705	13141	5929
SPÖ	SPÖ	77393060080	Facebook	d131	2019-05-11	542	1	1524685	518804	12525	1992
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	d131	2019-05-11	17	1	1496676	705125	2845	1253
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	d131	2019-05-11	237	1	1496013	487035	10190	2023
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	d131	2019-05-11	3	1	1338331	667666	1573	310
CDU Christlich Demokratische Union		AR68737343799951360	Google	d131	2019-05-11	358	1	1336250	0	6681	0
Sloboda a Solidarita		AR242125929453715456	Google	d131	2019-05-11	132	1	1299166	83333	2745	0
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	d131	2019-05-11	756	1	1214486	380024	17281	2282
Fidesz	Fidesz	9844779306	Facebook	d131	2019-05-11	13	1	1174993	555000	3869	1934
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	d131	2019-05-11	18	1	1115619	521356	8325	2570
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	d131	2019-05-11	40	1	1108844	488625	2003	551
AMERISOFT SRL		AR573801583431647232	Google	d131	2019-05-11	32	1	1077136	107713	150	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	d131	2019-05-11	133	1	1040810	339500	3160	351
Partito Democratico		77034286895	Facebook	d131	2019-05-11	78	1	971538	429249	3067	590
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	d131	2019-05-11	56	1	967575	369821	1898	607
KKW Koalicja Europejska PO PSL SLD .N Zieloni		AR206097132434751488	Google	d131	2019-05-11	16	1	950000	94000	160	0
Open Vld	Open Vld	53668151866	Facebook	d131	2019-05-11	177	1	949940	388750	5337	1220
HLAS		AR312619193323225088	Google	d131	2019-05-11	265	1	899402	10000	4047	0
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	d131	2019-05-11	19	1	878373	372563	2330	537
Claudia Gamon	NEOS	447992848717452	Facebook	d131	2019-05-11	22	1	841978	234000	4178	500
European Parliament		178362315106	Facebook	d131	2019-05-11	16	1	820163	346666	3197	991
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	d131	2019-05-11	12	1	811878	360761	1114	352
DIE LINKE	DIE LINKE	47694585682	Facebook	d131	2019-05-11	179	1	800339	282526	3473	295
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	d131	2019-05-11	28	1	781958	334686	538	149
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	d131	2019-05-11	15	1	757496	351000	1058	327
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	d131	2019-05-11	24	1	718855	319778	612	237
The Brexit Party	The Brexit Party	230416667843105	Facebook	d131	2019-05-11	6	1	713063	302500	11778	2343
Slovenska demokratska stranka		AR170068335415787520	Google	d131	2019-05-11	25	1	696000	68000	270	0
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	d131	2019-05-11	174	1	695169	266494	11853	1584
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	d131	2019-05-11	6	1	687617	283809	6400	1360
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	d131	2019-05-11	96	1	671756	314513	3081	556
Facebook Brussels	Facebook	287739491272583	Facebook	d131	2019-05-11	16	1	645558	283797	5478	1381
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	d131	2019-05-11	52	1	642890	295166	2331	745
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	d131	2019-05-11	11	1	616664	276190	495	79
IKEA	IKEA	112961202185776	Facebook	d131	2019-05-11	60	1	615823	249166	2390	350
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	d131	2019-05-11	21	1	607946	263047	4395	1129
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	d131	2019-05-11	1205	1	598607	135649	10387	389
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	d131	2019-05-11	19	1	593513	280865	7601	2763
EVOLVEDREAMSOFT SRL		AR495298652231696384	Google	d131	2019-05-11	59	1	586107	47559	790	0
Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	d131	2019-05-11	103	1	585055	40000	1125	0
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	d131	2019-05-11	186	1	564177	182565	4434	354
DéFI	DéFI	173518112695794	Facebook	d131	2019-05-11	133	1	562413	150273	4717	781
Centerpartiet	Centerpartiet	12690894340	Facebook	d131	2019-05-11	122	1	559517	204889	6015	1491
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	d131	2019-05-11	102	1	553396	161433	6823	1510
Campact e.V.	Campact e.V.	82734241364	Facebook	d131	2019-05-11	25	1	551909	247728	2953	712
John Crombez	sp.a	264131406977201	Facebook	d131	2019-05-11	19	1	532041	256051	2147	485
Romania #nuepsd	Future Innovation	293215748279337	Facebook	d131	2019-05-11	4	1	529761	256547	188	71
Groen	Groen	84920854319	Facebook	d131	2019-05-11	103	1	524341	171730	3114	479
Sign for my Future	Sign for my Future	1345513882259768	Facebook	d131	2019-05-11	32	1	519661	219166	5444	1353
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	d131	2019-05-11	72	1	516049	169064	4313	523
INBOX	New Digital Media	369693523475596	Facebook	d131	2019-05-11	16	1	510828	243916	503	0
Sme rodina	Sme rodina	600235073447674	Facebook	d131	2019-05-11	1	1	499999	250000	499	250
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	d131	2019-05-11	119	1	465577	135864	5398	1553
Greenpeace Deutschland		22541752487	Facebook	d131	2019-05-11	184	1	464409	145551	3262	495
Strana nezávislosti České republiky		AR465054111008555008	Google	d131	2019-05-11	10	1	459166	45000	158	0
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	d131	2019-05-11	16	1	455235	188119	842	357
RMDSZ	RMDSZ	102601499822802	Facebook	d131	2019-05-11	42	1	455124	131004	720	129
CDA Doetinchem		AR453512812329697280	Google	d131	2019-05-11	31	1	445297	43035	150	0
