region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
baden_wurttemberg	Baden-Württemberg	DE	Germany	26341	2247	26411048	7382328	336352	16269
bayern	Bayern	DE	Germany	25102	2213	13851887	4385087	171256	13239
berlin	Berlin	DE	Germany	23271	2055	11500700	3422293	147318	13866
brandenburg	Brandenburg	DE	Germany	18603	1580	1049564	254634	20909	473
bremen	Bremen	DE	Germany	19626	1521	3842341	928926	58905	1500
hamburg	Hamburg	DE	Germany	22249	1818	5469350	1467354	87839	5822
hessen	Hessen	DE	Germany	24359	2025	10967602	2996009	126193	7014
mecklenburg_vorpommern	Mecklenburg-Vorpommern	DE	Germany	18355	1498	1712871	408853	27833	560
niedersachsen	Niedersachsen	DE	Germany	24218	1975	13742649	3590957	142433	5932
nordrhein_westfalen	Nordrhein-Westfalen	DE	Germany	26194	2319	43553749	12648172	413215	32525
rheinland_pfalz	Rheinland-Pfalz	DE	Germany	24084	2016	10515347	2560851	170375	4945
saarland	Saarland	DE	Germany	19529	1532	4100208	1085403	45141	3977
sachsen	Sachsen	DE	Germany	21810	1763	5152296	1331198	84597	3953
saxony_anhalt	Saxony-Anhalt	DE	Germany	19725	1585	3363224	797467	44223	2663
schleswig_holstein	Schleswig-Holstein	DE	Germany	21213	1663	4887838	1220000	61184	2172
thuringen	Thüringen	DE	Germany	20114	1622	3668296	913797	53299	1795
