advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Inimõiguste Instituut / Estonian Institute of Human Rights		144333745668266	Facebook	55_64	55-64	EE	Estonia	8	1	249610	116032	465	127
Isamaa erakond	Isamaa erakond	321163977576	Facebook	55_64	55-64	EE	Estonia	10	1	227424	102064	1366	338
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	55_64	55-64	EE	Estonia	98	1	221832	55420	1389	19
Urmas Paet	Paet Urmas	223092011815453	Facebook	55_64	55-64	EE	Estonia	45	1	220249	47172	824	30
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	55_64	55-64	EE	Estonia	22	1	204862	75450	1234	139
Igor Gräzin	Igor Gräzin	339367456669277	Facebook	55_64	55-64	EE	Estonia	41	1	167654	69463	739	80
Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	55_64	55-64	EE	Estonia	36	1	131700	54234	827	121
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	55_64	55-64	EE	Estonia	55	1	130974	42187	1329	197
Jaak Madison	Madison Jaak	536519246456733	Facebook	55_64	55-64	EE	Estonia	15	1	75508	22832	391	34
Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	55_64	55-64	EE	Estonia	63	1	56281	13711	828	45
Reformierakond	Reformierakond	80124492882	Facebook	55_64	55-64	EE	Estonia	5	1	30617	6052	124	0
Keskerakond	Keskerakond	161252453921396	Facebook	55_64	55-64	EE	Estonia	12	1	26445	10347	96	10
European Parliament		178362315106	Facebook	55_64	55-64	EE	Estonia	22	1	26060	10640	175	29
Социал-демократическая партия	Sotsiaaldemokraatlik Erakond	383403508369488	Facebook	55_64	55-64	EE	Estonia	3	1	26038	5207	107	14
Yoko Alender		709212302463805	Facebook	55_64	55-64	EE	Estonia	28	1	25044	7536	523	0
Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	55_64	55-64	EE	Estonia	13	1	22281	5408	188	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	55_64	55-64	EE	Estonia	23	1	21324	4999	110	0
Urmas Reinsalu	Isamaa erakond	503635753156660	Facebook	55_64	55-64	EE	Estonia	3	1	15650	3130	53	5
Hanno Pevkur  #pevkur		1914863625428136	Facebook	55_64	55-64	EE	Estonia	7	1	14756	2951	108	0
Triin Saag	Saag Triin	2012394932389774	Facebook	55_64	55-64	EE	Estonia	17	1	14685	4265	192	0
Maria Kaljuste - Maria from Estonia		1587214418196564	Facebook	55_64	55-64	EE	Estonia	1	1	13249	2649	26	0
Airis Meier Page	Reformierakond	250646808998831	Facebook	55_64	55-64	EE	Estonia	3	1	12428	2485	65	0
Toitumisnõustaja Erik Orgu		592673214085550	Facebook	55_64	55-64	EE	Estonia	7	1	11484	4448	50	7
Riho Terras		2217643278496367	Facebook	55_64	55-64	EE	Estonia	3	1	10047	2462	64	8
Edasi.org		165505543854570	Facebook	55_64	55-64	EE	Estonia	1	1	8909	1781	17	0
