day_code_filter	day_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d133	2019-05-13	EE	Estonia	Isamaa erakond	Isamaa erakond	321163977576	Facebook	10	1	203974	86071	816	256
d133	2019-05-13	EE	Estonia	Igor Gräzin	Igor Gräzin	339367456669277	Facebook	24	1	166437	63630	552	72
d133	2019-05-13	EE	Estonia	Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	26	1	103542	27501	381	25
d133	2019-05-13	EE	Estonia	Keskerakond	Keskerakond	161252453921396	Facebook	10	1	49997	12250	247	0
d133	2019-05-13	EE	Estonia	Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	10	1	47778	16222	316	31
d133	2019-05-13	EE	Estonia	European Greens	European Greens	141366725876424	Facebook	7	1	40894	14383	145	21
d133	2019-05-13	EE	Estonia	Toitumisnõustaja Erik Orgu		592673214085550	Facebook	7	1	19555	7222	82	11
d133	2019-05-13	EE	Estonia	Urmas Paet	Paet Urmas	223092011815453	Facebook	11	1	18182	4286	247	0
d133	2019-05-13	EE	Estonia	Социал-демократическая партия	Sotsiaaldemokraatlik Erakond	383403508369488	Facebook	3	1	15713	3571	99	14
d133	2019-05-13	EE	Estonia	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	10	1	13803	4277	222	0
d133	2019-05-13	EE	Estonia	Jaak Madison	Madison Jaak	536519246456733	Facebook	5	1	13575	2945	92	9
d133	2019-05-13	EE	Estonia	Triin Saag	Saag Triin	2012394932389774	Facebook	15	1	12650	3061	229	0
d133	2019-05-13	EE	Estonia	Kalle Laanet Page	Reformierakond	141202956796859	Facebook	1	1	8333	1666	16	0
d133	2019-05-13	EE	Estonia	Noored Otsustajad	Eesti Noorteühenduste Liit (ENL)	205597239493153	Facebook	2	1	6166	1833	28	0
d133	2019-05-13	EE	Estonia	Eiki Nestor	Sotsiaaldemokraatlik Erakond	1472281069715651	Facebook	6	1	5998	1000	197	0
d133	2019-05-13	EE	Estonia	Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	5	1	5382	1076	106	0
d133	2019-05-13	EE	Estonia	Reformierakond	Reformierakond	80124492882	Facebook	3	1	5249	2249	64	0
d133	2019-05-13	EE	Estonia	Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	2	1	2999	1199	39	0
d133	2019-05-13	EE	Estonia	Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	1	1	2499	500	49	0
d133	2019-05-13	EE	Estonia	Hanno Pevkur  #pevkur		1914863625428136	Facebook	1	1	1666	333	32	0
d133	2019-05-13	EE	Estonia	Yoko Alender		709212302463805	Facebook	3	1	1360	243	38	0
d133	2019-05-13	EE	Estonia	Heategevusfond Naeratuse Eest		1135248839937945	Facebook	1	1	249	0	22	0
d133	2019-05-13	EE	Estonia	Compara		383769122391278	Facebook	1	1	249	49	4	0
d133	2019-05-13	EE	Estonia	European Parliament		178362315106	Facebook	2	1	209	92	0	0
d133	2019-05-13	EE	Estonia	VoteWatch Europe		355087424564148	Facebook	4	1	168	74	0	0
