country_code_filter	country_name_filter	day_code	day_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
EE	Estonia	d133	2019-05-13	225	52	747073	255888	4038	443
EE	Estonia	d132	2019-05-12	260	58	982893	304633	6798	577
EE	Estonia	d131	2019-05-11	272	59	843044	278801	5286	577
EE	Estonia	d130	2019-05-10	275	58	900143	303237	5338	604
EE	Estonia	d129	2019-05-09	262	58	859714	292328	5235	502
EE	Estonia	d128	2019-05-08	243	53	942625	292187	5085	530
EE	Estonia	d127	2019-05-07	253	53	1062706	312021	8200	871
EE	Estonia	d126	2019-05-06	200	53	530417	188975	3350	555
EE	Estonia	d125	2019-05-05	196	57	424168	160945	2443	468
EE	Estonia	d124	2019-05-04	192	56	626089	239485	4581	957
EE	Estonia	d123	2019-05-03	205	64	682250	233280	4964	673
EE	Estonia	d122	2019-05-02	201	63	1242645	513442	5626	1272
EE	Estonia	d121	2019-05-01	170	56	418734	154922	3929	580
EE	Estonia	d120	2019-04-30	174	57	411094	151333	3306	568
EE	Estonia	d119	2019-04-29	176	55	103994	38943	837	42
EE	Estonia	d118	2019-04-28	159	55	93164	31107	418	31
EE	Estonia	d117	2019-04-27	156	59	87904	26421	341	19
EE	Estonia	d116	2019-04-26	189	63	97491	31093	431	39
EE	Estonia	d115	2019-04-25	157	60	59088	16097	226	10
EE	Estonia	d114	2019-04-24	150	59	43567	12115	183	5
EE	Estonia	d113	2019-04-23	175	57	41522	14253	180	17
EE	Estonia	d112	2019-04-22	147	59	45734	12635	152	5
EE	Estonia	d111	2019-04-21	162	59	72719	18196	244	11
EE	Estonia	d110	2019-04-20	157	64	73496	18156	355	26
EE	Estonia	d109	2019-04-19	177	70	479373	221548	1346	231
EE	Estonia	d108	2019-04-18	176	73	91463	23826	441	24
EE	Estonia	d107	2019-04-17	172	73	80291	21653	399	27
EE	Estonia	d106	2019-04-16	191	72	66300	18615	373	33
EE	Estonia	d105	2019-04-15	220	74	55514	16246	316	9
EE	Estonia	d104	2019-04-14	216	81	147359	64857	791	110
EE	Estonia	d103	2019-04-13	218	88	58098	16679	284	9
EE	Estonia	d102	2019-04-12	268	98	135431	31105	1109	19
EE	Estonia	d101	2019-04-11	244	96	62727	18637	324	13
EE	Estonia	d100	2019-04-10	209	91	33192	9609	196	4
EE	Estonia	d099	2019-04-09	234	104	69951	17001	437	33
EE	Estonia	d098	2019-04-08	227	104	63208	15569	352	16
EE	Estonia	d097	2019-04-07	209	90	75664	20807	278	9
EE	Estonia	d096	2019-04-06	209	89	60664	17881	285	11
EE	Estonia	d095	2019-04-05	221	94	63209	18648	314	12
EE	Estonia	d094	2019-04-04	205	87	57763	17597	246	14
EE	Estonia	d093	2019-04-03	183	84	71004	26425	602	11
EE	Estonia	d092	2019-04-02	144	76	65272	25821	502	65
EE	Estonia	d091	2019-04-01	140	74	27647	11066	135	9
EE	Estonia	d090	2019-03-31	146	78	31273	12626	176	10
EE	Estonia	d089	2019-03-30	141	76	30531	12313	174	10
EE	Estonia	d088	2019-03-29	159	82	27110	11696	103	10
EE	Estonia	d087	2019-03-28	158	78	88461	35905	400	103
EE	Estonia	d086	2019-03-27	144	71	83800	25636	288	35
EE	Estonia	d085	2019-03-26	141	67	46908	15471	142	11
EE	Estonia	d084	2019-03-25	131	71	73132	23026	380	59
EE	Estonia	d083	2019-03-24	130	72	88735	31029	450	71
EE	Estonia	d082	2019-03-23	143	77	90051	31849	464	74
EE	Estonia	d081	2019-03-22	153	81	90666	31683	487	73
EE	Estonia	d080	2019-03-21	141	78	78630	29065	345	45
EE	Estonia	d079	2019-03-20	141	68	55169	21256	278	40
EE	Estonia	d078	2019-03-19	138	66	54027	20517	337	52
EE	Estonia	d077	2019-03-18	135	56	51923	20276	308	52
EE	Estonia	d076	2019-03-17	100	46	29314	11208	149	25
EE	Estonia	d075	2019-03-16	100	46	29436	11230	150	25
EE	Estonia	d074	2019-03-15	105	48	29359	11219	150	25
EE	Estonia	d073	2019-03-14	80	44	52369	22494	257	70
EE	Estonia	d072	2019-03-13	80	43	21807	7241	147	17
EE	Estonia	d071	2019-03-12	74	41	16253	5994	136	10
EE	Estonia	d070	2019-03-11	86	45	41535	11920	196	13
EE	Estonia	d069	2019-03-10	80	39	41135	12969	143	4
EE	Estonia	d068	2019-03-09	86	44	46425	15003	191	6
EE	Estonia	d067	2019-03-08	86	46	52753	18162	229	11
EE	Estonia	d066	2019-03-07	71	35	44500	14918	161	6
EE	Estonia	d065	2019-03-06	71	30	12511	4883	27	3
EE	Estonia	d064	2019-03-05	104	30	22869	7515	70	2
EE	Estonia	d063	2019-03-04	56	30	21023	9176	43	6
EE	Estonia	d062	2019-03-03	57	30	55939	20659	295	6
EE	Estonia	d061	2019-03-02	63	32	66830	24298	402	12
EE	Estonia	d060	2019-03-01	64	35	56501	17755	264	12
EE	Estonia	d059	2019-02-28	60	31	47375	14391	135	12
EE	Estonia	d058	2019-02-27	61	30	37791	12973	141	13
EE	Estonia	d057	2019-02-26	57	30	37308	12881	140	12
EE	Estonia	d056	2019-02-25	58	30	37887	13006	150	13
EE	Estonia	d055	2019-02-24	54	28	38077	13010	160	12
EE	Estonia	d054	2019-02-23	56	29	38676	13129	171	12
EE	Estonia	d053	2019-02-22	59	32	41591	14467	189	15
EE	Estonia	d052	2019-02-21	57	30	39601	13277	177	14
EE	Estonia	d051	2019-02-20	56	29	27812	8542	166	11
EE	Estonia	d050	2019-02-19	56	33	27830	8430	158	13
EE	Estonia	d049	2019-02-18	49	28	19777	7309	134	12
EE	Estonia	d048	2019-02-17	45	25	17119	6289	105	10
EE	Estonia	d047	2019-02-16	44	26	16496	6164	93	10
EE	Estonia	d046	2019-02-15	39	21	13125	5481	60	4
EE	Estonia	d045	2019-02-14	40	22	17925	6477	79	4
EE	Estonia	d044	2019-02-13	41	23	18699	6596	96	4
EE	Estonia	d043	2019-02-12	41	23	18291	6540	88	4
EE	Estonia	d042	2019-02-11	38	21	18123	6486	87	4
EE	Estonia	d041	2019-02-10	33	19	8726	2151	51	0
EE	Estonia	d040	2019-02-09	36	21	62499	14043	170	3
EE	Estonia	d039	2019-02-08	35	21	8832	2167	53	0
EE	Estonia	d038	2019-02-07	40	21	12029	3614	99	4
EE	Estonia	d037	2019-02-06	42	23	11949	3425	77	0
EE	Estonia	d036	2019-02-05	33	17	9526	2682	55	0
EE	Estonia	d035	2019-02-04	33	18	9552	2687	55	0
EE	Estonia	d034	2019-02-03	30	15	7696	2314	51	0
EE	Estonia	d033	2019-02-02	30	16	3597	1511	44	0
EE	Estonia	d032	2019-02-01	37	16	4386	1668	60	0
EE	Estonia	d031	2019-01-31	43	17	4480	1693	60	0
EE	Estonia	d030	2019-01-30	39	17	2681	945	31	0
EE	Estonia	d029	2019-01-29	42	16	4489	1470	55	1
EE	Estonia	d028	2019-01-28	43	15	2715	631	51	0
EE	Estonia	d027	2019-01-27	31	13	1332	329	25	0
EE	Estonia	d026	2019-01-26	32	14	1352	333	25	0
EE	Estonia	d025	2019-01-25	33	13	2259	787	35	0
EE	Estonia	d024	2019-01-24	34	14	2575	845	41	0
EE	Estonia	d023	2019-01-23	35	13	7733	1882	147	0
EE	Estonia	d022	2019-01-22	39	13	4889	965	247	0
EE	Estonia	d021	2019-01-21	35	13	2860	952	49	0
EE	Estonia	d020	2019-01-20	35	12	3401	698	159	0
EE	Estonia	d019	2019-01-19	36	13	3247	866	70	0
EE	Estonia	d018	2019-01-18	38	15	14869	6665	119	10
EE	Estonia	d017	2019-01-17	49	19	3540	1021	61	0
EE	Estonia	d016	2019-01-16	38	15	3216	896	60	0
EE	Estonia	d015	2019-01-15	34	13	5437	2123	69	6
EE	Estonia	d014	2019-01-14	32	12	632	110	26	0
EE	Estonia	d013	2019-01-13	30	13	4488	885	33	0
EE	Estonia	d012	2019-01-12	29	13	4364	885	21	0
EE	Estonia	d011	2019-01-11	32	14	5405	1338	42	0
EE	Estonia	d010	2019-01-10	36	15	7179	1722	76	0
EE	Estonia	d009	2019-01-09	32	15	6926	1625	69	0
EE	Estonia	d008	2019-01-08	30	13	9097	2072	111	0
EE	Estonia	d007	2019-01-07	28	11	8128	1965	80	0
EE	Estonia	d006	2019-01-06	26	9	7246	1569	128	0
EE	Estonia	d005	2019-01-05	26	9	7286	1573	128	0
EE	Estonia	d004	2019-01-04	27	10	7289	1574	128	0
EE	Estonia	d003	2019-01-03	23	10	4832	1241	17	0
EE	Estonia	d002	2019-01-02	25	11	6535	2092	22	1
EE	Estonia	d001	2019-01-01	23	10	6005	1844	19	0
