day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d146	2019-05-26	EL	Greece	654	189	7588969	2729596	37091	4627
d145	2019-05-25	EL	Greece	1172	286	16370048	6199201	68993	9456
d144	2019-05-24	EL	Greece	1730	351	29175383	11461993	124391	20171
d143	2019-05-23	EL	Greece	1703	347	27799542	10972262	113997	19005
d142	2019-05-22	EL	Greece	1526	334	21816174	8621527	86579	13100
d141	2019-05-21	EL	Greece	1273	319	21445880	8585500	89048	16260
d140	2019-05-20	EL	Greece	975	288	17907285	7372312	79146	13722
d139	2019-05-19	EL	Greece	622	232	9448958	3751792	37906	5801
d138	2019-05-18	EL	Greece	365	164	4258391	1591697	15409	1982
d137	2019-05-17	EL	Greece	165	68	4287440	1638606	10945	3093
