day_code_filter	day_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d114	2019-04-24	Podemos	Unidas Podemos	269212336568846	Facebook	296	1	16693790	7408862	105412	28546
d114	2019-04-24	Partido Popular	Partido Popular	72249031214	Facebook	1707	1	8514323	2932249	70953	6011
d114	2019-04-24	COALICION CANARIA		AR489541609348661248	Google	3122	1	6220085	56909	28539	0
d114	2019-04-24	FDP	FDP	21289227249	Facebook	225	1	4823779	1538732	27521	1900
d114	2019-04-24	PSOE	PSOE	189318235003	Facebook	293	1	4213106	1688258	13287	2259
d114	2019-04-24	Friends of the Earth	Friends of the Earth	110861655604080	Facebook	184	1	4013678	1620336	32310	3597
d114	2019-04-24	Greenpeace France		39435457457	Facebook	5	1	2500995	1100000	7595	2100
d114	2019-04-24	Ciudadanos	Ciudadanos	74078667754	Facebook	397	1	1795603	452000	46703	2400
d114	2019-04-24	Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	20	1	1527503	654906	3741	830
d114	2019-04-24	sp.a	sp.a	57253967150	Facebook	98	1	1468145	620385	6631	1601
d114	2019-04-24	Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	268	1	1129233	62368	2817	0
d114	2019-04-24	Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	40	1	1114802	455505	4295	1049
d114	2019-04-24	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	12	1	1098676	474468	9129	1975
d114	2019-04-24	Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	22	1	1037997	472335	4025	883
d114	2019-04-24	Custom Resita Festival		2218037274884370	Facebook	1	1	999999	500000	1050	210
d114	2019-04-24	Un país moderno	Unidas Podemos	577723459314066	Facebook	35	1	974281	444956	6329	1330
d114	2019-04-24	En Comú Podem	En Comú Podem	463627663844039	Facebook	35	1	958014	383995	3113	955
d114	2019-04-24	McCabe 4 Mayor	John Mccabe	564061654107377	Facebook	358	1	886292	169929	40747	38
d114	2019-04-24	Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	6	1	809994	322000	13416	2661
d114	2019-04-24	Compromís	Compromís	194053080624605	Facebook	22	1	761094	349207	3545	792
d114	2019-04-24	PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	56	1	726261	294447	3539	598
d114	2019-04-24	AMERISOFT SRL		AR573801583431647232	Google	53	1	706343	69240	174	0
d114	2019-04-24	Podem	Unides Podem-Esquerra Unida	792238440859918	Facebook	21	1	706158	315083	4271	1770
d114	2019-04-24	Harald Vilimsky		547597092025909	Facebook	22	1	688829	281843	6916	1455
d114	2019-04-24	Pablo Iglesias	Unidas Podemos	414809308591481	Facebook	4	1	674999	337500	25874	5175
