audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m25_34	male (25-34)	RO	Romania	6504	1319	48411572	20344470	98148	22385
m35_44	male (35-44)	RO	Romania	6497	1301	45195359	18672855	94672	20981
m45_54	male (45-54)	RO	Romania	6354	1256	41043718	16778610	92208	20294
m18_24	male (18-24)	RO	Romania	5942	1222	37010777	15713269	68421	15225
f45_54	female (45-54)	RO	Romania	6509	1278	33038374	13558256	72671	16026
f55_64	female (55-64)	RO	Romania	5848	1197	31351966	12514021	69591	14762
f18_24	female (18-24)	RO	Romania	6037	1234	30616331	13094678	50375	11115
f25_34	female (25-34)	RO	Romania	6619	1332	28571882	12040678	57688	13063
f35_44	female (35-44)	RO	Romania	6639	1316	28532770	11885077	59377	13139
m55_64	male (55-64)	RO	Romania	5721	1182	23775814	9513633	53278	11263
f65_	female (65+)	RO	Romania	4870	1058	15157269	5965157	34908	7335
m65_	male (65+)	RO	Romania	4810	1045	11174769	4430883	25621	5362
f13_17	female (13-17)	RO	Romania	932	260	2392247	953859	3728	575
m13_17	male (13-17)	RO	Romania	913	255	2310386	913954	4174	684
u35_44	unknown (35-44)	RO	Romania	4941	1082	203630	82168	547	121
u25_34	unknown (25-34)	RO	Romania	4416	1023	127952	52417	341	75
u45_54	unknown (45-54)	RO	Romania	4484	991	80907	32355	235	50
u18_24	unknown (18-24)	RO	Romania	3006	781	39826	16605	96	19
u55_64	unknown (55-64)	RO	Romania	3452	851	36767	14476	95	19
u65_	unknown (65+)	RO	Romania	2723	737	27588	10803	71	14
u13_17	unknown (13-17)	RO	Romania	393	168	4088	1601	6	1
