advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	10k_50k	10k - 50k	IE	Ireland	23	1	1149976	229999	7476	1299
Social Democrats	Social Democrats	1012851375393300	Facebook	10k_50k	10k - 50k	IE	Ireland	13	1	649987	130000	1287	0
Deirdre Clune MEP	Deirdre Clune MEP	516116248507364	Facebook	10k_50k	10k - 50k	IE	Ireland	11	1	549989	110000	4689	900
Dr. Fidelma Healy Eames Independent Candidate, EU elections	Healy Eames Fidelma	395965057626422	Facebook	10k_50k	10k - 50k	IE	Ireland	8	1	399992	80000	2792	499
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	10k_50k	10k - 50k	IE	Ireland	7	1	349993	70000	3493	700
Andrew Doyle	Andrew Doyle	200875073325354	Facebook	10k_50k	10k - 50k	IE	Ireland	7	1	349992	69999	3492	699
Fianna Fáil	Fianna Fáil	222629035132	Facebook	10k_50k	10k - 50k	IE	Ireland	7	1	349992	69999	1492	200
Referendum Commission	Referendum Commission	580832208630212	Facebook	10k_50k	10k - 50k	IE	Ireland	6	1	299994	59999	2994	600
Sinn Féin Ireland	Sinn Féin	148726998530273	Facebook	10k_50k	10k - 50k	IE	Ireland	6	1	299993	59999	1393	199
Saoirse McHugh for MEP	Green Party Ireland	2242183922693730	Facebook	10k_50k	10k - 50k	IE	Ireland	6	1	299993	59999	2993	599
Sean Kelly MEP	Sean Kelly MEP	340786422717552	Facebook	10k_50k	10k - 50k	IE	Ireland	5	1	249995	50000	1695	300
Cllr. Éilis Ryan for Europe	The Workers' Party of Ireland	787376334669425	Facebook	10k_50k	10k - 50k	IE	Ireland	5	1	249995	50000	2495	500
Clare Claffey Social Democrats	Social Democrats Laois Offaly	289004898593218	Facebook	10k_50k	10k - 50k	IE	Ireland	4	1	199996	40000	396	0
Luke Crowley-Holland	CROWLEY-HOLLAND LUKE	404745130303486	Facebook	10k_50k	10k - 50k	IE	Ireland	4	1	199996	40000	1196	200
Green Party Ireland	Green Party Ireland	108339693065	Facebook	10k_50k	10k - 50k	IE	Ireland	4	1	199991	39999	795	99
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	10k_50k	10k - 50k	IE	Ireland	4	1	199988	39998	795	99
Peter Casey	Casey Peter Joseph	1473814189502078	Facebook	10k_50k	10k - 50k	IE	Ireland	3	1	149997	30000	1097	199
Fiona Nolan Fianna Fáil	Sweeney Simon Martin	2220109951652114	Facebook	10k_50k	10k - 50k	IE	Ireland	3	1	149997	30000	297	0
Mark Carey - City West - Time for Change	Steamboat	433481587460366	Facebook	10k_50k	10k - 50k	IE	Ireland	3	1	149997	30000	1097	200
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	10k_50k	10k - 50k	IE	Ireland	3	1	149997	30000	1497	300
Department of Politics and Public Administration UL		190855980950496	Facebook	10k_50k	10k - 50k	IE	Ireland	3	1	149997	30000	297	0
European Parliament	European Parliament	178362315106	Facebook	10k_50k	10k - 50k	IE	Ireland	3	1	149996	29999	1096	199
Maria Walsh	Fine Gael	883806764992893	Facebook	10k_50k	10k - 50k	IE	Ireland	3	1	149996	29999	1096	199
Pro Life Campaign Ireland	Pro Life Campaign Ireland	224615650378	Facebook	10k_50k	10k - 50k	IE	Ireland	3	1	149996	29999	1496	299
Alice Mary Higgins for Europe	Alice Mary Higgins	1055105841226515	Facebook	10k_50k	10k - 50k	IE	Ireland	3	1	149990	29998	296	0
