advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
DP - Demokratesch Partei	DP - Demokratesch Partei	280875378609326	Facebook	m	male	LU	Luxembourg	4	1	36853	7371	216	0
European Parliament	European Parliament	178362315106	Facebook	m	male	LU	Luxembourg	2	1	20924	5609	79	0
déi jonk gréng	Déi jonk gréng	197451906960613	Facebook	m	male	LU	Luxembourg	3	1	19816	5179	124	0
Wee2050 / Nee2015	Wee2050 / Nee2015	889354561125041	Facebook	m	male	LU	Luxembourg	3	1	10458	3812	190	0
LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	m	male	LU	Luxembourg	4	1	9552	1802	232	0
ADR  - Alternativ Demokratesch Reformpartei	ADR	115916035102253	Facebook	m	male	LU	Luxembourg	1	1	3829	765	75	0
déi Lénk	déi Lénk	120444648033670	Facebook	m	male	LU	Luxembourg	2	1	3382	601	96	0
CSV	CSV	56016549775	Facebook	m	male	LU	Luxembourg	2	1	3070	511	101	0
Gary Diderich	Gary Diderich	73144437219	Facebook	m	male	LU	Luxembourg	2	1	2533	430	80	0
Friddens- a Solidaritéitsplattform	Gary Diderich	110747949801520	Facebook	m	male	LU	Luxembourg	1	1	2482	496	49	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	m	male	LU	Luxembourg	1	1	1069	534	2	0
European Commission	European Commission	107898832590939	Facebook	m	male	LU	Luxembourg	2	1	832	416	2	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	m	male	LU	Luxembourg	2	1	132	30	0	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	m	male	LU	Luxembourg	1	1	45	22	0	0
CDH liste à la Chambre province de Liège	CDH - Centre Démocrate Humaniste	268478507423505	Facebook	m	male	LU	Luxembourg	3	1	20	4	0	0
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	m	male	LU	Luxembourg	1	1	15	3	0	0
Rainer Keller	Rainer Keller	2324783081132960	Facebook	m	male	LU	Luxembourg	1	1	1	0	0	0
