week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w019	Week 19	2019-05-06	2019-05-07	RO	Romania	448	111	10903767	4587035	19063	4695
w018	Week 18	2019-04-29	2019-05-05	RO	Romania	838	193	47496260	20442447	98697	24566
w017	Week 17	2019-04-22	2019-04-28	RO	Romania	951	250	43687138	18395898	83598	20508
w016	Week 16	2019-04-15	2019-04-21	RO	Romania	1004	311	43311465	18469469	88440	20606
w015	Week 15	2019-04-08	2019-04-14	RO	Romania	1010	374	14610408	5916952	34739	6512
w014	Week 14	2019-04-01	2019-04-07	RO	Romania	798	362	11327953	4238915	24490	3756
w013	Week 13	2019-03-25	2019-03-31	RO	Romania	519	245	5098072	2018846	11752	1977
w012	Week 12	2019-03-18	2019-03-24	RO	Romania	561	257	6113990	1988198	15459	2072
w011	Week 11	2019-03-11	2019-03-17	RO	Romania	344	168	3739809	1180332	8307	1019
w010	Week 10	2019-03-04	2019-03-10	RO	Romania	278	125	3544690	1509484	6909	1119
w009	Week 9	2019-02-25	2019-03-03	RO	Romania	136	68	2428425	994538	7221	1411
w008	Week 8	2019-02-18	2019-02-24	RO	Romania	120	64	533727	184521	1986	256
w007	Week 7	2019-02-11	2019-02-17	RO	Romania	103	56	1959899	838868	2472	690
w006	Week 6	2019-02-04	2019-02-10	RO	Romania	91	43	1702945	669738	2962	558
w005	Week 5	2019-01-28	2019-02-03	RO	Romania	86	34	298684	77386	616	50
w004	Week 4	2019-01-21	2019-01-27	RO	Romania	66	28	223360	63274	524	73
w003	Week 3	2019-01-14	2019-01-20	RO	Romania	62	29	300836	106977	513	61
w002	Week 2	2019-01-07	2019-01-13	RO	Romania	51	29	341324	152159	455	75
w001	Week 1	2019-01-01	2019-01-06	RO	Romania	39	19	236067	91310	318	70
