country_code_filter	country_name_filter	impression_code	impression_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
NL	Netherlands	0_1k	0 - 1k	1778	519	940206	0	91012	11
NL	Netherlands	1k_5k	1k - 5k	1673	651	3843060	768765	74625	51
NL	Netherlands	5k_10k	5k - 10k	821	430	3501409	1750879	39239	1202
NL	Netherlands	10k_50k	10k - 50k	1581	531	24741202	4948339	165522	29855
NL	Netherlands	50k_100k	50k - 100k	467	203	14255878	7128010	99944	30630
NL	Netherlands	100k_200k	100k - 200k	301	125	17953671	8976880	146225	39557
NL	Netherlands	200k_500k	200k - 500k	224	103	30976963	12390810	237079	57547
NL	Netherlands	500k_1m	500k - 1m	80	46	19680650	9840335	96745	22910
