advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CDU	CDU	78502295414	Facebook	d129	2019-05-09	3170	1	4830978	1159375	43378	1037
SPD	SPD	47930567748	Facebook	d129	2019-05-09	1052	1	2544003	428676	107405	1341
European Parliament		178362315106	Facebook	d129	2019-05-09	24	1	2458558	1175515	16427	4337
România în primul rând	Future Innovation	770704223323599	Facebook	d129	2019-05-09	43	1	2248030	1020795	2598	596
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	d129	2019-05-09	101	1	2070475	864783	6901	1638
FDP	FDP	21289227249	Facebook	d129	2019-05-09	460	1	2067035	671650	11695	1135
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	d129	2019-05-09	34	1	1967156	856956	4826	994
European Greens	European Greens	141366725876424	Facebook	d129	2019-05-09	32	1	1951492	872750	14742	3600
Parlement européen en France	Parlement européen en France	279757933824	Facebook	d129	2019-05-09	72	1	1754982	673750	7182	1900
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	d129	2019-05-09	163	1	1596517	655460	6805	1251
sp.a	sp.a	57253967150	Facebook	d129	2019-05-09	156	1	1346744	455339	6329	1036
Partito Democratico		77034286895	Facebook	d129	2019-05-09	79	1	1297382	567213	4441	860
SPÖ	SPÖ	77393060080	Facebook	d129	2019-05-09	530	1	1190424	371272	10870	1297
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	d129	2019-05-09	38	1	1154632	498582	2412	675
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	d129	2019-05-09	12	1	1151988	530000	1188	0
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	d129	2019-05-09	15	1	1140468	531589	1998	798
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	d129	2019-05-09	5	1	1116663	453333	16360	6050
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	d129	2019-05-09	581	1	1078275	384665	14098	1842
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	d129	2019-05-09	15	1	924406	363120	8002	1615
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	d129	2019-05-09	17	1	899995	371666	1245	199
Fidesz	Fidesz	9844779306	Facebook	d129	2019-05-09	9	1	899994	450000	3404	1702
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	d129	2019-05-09	24	1	891989	372380	807	281
Greenpeace France		39435457457	Facebook	d129	2019-05-09	5	1	854995	361000	2195	700
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	d129	2019-05-09	94	1	842070	393929	3970	716
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	d129	2019-05-09	10	1	779497	348500	892	165
