advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partido Popular Regional De Canarias		AR288284801977286656	Google	d089	2019-03-30	132	1	2592889	252238	1474	77
European Parliament		178362315106	Facebook	d089	2019-03-30	204	1	2287809	1009366	9847	2194
Liberaalipuolue - Vapaus valita r.p.		AR52536314842578944	Google	d089	2019-03-30	106	1	1170879	116393	235	0
Lietuvos Respublikos liberalų sąjūdis		AR132631338879549440	Google	d089	2019-03-30	52	1	949464	93679	254	12
Suomen Keskusta r.p.		AR441112520191639552	Google	d089	2019-03-30	25	1	749852	74300	12330	213
People's Vote UK	People's Vote	748608695327755	Facebook	d089	2019-03-30	212	1	618801	150651	13504	2373
Venstres Landsorganisation		AR283015942256984064	Google	d089	2019-03-30	9	1	577000	57500	33310	580
Unexplained Mysteries		259243241341132	Facebook	d089	2019-03-30	1	1	499999	200000	0	0
Sosialidemokraatit SDP		108945982480217	Facebook	d089	2019-03-30	50	1	433128	187384	2763	780
Covestro		150793518281117	Facebook	d089	2019-03-30	8	1	404580	163160	417	84
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	d089	2019-03-30	2	1	374999	175000	1499	375
European Commission		107898832590939	Facebook	d089	2019-03-30	17	1	355598	166811	1385	333
School Cuts	National Education Union	871798409656672	Facebook	d089	2019-03-30	38	1	342592	69000	3925	763
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	d089	2019-03-30	11	1	335499	155250	454	210
TRT World		1559901027613381	Facebook	d089	2019-03-30	1	1	333333	166666	24	4
Vattenfall Sverige		608975645850217	Facebook	d089	2019-03-30	24	1	320369	146666	3910	1121
Greenpeace Luxembourg		67370457805	Facebook	d089	2019-03-30	15	1	316895	105454	1795	100
NÁRODNÁ KOALÍCIA		AR12498698428743680	Google	d089	2019-03-30	2	1	315856	31585	1534	25
Ufficio d'informazione in Italia del Parlamento europeo		143544514130	Facebook	d089	2019-03-30	30	1	278569	122238	301	34
Mayor of London	the Greater London Authority	360322167647280	Facebook	d089	2019-03-30	11	1	266788	97704	3213	622
Iversale		2328597934037109	Facebook	d089	2019-03-30	3	1	259997	115000	297	0
The Syria Campaign		607756062649744	Facebook	d089	2019-03-30	1	1	249999	125000	22	0
Ministère de l'Intérieur		103146727990	Facebook	d089	2019-03-30	32	1	242233	100588	1262	294
The Labour Party	The Labour Party	25749647410	Facebook	d089	2019-03-30	6	1	232141	103928	2251	450
Petteri Rädyn tukiyhdistys ry		AR427131130332839936	Google	d089	2019-03-30	9	1	230766	22955	8367	167
