advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Elena Gentile	Elena Gentile	1426435657576038	Facebook	puglia	Puglia	IT	Italy	39	1	469403	154089	1070	0
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	puglia	Puglia	IT	Italy	356	1	267740	111420	1162	218
Fabio Candalice	Fabio Candalice	929896213793987	Facebook	puglia	Puglia	IT	Italy	21	1	267394	62074	1590	0
Andrea Caroppo	Andrea Caroppo	381061375420543	Facebook	puglia	Puglia	IT	Italy	29	1	265904	84747	1084	28
Pasquale Di Rella		466525857098627	Facebook	puglia	Puglia	IT	Italy	4	1	249996	80000	1996	400
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	puglia	Puglia	IT	Italy	48	1	233515	94604	550	29
Francesca Bottalico		144518132652525	Facebook	puglia	Puglia	IT	Italy	8	1	220768	47155	708	0
Paola Romano	Paola Romano	248072698709512	Facebook	puglia	Puglia	IT	Italy	9	1	179991	36000	891	0
Patty L'Abbate		2019794284961092	Facebook	puglia	Puglia	IT	Italy	3	1	149997	30000	297	0
Michele Caradonna		456906694834986	Facebook	puglia	Puglia	IT	Italy	3	1	149997	30000	297	0
Michele Emiliano		53505098083	Facebook	puglia	Puglia	IT	Italy	7	1	134993	33000	693	0
Il Quotidiano Italiano - Bari		1532052510367768	Facebook	puglia	Puglia	IT	Italy	4	1	133110	52866	694	88
Raffaele Fitto		34987266938	Facebook	puglia	Puglia	IT	Italy	18	1	131297	34696	702	0
Partito Democratico		77034286895	Facebook	puglia	Puglia	IT	Italy	130	1	128270	57117	374	90
S.A.D  “sostegno ai disabili “		172716576655832	Facebook	puglia	Puglia	IT	Italy	8	1	125992	25000	792	0
Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	puglia	Puglia	IT	Italy	59	1	111228	39267	271	13
ANMIC Bari - Notizie		250152488447718	Facebook	puglia	Puglia	IT	Italy	3	1	109997	25000	297	0
Di Rella Pasquale Sindaco di Bari 2019		403501780461112	Facebook	puglia	Puglia	IT	Italy	4	1	103336	20467	368	0
Marco Certini		693863150678352	Facebook	puglia	Puglia	IT	Italy	2	1	99998	20000	198	0
Gianpaolo Cassese		316504758861516	Facebook	puglia	Puglia	IT	Italy	2	1	99998	20000	198	0
JoTv		1502805080031227	Facebook	puglia	Puglia	IT	Italy	2	1	90928	18185	180	0
Ufficio d'informazione in Italia del Parlamento europeo		143544514130	Facebook	puglia	Puglia	IT	Italy	27	1	89796	39647	94	12
Caio Mussolini		2393234914229651	Facebook	puglia	Puglia	IT	Italy	15	1	87909	20938	480	0
European Parliament		178362315106	Facebook	puglia	Puglia	IT	Italy	181	1	81157	35713	233	45
Forza Italia		172265396249029	Facebook	puglia	Puglia	IT	Italy	12	1	78998	36781	506	89
