advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Roberto Rosso		1735684256653359	Facebook	piedmont	Piedmont	IT	Italy	47	1	5085882	2155122	28412	6885
Bananamia		185686561464778	Facebook	piedmont	Piedmont	IT	Italy	9	1	848140	409074	889	0
Alberto Cirio		1391061901114543	Facebook	piedmont	Piedmont	IT	Italy	24	1	505013	125017	2938	264
Lara Comi	Lara Comi	155619044465389	Facebook	piedmont	Piedmont	IT	Italy	74	1	494812	141398	1714	157
Stefano Pasquino	Stefano Pasquino	540716416041137	Facebook	piedmont	Piedmont	IT	Italy	8	1	399992	80000	792	0
SÌ Tav SÌ Lavoro		987211228033960	Facebook	piedmont	Piedmont	IT	Italy	17	1	329083	80924	1228	0
Partito Democratico Piemonte		347359068737044	Facebook	piedmont	Piedmont	IT	Italy	16	1	324984	77000	1584	0
Stefano Maullu		150618724962388	Facebook	piedmont	Piedmont	IT	Italy	22	1	289297	110994	1155	216
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	piedmont	Piedmont	IT	Italy	356	1	227449	101881	1182	212
Monica Cerutti		331398250994	Facebook	piedmont	Piedmont	IT	Italy	5	1	220007	44002	835	100
Daniela Santanchè	Daniela Garnero Santanchè	56413702888	Facebook	piedmont	Piedmont	IT	Italy	10	1	210366	72716	823	100
ASHAS		863773240333722	Facebook	piedmont	Piedmont	IT	Italy	1	1	199999	100000	99	0
Giorgio Maria Bergesio		158131564841105	Facebook	piedmont	Piedmont	IT	Italy	56	1	197613	45217	3707	0
Andrea Tronzano	The Flag srl	321173954632439	Facebook	piedmont	Piedmont	IT	Italy	9	1	195991	51000	891	0
Virginia Tiraboschi - Senatore della Repubblica Italiana	Redhab	855225931312085	Facebook	piedmont	Piedmont	IT	Italy	5	1	160998	65001	796	100
Daniele Viotti		138574576313444	Facebook	piedmont	Piedmont	IT	Italy	34	1	158424	33403	682	0
Salvatore Barbagallo	The Flag srl	428552284374545	Facebook	piedmont	Piedmont	IT	Italy	9	1	150498	40753	1246	100
Davide Montrucchio - Moderati - Elezioni Regione Piemonte 2019	Davide Montrucchio	459608377914093	Facebook	piedmont	Piedmont	IT	Italy	11	1	147466	40971	948	0
Davide Nicco		2002971773126709	Facebook	piedmont	Piedmont	IT	Italy	8	1	145873	40946	789	0
Giorgio Bertola		770042433044423	Facebook	piedmont	Piedmont	IT	Italy	7	1	132588	36296	520	0
Andrea Delmastro	Davide Eugenio Zappalà	74110200741	Facebook	piedmont	Piedmont	IT	Italy	14	1	132181	41384	1357	0
Più Europa Settimo Torinese	Nino Daniel	1440197006115766	Facebook	piedmont	Piedmont	IT	Italy	6	1	124994	28000	594	0
Angelo Ciocca	Angelo Ciocca	479212098810360	Facebook	piedmont	Piedmont	IT	Italy	28	1	124015	49812	523	128
Piemonte Elezioni Regionali 2019		305235580190056	Facebook	piedmont	Piedmont	IT	Italy	6	1	121679	31558	520	0
Soluzione Tasse		1678747585696511	Facebook	piedmont	Piedmont	IT	Italy	29	1	118111	24190	950	107
