spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	CZ	Czechia	169	40	699276	157879	2599	622
50_100	50 - 100	CZ	Czechia	24	15	204975	42497	874	174
100_1k	100 - 1k	CZ	Czechia	16	12	311997	153478	1431	403
