advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	35_44	35-44	SK	Slovakia	218	1	1960261	706131	11864	1688
European Parliament		178362315106	Facebook	35_44	35-44	SK	Slovakia	51	1	1820005	877795	10149	2073
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	35_44	35-44	SK	Slovakia	221	1	1120455	311847	7672	523
Michal Šimečka • Progresívne Slovensko		194278021265803	Facebook	35_44	35-44	SK	Slovakia	173	1	984974	285659	6847	432
Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	35_44	35-44	SK	Slovakia	64	1	903171	285788	7488	1613
Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	35_44	35-44	SK	Slovakia	1161	1	815240	161541	24819	0
Maroš Šefčovič		245361515516655	Facebook	35_44	35-44	SK	Slovakia	30	1	767372	335770	4234	869
Andrej Danko - predseda SNS	Slovenská národná strana	1495199624026639	Facebook	35_44	35-44	SK	Slovakia	64	1	757423	313664	3697	1004
Slovenská národná strana	Slovenská národná strana	121130481252381	Facebook	35_44	35-44	SK	Slovakia	76	1	742979	320473	3842	926
EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	35_44	35-44	SK	Slovakia	135	1	737126	242624	2557	155
Norbert Kurilla	Most-Híd (Híd-Most)	355021862017547	Facebook	35_44	35-44	SK	Slovakia	37	1	655815	253430	3552	1119
Michal Wiezik - SPOLU za zelenú Európu	SPOLU - občianska demokracia	2631817786833672	Facebook	35_44	35-44	SK	Slovakia	29	1	609364	251230	2893	521
OBYČAJNÍ ĽUDIA a nezávislé osobnosti	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	150674111712306	Facebook	35_44	35-44	SK	Slovakia	34	1	579610	242580	2808	739
Simona Petrík SPOLU - občianska demokracia	Hudáčková Silvia	132353247111236	Facebook	35_44	35-44	SK	Slovakia	81	1	527615	153720	2306	50
NÁRODNÁ KOALÍCIA	NÁRODNÁ KOALÍCIA	145677979100505	Facebook	35_44	35-44	SK	Slovakia	85	1	510176	187138	3410	265
Zora Jaurová • Progresívne Slovensko		267456060571592	Facebook	35_44	35-44	SK	Slovakia	136	1	500390	152436	4373	491
Plamienok n.o.		174988447418	Facebook	35_44	35-44	SK	Slovakia	6	1	484309	206638	841	243
Sme rodina	Sme rodina	600235073447674	Facebook	35_44	35-44	SK	Slovakia	7	1	471662	213747	640	234
Ivan ŠTEFANEC		324560137683033	Facebook	35_44	35-44	SK	Slovakia	41	1	455467	197170	2122	439
Miroslav Beblavý SPOLU - občianska demokracia	SPOLU - občianska demokracia	312985238719495	Facebook	35_44	35-44	SK	Slovakia	61	1	416679	131537	1838	63
Peter Puškár	Puskar Peter	299027620531773	Facebook	35_44	35-44	SK	Slovakia	90	1	401552	122842	2573	243
Martin Hojsík • Progresívne Slovensko	Hojsik Martin	147166706140048	Facebook	35_44	35-44	SK	Slovakia	63	1	385269	117212	1775	130
Milan Uhrík - poslanec NR SR	Kotleba - Ľudová strana Naše Slovensko	193258414360612	Facebook	35_44	35-44	SK	Slovakia	8	1	382020	164292	3389	732
Petra Krištúfková	Sme rodina	1061086993931165	Facebook	35_44	35-44	SK	Slovakia	27	1	349371	112272	1439	184
Nagy József	Nagy József	128401833854581	Facebook	35_44	35-44	SK	Slovakia	10	1	328237	135264	526	85
