advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	w019	Week 19	PT	Portugal	17	1	2147531	972007	2305	185
Parlamento Europeu - Gabinete em Portugal	Parlamento Europeu - Gabinete em Portugal	170555122972051	Facebook	w019	Week 19	PT	Portugal	1	1	750909	375455	750	375
European Parliament		178362315106	Facebook	w019	Week 19	PT	Portugal	3	1	481856	240079	2372	473
Esquerda Net	Esquerda Net	116426248469551	Facebook	w019	Week 19	PT	Portugal	2	1	235918	107183	1357	571
Página Miguel Viegas		194651341130667	Facebook	w019	Week 19	PT	Portugal	3	1	149998	65999	383	58
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	w019	Week 19	PT	Portugal	4	1	149778	67402	207	38
SPEA - Sociedade Portuguesa para o Estudo das Aves	SPEA - Sociedade Portuguesa para o Estudo das Aves	152559446094	Facebook	w019	Week 19	PT	Portugal	2	1	81206	16241	160	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	w019	Week 19	PT	Portugal	4	1	80350	36527	113	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	w019	Week 19	PT	Portugal	1	1	62821	25128	62	12
VoteWatch Europe		355087424564148	Facebook	w019	Week 19	PT	Portugal	4	1	58973	24556	103	34
SNESup - Sindicato Nacional do Ensino Superior	SIndicato Nacional do Ensino Superior	1423076804611614	Facebook	w019	Week 19	PT	Portugal	2	1	50803	10161	184	0
CDS - PP Sesimbra	João António Anacleto Casaca 	354961308231340	Facebook	w019	Week 19	PT	Portugal	2	1	32453	6363	126	0
Eu, Cláudio		329597637158905	Facebook	w019	Week 19	PT	Portugal	2	1	20657	4131	40	0
M I A M A R	Bárbara Raquel Silva Araújo	650145252038253	Facebook	w019	Week 19	PT	Portugal	2	1	20011	3850	113	0
Instituto Universitário da Maia - ISMAI		126517847414252	Facebook	w019	Week 19	PT	Portugal	4	1	14102	2621	358	0
Bruno Vitorino		396563611144038	Facebook	w019	Week 19	PT	Portugal	1	1	12499	2500	24	0
Talking Europe		316028505828375	Facebook	w019	Week 19	PT	Portugal	2	1	6524	3052	30	5
ALDE Group – Liberals and Democrats in the European Parliament		123910440019	Facebook	w019	Week 19	PT	Portugal	1	1	5366	2683	26	5
Guardian Weekly		64525551258	Facebook	w019	Week 19	PT	Portugal	4	1	4220	840	11	0
Conselho Português para a Paz e Cooperação		172967316057604	Facebook	w019	Week 19	PT	Portugal	1	1	4019	803	79	0
Soonfeed		214615931960850	Facebook	w019	Week 19	PT	Portugal	3	1	3320	664	65	0
Climate-KIC		403370709744295	Facebook	w019	Week 19	PT	Portugal	1	1	3020	1510	8	1
Européens Sans Frontières		668031516635463	Facebook	w019	Week 19	PT	Portugal	7	1	2991	1233	5	1
Rádio Azul	Ana Carla Mendes Gonçalves	143484195734712	Facebook	w019	Week 19	PT	Portugal	1	1	2499	500	49	0
European Laurel		322124128611587	Facebook	w019	Week 19	PT	Portugal	1	1	2237	447	4	0
