advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	w014	Week 14	BE	Belgium	12	1	1457325	629566	12358	2583
Vlaams Belang	Vlaams Belang	56605856504	Facebook	w014	Week 14	BE	Belgium	4	1	1299996	619999	6996	1700
Gelijke kansen - Egalité des chances		1757055917947545	Facebook	w014	Week 14	BE	Belgium	132	1	891517	258199	8131	0
European Parliament		178362315106	Facebook	w014	Week 14	BE	Belgium	64	1	877420	377579	3948	727
European Greens		141366725876424	Facebook	w014	Week 14	BE	Belgium	6	1	541569	213001	5739	1121
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	w014	Week 14	BE	Belgium	4	1	353763	145076	1607	562
Bart De Wever		24079407056	Facebook	w014	Week 14	BE	Belgium	1	1	312499	125000	3124	625
sp.a	sp.a	57253967150	Facebook	w014	Week 14	BE	Belgium	14	1	297491	92999	2026	350
Peter Mertens	PVDA	236485149843971	Facebook	w014	Week 14	BE	Belgium	9	1	243486	80195	1100	166
ExxonMobil		925007000949719	Facebook	w014	Week 14	BE	Belgium	18	1	239734	50718	1544	238
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	w014	Week 14	BE	Belgium	4	1	218752	109377	1112	214
Greenpeace Belgium		73232790238	Facebook	w014	Week 14	BE	Belgium	7	1	215975	72993	1892	299
Le racisme, vous valez mieux que ça		1858720887787052	Facebook	w014	Week 14	BE	Belgium	3	1	215150	76363	816	263
Peter Van Hecke		414570162644130	Facebook	w014	Week 14	BE	Belgium	4	1	199948	39990	1595	299
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	w014	Week 14	BE	Belgium	3	1	171427	85714	427	85
Halal en danger		2115131348600358	Facebook	w014	Week 14	BE	Belgium	2	1	149997	59999	597	99
Jean de Bethune		425691141175605	Facebook	w014	Week 14	BE	Belgium	1	1	149573	74786	373	74
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	w014	Week 14	BE	Belgium	8	1	141553	50649	1589	485
Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	w014	Week 14	BE	Belgium	2	1	135911	54105	294	134
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	w014	Week 14	BE	Belgium	17	1	132264	40483	1002	54
Klang der Solidarität		385076005313967	Facebook	w014	Week 14	BE	Belgium	40	1	126219	47078	316	27
Vluchtelingenwerk Vlaanderen		81497097451	Facebook	w014	Week 14	BE	Belgium	1	1	99999	49999	99	0
ABVV		188590271170028	Facebook	w014	Week 14	BE	Belgium	1	1	99999	50000	499	100
Mediaplanet Stories		452253761911595	Facebook	w014	Week 14	BE	Belgium	1	1	99999	50000	499	100
vdk bank		185648231502494	Facebook	w014	Week 14	BE	Belgium	2	1	99998	20000	998	200
The Belgian Pride		348580571827433	Facebook	w014	Week 14	BE	Belgium	2	1	99991	19998	997	199
Unis pour les Droits Humains		1642871805813802	Facebook	w014	Week 14	BE	Belgium	2	1	92743	46251	62	8
Europe Direct Brussels		772075022808345	Facebook	w014	Week 14	BE	Belgium	1	1	92307	46153	230	46
Equality Festival Courcelles		1820149114951431	Facebook	w014	Week 14	BE	Belgium	6	1	80982	21997	993	99
Pax Christi Vlaanderen		108540709270948	Facebook	w014	Week 14	BE	Belgium	1	1	74920	37460	373	74
The Palestine Institute for Public Diplomacy		158233651450504	Facebook	w014	Week 14	BE	Belgium	2	1	69114	34557	153	30
Le Lombard		49864931287	Facebook	w014	Week 14	BE	Belgium	1	1	69098	34549	172	34
Orry Van de Wauwer	Orry Van de Wauwer	100752223802681	Facebook	w014	Week 14	BE	Belgium	3	1	64997	16000	297	0
WWF-Belgium	WWF-Belgium	110844205773	Facebook	w014	Week 14	BE	Belgium	4	1	64989	12998	395	0
10 Waste Challenge		863509567341205	Facebook	w014	Week 14	BE	Belgium	5	1	61495	12000	445	0
Sofian El Sayd - 61e sur la liste régionale du PS bruxellois		1951525111537961	Facebook	w014	Week 14	BE	Belgium	2	1	59743	29871	165	33
Thuisverpleging		372390586890911	Facebook	w014	Week 14	BE	Belgium	9	1	58831	24149	108	7
Greens/EFA in the European Parliament		150527751674751	Facebook	w014	Week 14	BE	Belgium	5	1	57672	13837	468	92
Bond Beter Leefmilieu	Bond Beter Leefmilieu	143447890251	Facebook	w014	Week 14	BE	Belgium	3	1	56665	11333	112	0
Bolero		294363184095880	Facebook	w014	Week 14	BE	Belgium	3	1	55997	11000	697	100
Tout va bien - officiel		1853789618247333	Facebook	w014	Week 14	BE	Belgium	2	1	54998	11000	198	0
Eneco Belgium		155682534507894	Facebook	w014	Week 14	BE	Belgium	13	1	54957	11266	657	99
Eclairelavie		475156612973063	Facebook	w014	Week 14	BE	Belgium	17	1	52793	18571	507	134
Chroniques Du Golfe		2196850910357980	Facebook	w014	Week 14	BE	Belgium	17	1	50602	20271	67	0
Theo Francken	Nieuw-Vlaamse Alliantie	483497581789280	Facebook	w014	Week 14	BE	Belgium	1	1	49999	10000	498	99
Sarah Smeyers	N-VA	95712061024	Facebook	w014	Week 14	BE	Belgium	1	1	49999	10000	99	0
Peter De Roover	N-VA	1661453500556261	Facebook	w014	Week 14	BE	Belgium	1	1	49999	10000	99	0
Maxime Hardy	Maxime Marc C Hardy	1160832417389494	Facebook	w014	Week 14	BE	Belgium	1	1	49999	10000	99	0
Vossaert Michaël		237845390282626	Facebook	w014	Week 14	BE	Belgium	1	1	49999	10000	99	0
Grand-Feu.be		154332665214361	Facebook	w014	Week 14	BE	Belgium	1	1	49999	10000	88	0
An Capoen	Nieuw-Vlaamse Alliantie	128105340557056	Facebook	w014	Week 14	BE	Belgium	1	1	49998	10000	99	0
Civil Liberties Union for Europe		1424938757739868	Facebook	w014	Week 14	BE	Belgium	1	1	49998	10000	99	0
Marc Lejeune - 3ème au CDH à la Région	Marc Jean-Marie P Lejeune	1115141181990895	Facebook	w014	Week 14	BE	Belgium	1	1	49978	9995	98	0
Ecolo Régionale de Liège		204666342955430	Facebook	w014	Week 14	BE	Belgium	1	1	49969	9994	98	0
Oceonics		277859882973746	Facebook	w014	Week 14	BE	Belgium	2	1	48790	9758	96	0
Mama Quilla		387951911757339	Facebook	w014	Week 14	BE	Belgium	1	1	47698	23849	238	47
Women in Tech.Brussels		335459306919067	Facebook	w014	Week 14	BE	Belgium	3	1	46870	9374	92	0
Europahuis Ryckevelde	Ryckevelde vzw	119449038070827	Facebook	w014	Week 14	BE	Belgium	1	1	42823	8564	84	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	w014	Week 14	BE	Belgium	4	1	41961	11606	115	16
It's Canada Time - itscanadatime		974459525936546	Facebook	w014	Week 14	BE	Belgium	3	1	39955	7951	98	18
Johan Van Overtveldt		275607285891320	Facebook	w014	Week 14	BE	Belgium	2	1	38248	7500	148	0
The Lemon Spoon		1610249445854901	Facebook	w014	Week 14	BE	Belgium	1	1	37499	7499	74	0
Alexander De Croo		228307843991539	Facebook	w014	Week 14	BE	Belgium	1	1	37499	7500	74	0
Special Forces Group Belgium		382691308488833	Facebook	w014	Week 14	BE	Belgium	1	1	37499	7500	66	0
Party of the European Left		160598290012	Facebook	w014	Week 14	BE	Belgium	3	1	37498	10500	398	49
Democracy Alive		277008469606499	Facebook	w014	Week 14	BE	Belgium	3	1	36934	8604	148	4
Croix-Rouge de Belgique		209210135757984	Facebook	w014	Week 14	BE	Belgium	1	1	36362	18181	181	36
GCR Stone - Gembloux		720334768006135	Facebook	w014	Week 14	BE	Belgium	1	1	35713	7142	70	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	w014	Week 14	BE	Belgium	5	1	34929	15912	194	40
PSAnderlues		197214344323855	Facebook	w014	Week 14	BE	Belgium	3	1	34764	9201	128	0
deSingel Internationale Kunstcampus		141104110670	Facebook	w014	Week 14	BE	Belgium	7	1	34572	8748	220	0
JB Original		2281423995222332	Facebook	w014	Week 14	BE	Belgium	1	1	34373	6874	68	0
Paul Cordy	Nieuw-Vlaamse Alliantie	650813488672073	Facebook	w014	Week 14	BE	Belgium	1	1	31817	6363	63	0
Association pour la Promotion de la Francophonie en Flandre		1084185458418223	Facebook	w014	Week 14	BE	Belgium	6	1	30370	11646	417	0
Michael Freilich - 5de plaats Kamer		609777409464271	Facebook	w014	Week 14	BE	Belgium	1	1	29999	6000	299	60
Les Wallons ne manquent pas d'air		559852030865205	Facebook	w014	Week 14	BE	Belgium	1	1	29166	5833	57	0
TOWA - Transparency for Organic Wine Association		423471171178460	Facebook	w014	Week 14	BE	Belgium	3	1	29011	7402	158	0
Vivant   Ostbelgien	Vivant Ostbelgien	1440393739538888	Facebook	w014	Week 14	BE	Belgium	1	1	28570	5714	56	0
Kialo		729627343834501	Facebook	w014	Week 14	BE	Belgium	5	1	28144	11606	196	38
Annick Ponthier		432902790582244	Facebook	w014	Week 14	BE	Belgium	1	1	27265	5453	53	0
Jean-Jacques Flahaux		486153524822322	Facebook	w014	Week 14	BE	Belgium	1	1	26661	13330	133	26
Humble Household		1746853745395190	Facebook	w014	Week 14	BE	Belgium	10	1	25650	10955	267	52
GRIP - Kom op voor inclusie		1024656630910224	Facebook	w014	Week 14	BE	Belgium	2	1	25232	5000	72	0
John Crombez	sp.a	264131406977201	Facebook	w014	Week 14	BE	Belgium	1	1	24999	5000	249	50
HART BOVEN HARD		1531569170390942	Facebook	w014	Week 14	BE	Belgium	1	1	24999	5000	49	0
GRACQ		140919230419	Facebook	w014	Week 14	BE	Belgium	1	1	24999	4999	49	0
Frédérique Ries		121508211203759	Facebook	w014	Week 14	BE	Belgium	1	1	24994	4999	49	0
89 Initiative		343987799145715	Facebook	w014	Week 14	BE	Belgium	1	1	24930	4986	57	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	w014	Week 14	BE	Belgium	31	1	23622	11012	40	13
Vins de Bordeaux		167654119328	Facebook	w014	Week 14	BE	Belgium	1	1	23329	4665	46	0
