advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
ČSSD	ČSSD	111041662264882	Facebook	50_100	50 - 100	CZ	Czechia	181	1	3584392	827880	17579	3516
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	50_100	50 - 100	CZ	Czechia	38	1	1189809	407441	3690	738
Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	50_100	50 - 100	CZ	Czechia	38	1	979837	227466	3690	738
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	50_100	50 - 100	CZ	Czechia	29	1	949848	309955	2816	563
Evropa společně	Evropa společně	535611970260854	Facebook	50_100	50 - 100	CZ	Czechia	44	1	735712	292622	2433	485
KDU-ČSL	KDU-ČSL	251656685576	Facebook	50_100	50 - 100	CZ	Czechia	22	1	734801	284920	2136	427
Roman Kriz	Kriz Roman	382745889213194	Facebook	50_100	50 - 100	CZ	Czechia	22	1	529912	107484	2136	427
Ondřej Krutílek - kandidát do Evropského parlamentu		1220066088147062	Facebook	50_100	50 - 100	CZ	Czechia	24	1	479910	104983	2330	466
TOP 09	TOP 09	90002267161	Facebook	50_100	50 - 100	CZ	Czechia	6	1	399939	144979	582	116
Pavel Poc	Poc Pavel	202974613060409	Facebook	50_100	50 - 100	CZ	Czechia	9	1	374941	149978	874	174
HLAS	První prezidentská	320144481956623	Facebook	50_100	50 - 100	CZ	Czechia	13	1	329945	82488	1262	252
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	50_100	50 - 100	CZ	Czechia	10	1	299951	89987	971	194
Jan Zahradil	ODS - Občanská demokratická strana	400970967000022	Facebook	50_100	50 - 100	CZ	Czechia	12	1	279953	57491	1165	233
Greenpeace Česká republika	Greenpeace Česká republika	55876739776	Facebook	50_100	50 - 100	CZ	Czechia	10	1	274955	69989	971	194
Michaela Šojdrová	KDU-ČSL	733410133337387	Facebook	50_100	50 - 100	CZ	Czechia	13	1	269954	74989	1262	252
Andrej Babiš	ANO	214827221987263	Facebook	50_100	50 - 100	CZ	Czechia	12	1	254989	52508	1068	213
ODS - Občanská demokratická strana		30575632699	Facebook	50_100	50 - 100	CZ	Czechia	8	1	254959	82488	776	155
Kialo		729627343834501	Facebook	50_100	50 - 100	CZ	Czechia	293	1	252141	87651	1568	312
Kancelář Evropského parlamentu	Kancelář Evropského parlamentu	278212515809	Facebook	50_100	50 - 100	CZ	Czechia	9	1	224963	44993	874	174
Daniel Herman	Vasek Jiri	378072105614553	Facebook	50_100	50 - 100	CZ	Czechia	5	1	224952	89980	485	97
Ing. Jaromír Kohlíček, CSc.	Kohlicek Jaromir	162310277268109	Facebook	50_100	50 - 100	CZ	Czechia	13	1	204963	49992	1262	252
Starostové a nezávislí	Starostové (STAN) s regionálními partnery a TOP 09	370583064327	Facebook	50_100	50 - 100	CZ	Czechia	7	1	179970	52492	679	135
Talíř do Bruselu	KDU-ČSL	2108659169383946	Facebook	50_100	50 - 100	CZ	Czechia	6	1	174971	49992	582	116
Marek Ženíšek	TOP 09	523450094407778	Facebook	50_100	50 - 100	CZ	Czechia	8	1	164972	52492	776	155
Olga Sehnalová	Olga Sehnalová	474594005906021	Facebook	50_100	50 - 100	CZ	Czechia	7	1	154663	32433	678	135
