country_code_filter	country_name_filter	spend_code	spend_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
IT	Italy	0_50	0 - 50	15587	4682	188129797	49766985	1254195	179
IT	Italy	50_100	50 - 100	15727	4621	3943485	1422090	20330	2835
IT	Italy	100_1k	100 - 1k	2285	598	195115287	84800528	645352	166994
IT	Italy	1k_5k	1k - 5k	171	67	43683002	20236091	315716	64106
IT	Italy	5k_10k	5k - 10k	9	7	1054373	526901	11116	5330
IT	Italy	10k_50k	10k - 50k	1	1	23655	11827	1052	210
