age_code_filter	age_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
45_54	45-54	Vlaams Belang	Vlaams Belang	56605856504	Facebook	74	1	4283296	1973854	30208	7151
45_54	45-54	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	118	1	4280218	1789835	13618	3425
45_54	45-54	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	114	1	4034579	1739969	34948	8310
45_54	45-54	Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	31	1	3924527	1808004	11512	2991
45_54	45-54	The Brexit Party	The Brexit Party	230416667843105	Facebook	108	1	3812862	1781914	57401	16181
45_54	45-54	Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	86	1	3560454	1492749	13128	3164
45_54	45-54	Kyriakos Mitsotakis		34848567724	Facebook	97	1	3462712	1488444	7714	1590
45_54	45-54	Sosialidemokraatit SDP		108945982480217	Facebook	285	1	3443599	1365780	20651	4878
45_54	45-54	Harald Vilimsky		547597092025909	Facebook	176	1	3333418	1412998	33836	7704
45_54	45-54	SPÖ	SPÖ	77393060080	Facebook	622	1	3316528	1114445	28514	4021
45_54	45-54	Fidesz	Fidesz	9844779306	Facebook	89	1	3155342	1489644	10544	5147
45_54	45-54	PSOE	PSOE	189318235003	Facebook	328	1	3039498	1256255	7305	1292
45_54	45-54	Un país moderno	Unidas Podemos	577723459314066	Facebook	58	1	3002562	1351662	17281	3686
45_54	45-54	Médecins du Monde France		265420476920	Facebook	1917	1	3001018	963624	50518	4250
45_54	45-54	Rädda Barnen		72659261793	Facebook	465	1	2807554	913687	25794	6462
45_54	45-54	Plan International Sverige		382243262003	Facebook	353	1	2776858	911232	24455	5932
45_54	45-54	Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	131	1	2750433	1109835	11065	2206
45_54	45-54	BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	442	1	2681142	937574	24409	4493
45_54	45-54	Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	486	1	2671236	992617	10043	1907
45_54	45-54	European Commission		107898832590939	Facebook	23	1	2653382	1193457	11870	2684
45_54	45-54	Save the Children Italia		46590675335	Facebook	47	1	2605235	1159581	10942	2951
45_54	45-54	Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	143	1	2598393	928803	18751	3984
45_54	45-54	Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	225	1	2439203	873264	10101	1154
45_54	45-54	Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	714	1	2385611	886298	42101	7981
45_54	45-54	Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	78	1	2354312	957850	6016	1204
45_54	45-54	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	71	1	2303695	953219	5920	993
45_54	45-54	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	182	1	2258627	886024	6751	1301
45_54	45-54	Open Vld	Open Vld	53668151866	Facebook	348	1	2165078	827369	15233	3174
45_54	45-54	Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	376	1	2154657	752457	15322	3985
45_54	45-54	Romania #nuepsd	Future Innovation	293215748279337	Facebook	35	1	2089960	963003	1426	597
45_54	45-54	Greenpeace Deutschland		22541752487	Facebook	419	1	2061513	706089	15824	2226
45_54	45-54	ČSSD	ČSSD	111041662264882	Facebook	1193	1	2036964	536005	9966	2472
45_54	45-54	WeWorld Onlus		299584710061488	Facebook	337	1	2035138	787817	11213	1638
45_54	45-54	Right To Vote	Right to Vote	408236463256774	Facebook	357	1	2031212	504469	16932	2481
45_54	45-54	Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	227	1	1918174	755377	8675	1332
45_54	45-54	Greenpeace España	Greenpeace España	133044800622	Facebook	175	1	1887660	680885	6562	828
45_54	45-54	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	72	1	1771788	817378	4318	1120
45_54	45-54	Gazeta Wyborcza		63563473556	Facebook	395	1	1753072	549811	4104	628
45_54	45-54	UK government	UK government	408582579294175	Facebook	21	1	1751394	766253	20244	6423
45_54	45-54	Sign for my Future	Sign for my Future	1345513882259768	Facebook	103	1	1727162	749168	13961	3583
45_54	45-54	Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	55	1	1716350	752627	4403	872
45_54	45-54	Save the Children España	Save the Children España	57845333112	Facebook	18	1	1715240	821051	7975	1787
45_54	45-54	Andreas Schieder	SPÖ	290881691011354	Facebook	165	1	1633271	512376	14123	2736
45_54	45-54	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	97	1	1626105	758382	6723	1403
45_54	45-54	ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	38	1	1602281	743613	2150	594
45_54	45-54	Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	91	1	1568147	653712	4007	1567
45_54	45-54	SP	SP	128393027527	Facebook	158	1	1547198	602977	18181	3570
45_54	45-54	LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	84	1	1542332	647571	1401	428
45_54	45-54	RMDSZ	RMDSZ	102601499822802	Facebook	230	1	1517160	471740	2309	434
45_54	45-54	Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	43	1	1508003	632158	2653	409
45_54	45-54	Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	38	1	1443082	714344	5336	1395
45_54	45-54	Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	163	1	1439280	541859	2852	990
45_54	45-54	Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	35	1	1418266	638655	1949	484
45_54	45-54	Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	97	1	1408072	555669	7519	1770
45_54	45-54	Groen	Groen	84920854319	Facebook	174	1	1392816	472523	7979	1081
45_54	45-54	Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	130	1	1380244	480669	6579	1010
45_54	45-54	Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	1420	1	1369970	313494	28876	1069
45_54	45-54	kontrast.at	kontrast.at	1079650008770485	Facebook	111	1	1356075	540443	7915	2468
45_54	45-54	Grüner Fisher Investments	Grüner Fisher Investments	138832469593845	Facebook	260	1	1271776	365070	47481	10501
45_54	45-54	Peter Mertens	PVDA	236485149843971	Facebook	428	1	1255826	378868	14251	1724
45_54	45-54	Compromís	Compromís	194053080624605	Facebook	67	1	1253995	536724	5556	1142
45_54	45-54	DIE LINKE	DIE LINKE	47694585682	Facebook	273	1	1248944	427056	6335	534
45_54	45-54	Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	43	1	1229365	509093	2989	871
45_54	45-54	John Crombez	sp.a	264131406977201	Facebook	84	1	1229177	484684	7983	1600
45_54	45-54	Make.org	Make.org	122037308191612	Facebook	52	1	1216738	511203	9295	2193
45_54	45-54	Patryk Jaki		199877710116314	Facebook	237	1	1214810	471563	5488	1221
45_54	45-54	School Cuts	National Education Union	871798409656672	Facebook	157	1	1203802	287970	11711	1716
45_54	45-54	Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	54	1	1196770	511508	997	306
45_54	45-54	Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	173	1	1196112	358502	4239	138
45_54	45-54	MDM Deutsche Münze		126866220711392	Facebook	47	1	1196043	469158	3652	556
45_54	45-54	PSC Partit dels  Socialistes de Catalunya	PSC Partit dels  Socialistes de Catalunya	87930687376	Facebook	78	1	1187566	493924	8065	1900
45_54	45-54	La Prime Énergie		336155273400553	Facebook	28	1	1168415	465522	10389	2325
45_54	45-54	Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	201	1	1145261	334999	7787	68
45_54	45-54	Oxfam Novib		115289021825188	Facebook	40	1	1143584	477201	16130	5185
45_54	45-54	INBOX	New Digital Media	369693523475596	Facebook	55	1	1137387	476119	1549	116
45_54	45-54	Приоритети	БЗНС	1163987410423594	Facebook	79	1	1134977	371595	3133	101
45_54	45-54	Scientists for EU	Scientists for EU	642444842524195	Facebook	61	1	1124435	377326	8267	1448
45_54	45-54	Roberto Rosso	Roberto Rosso	1735684256653359	Facebook	47	1	1120363	485809	6129	1507
45_54	45-54	Campact e.V.	Campact e.V.	82734241364	Facebook	41	1	1110952	477866	7375	1585
45_54	45-54	HC Strache	FPÖ	74865038590	Facebook	82	1	1093497	447481	6370	1816
45_54	45-54	Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	87	1	1090317	427988	7964	1747
45_54	45-54	Facebook Brussels	Facebook	287739491272583	Facebook	18	1	1041667	457806	8892	2291
45_54	45-54	En Comú Podem	En Comú Podem	463627663844039	Facebook	54	1	1017680	433389	3666	953
45_54	45-54	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	89	1	1016053	427464	4911	1086
45_54	45-54	Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	80	1	1004950	403249	18181	4255
45_54	45-54	London Labour Party	The London Labour Party 	474613052643462	Facebook	89	1	999829	368509	9166	1918
45_54	45-54	SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	202	1	997404	350986	6439	950
45_54	45-54	Avaaz	Avaaz	8340223883	Facebook	38	1	981473	447491	5044	969
45_54	45-54	Litere.net	litere.net	1504323906337545	Facebook	13	1	966666	453317	962	210
45_54	45-54	Claudia Gamon	NEOS	447992848717452	Facebook	269	1	965364	304481	6320	879
45_54	45-54	Centerpartiet	Centerpartiet	12690894340	Facebook	167	1	962424	344962	12547	2982
45_54	45-54	VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	146	1	960409	325882	10649	2355
45_54	45-54	Medici Senza Frontiere		65737832194	Facebook	25	1	959324	401688	3890	1293
45_54	45-54	Politice.net	politice.net	2546711162025064	Facebook	12	1	954820	455449	899	189
45_54	45-54	Primes écologique		152399322377561	Facebook	19	1	954804	396809	11220	2447
45_54	45-54	Lilian Marijnissen	SP	844559615710915	Facebook	48	1	952000	385988	4500	1097
45_54	45-54	Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	88	1	950673	296835	12457	3405
45_54	45-54	Stichting Vluchteling		120034538112114	Facebook	82	1	933016	365261	14226	3303
45_54	45-54	Ayuda LGTB		315021912539118	Facebook	51	1	930590	392920	6368	1216
45_54	45-54	MSZP	MSZP	115388925185513	Facebook	93	1	919115	362476	1454	561
45_54	45-54	Демократична България	Демократична България	995342840629890	Facebook	38	1	908159	337586	1741	244
45_54	45-54	Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	59	1	904419	371417	1742	626
45_54	45-54	Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	665	1	886095	195550	13696	345
45_54	45-54	Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	88	1	882240	266825	5361	771
45_54	45-54	Roberta Metsola		406824526101449	Facebook	475	1	881344	273016	9367	381
45_54	45-54	Referendum Commission		580832208630212	Facebook	32	1	872066	379533	7027	1472
45_54	45-54	Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	36	1	837777	354679	9108	2575
45_54	45-54	Amnesty International UK		7624294394	Facebook	90	1	831981	358793	8002	2574
45_54	45-54	Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	81	1	831735	261802	3521	253
45_54	45-54	Red Barnet		67571270393	Facebook	87	1	829784	280563	13442	3464
45_54	45-54	Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis		51638783172	Facebook	85	1	816249	177381	2074	0
45_54	45-54	Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	158	1	813818	260471	12393	2989
45_54	45-54	Alfred Sant	Alfred Sant	537789116260209	Facebook	126	1	803206	304779	3857	462
45_54	45-54	Stichting De Noordzee		128160633899802	Facebook	42	1	802432	341237	4896	999
45_54	45-54	Vattenfall Sverige		608975645850217	Facebook	28	1	796674	368298	9726	2922
45_54	45-54	Alex Salmond	Slainte Media	136191876445102	Facebook	89	1	791176	297264	3499	470
45_54	45-54	PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	24	1	784415	354700	3105	692
45_54	45-54	Lara Comi	Lara Comi	155619044465389	Facebook	89	1	784279	246211	2766	614
45_54	45-54	Stefano Maullu		150618724962388	Facebook	35	1	780934	311810	2026	401
45_54	45-54	Katarina Barley	SPD	1522202731410785	Facebook	421	1	776873	194124	7685	245
45_54	45-54	Mon Homéo Mon Choix		1643185362449069	Facebook	21	1	774014	302943	6726	1345
45_54	45-54	Silvia Dinică		1128229287275038	Facebook	20	1	769758	301937	1358	320
45_54	45-54	Andy Street	The Conservative Party	625464517632792	Facebook	606	1	769318	227830	15384	457
45_54	45-54	Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	186	1	766923	243523	4401	685
45_54	45-54	Håll Sverige Rent	Håll Sverige Rent	236879092476	Facebook	13	1	761334	316519	6903	1469
45_54	45-54	España Ciudadana		349800235527721	Facebook	16	1	758359	333214	4478	981
45_54	45-54	PSOE Aragón	PSOE Aragón	170970449608409	Facebook	1301	1	757975	66181	54994	21
45_54	45-54	CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	6	1	756080	308376	1298	532
45_54	45-54	DéFI	DéFI	173518112695794	Facebook	174	1	754150	218438	6013	886
45_54	45-54	ACNUR Comite español		94118672764	Facebook	37	1	753192	317747	3717	650
45_54	45-54	Mónica Oltra	Compromís	81107269227	Facebook	18	1	747570	344132	2633	621
45_54	45-54	Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	14	1	740101	310908	5533	1422
45_54	45-54	Covestro		150793518281117	Facebook	15	1	735780	326045	1207	389
45_54	45-54	Greenpeace UK	Greenpeace UK 	9250349228	Facebook	137	1	733437	266593	5721	1148
45_54	45-54	Fundación Anesvad	Jose Manuel Bran Garcia	131231529742	Facebook	233	1	732833	285248	7043	1592
45_54	45-54	Amnistía Internacional España		78151799929	Facebook	38	1	732726	316565	4585	764
45_54	45-54	Humble Household		1746853745395190	Facebook	53	1	715412	290853	7432	1946
45_54	45-54	Greenpeace Sverige	Greenpeace Sverige	95735961890	Facebook	319	1	706272	195360	4636	1077
45_54	45-54	Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	289	1	702114	161961	9021	722
45_54	45-54	Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	1156	1	699822	124122	25580	0
45_54	45-54	The Week UK	The Week	177855115588808	Facebook	126	1	697961	254262	7406	1362
45_54	45-54	Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	18	1	694673	302499	1443	287
45_54	45-54	Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	22	1	694335	291767	1219	546
45_54	45-54	Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	93	1	690886	194945	2062	101
45_54	45-54	Blendle		181375052003138	Facebook	80	1	687941	245119	7278	1349
45_54	45-54	Agence Isolation Pour Tous		568528630290119	Facebook	24	1	675072	277613	8264	1872
45_54	45-54	Petizioni.it		1410474395723679	Facebook	32	1	667673	298525	4451	961
45_54	45-54	Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	54	1	651694	266510	969	66
45_54	45-54	WWF Suomi		119054448115588	Facebook	25	1	641160	305687	2545	595
45_54	45-54	Angelo Ciocca	Angelo Ciocca	479212098810360	Facebook	36	1	636330	280040	2609	639
45_54	45-54	David Casa	David Casa	193035580892638	Facebook	104	1	633857	173386	2087	124
45_54	45-54	Stop Cambio Climático		124967441456981	Facebook	32	1	619523	258321	1779	347
45_54	45-54	InFacts	InFacts	678120165658753	Facebook	86	1	615938	161054	3972	485
45_54	45-54	Mi Hazánk Mozgalom	Mi Hazánk Mozgalom	620030171664750	Facebook	29	1	613891	241662	1100	359
45_54	45-54	Ioannis Vardakastanis	Ioannis Vardakastanis	195643347979465	Facebook	92	1	612454	235294	2500	169
45_54	45-54	Asthma UK	Asthma UK	40952091012	Facebook	14	1	606847	267048	5499	1198
45_54	45-54	Junts per Catalunya	Junts per Catalunya	386166375144833	Facebook	36	1	604839	229183	2195	357
45_54	45-54	Renew	Renew  Party	1923371311278106	Facebook	164	1	604244	147528	7467	1045
45_54	45-54	Antonio Tajani	Antonio Tajani	506531149512596	Facebook	59	1	600955	209898	2437	409
45_54	45-54	Labour Future	Labour Future	112846662487263	Facebook	22	1	592080	264821	4849	986
45_54	45-54	Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	39	1	587594	235604	1489	227
45_54	45-54	Die Grünen	Die Grünen	21759893033	Facebook	58	1	586974	196690	4666	1174
45_54	45-54	Oxfam Great Britain	Oxfam GB	7214031395	Facebook	82	1	584675	189895	9166	1822
45_54	45-54	Slovenská národná strana	Slovenská národná strana	121130481252381	Facebook	74	1	584102	243698	3079	695
45_54	45-54	Coalicion Canaria	Coalicion Canaria	1499578240271320	Facebook	45	1	581899	224771	1256	189
45_54	45-54	Les Energies du Soleil		1684031805239401	Facebook	14	1	580221	259254	7037	2120
45_54	45-54	Pablo Iglesias	Unidas Podemos	414809308591481	Facebook	4	1	580218	290109	19946	3989
45_54	45-54	Vereniging Eigen Huis		371735371563	Facebook	15	1	572230	230344	4344	967
45_54	45-54	London Gov	the Greater London Authority	713179875369048	Facebook	28	1	568189	241646	5842	1188
45_54	45-54	Declic	Declic	686190454826244	Facebook	27	1	566998	236150	1222	265
45_54	45-54	Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	34	1	563234	223137	1018	239
45_54	45-54	Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	64	1	560343	267088	1865	656
45_54	45-54	Winkler Gyula		1560147330888040	Facebook	22	1	560098	244038	708	175
45_54	45-54	Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	97	1	556904	190618	4276	871
45_54	45-54	Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	13	1	554780	237320	698	138
45_54	45-54	Aides énergétiques pour tous		789578834730248	Facebook	16	1	554074	226469	6460	1428
45_54	45-54	Liberal Alliance	Liberal Alliance	106952222676974	Facebook	505	1	552568	118808	5265	1026
45_54	45-54	Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	20	1	549369	258833	544	117
45_54	45-54	Evropa společně	Evropa společně	535611970260854	Facebook	65	1	548283	195715	1811	468
45_54	45-54	Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	25	1	548076	240456	2780	721
45_54	45-54	Röda Korset		111630258867610	Facebook	69	1	543455	153107	2672	824
45_54	45-54	Apodemia		115927088504184	Facebook	17	1	541918	233926	272	6
45_54	45-54	Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	73	1	539644	181448	9153	2117
45_54	45-54	MBRC		1853495178284518	Facebook	99	1	539642	152805	5008	506
45_54	45-54	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	21	1	539169	250551	477	79
45_54	45-54	Podem	Unides Podem-Esquerra Unida	792238440859918	Facebook	37	1	538414	233570	3171	1184
45_54	45-54	Moderaterna	Moderaterna	7719591155	Facebook	133	1	532621	123798	5369	1297
45_54	45-54	Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	65	1	531153	186378	1589	128
45_54	45-54	Κατερινα Μαρκου	Pulse and Opinion S.A.	832766380123763	Facebook	21	1	529249	218223	759	70
45_54	45-54	Amref Health Africa - Italia		48677844864	Facebook	103	1	528595	177493	2623	148
45_54	45-54	Lizette Risgaard		547601668763372	Facebook	71	1	528252	211747	5007	1444
45_54	45-54	Facebook	Facebook	726281677519881	Facebook	5	1	527029	263514	2640	525
45_54	45-54	Facebook Nordic	Facebook	334318366655425	Facebook	9	1	526062	247783	3278	876
45_54	45-54	Valter Flego	Valter Flego	441675022557503	Facebook	55	1	521992	136893	1815	192
45_54	45-54	CIWF Italia		576664002355828	Facebook	25	1	520673	218408	3943	918
45_54	45-54	Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	44	1	514136	139147	2259	507
45_54	45-54	Bundesregierung		768905426534529	Facebook	5	1	513578	221903	4311	862
45_54	45-54	EU-kommissionen i Sverige		155824787799	Facebook	19	1	509835	244098	2263	556
45_54	45-54	Forza Italia		172265396249029	Facebook	15	1	508831	193401	4592	881
45_54	45-54	Traian Băsescu	Partidul Mișcarea Populară	361235817223309	Facebook	14	1	504052	218316	493	81
45_54	45-54	Bespaarkiosk.nl		1659811130952704	Facebook	3	1	503645	229241	3646	729
45_54	45-54	Partido Por un Mundo más Justo · M+J	Partido Por un Mundo más Justo · M+J	147468905314265	Facebook	12	1	503212	228856	3322	650
45_54	45-54	Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	142	1	503200	154098	2410	120
45_54	45-54	Μαρία Σπυράκη		657782574275153	Facebook	41	1	500456	170460	1289	41
45_54	45-54	Valdis Dombrovskis	Valdis Dombrovskis	984665731564266	Facebook	132	1	496926	116476	3460	0
45_54	45-54	Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	62	1	494031	187742	1504	375
45_54	45-54	Michela Giuffrida	Michela Giuffrida	656848937718109	Facebook	49	1	493341	163285	1922	175
45_54	45-54	Ministère de l'Intérieur		103146727990	Facebook	15	1	491184	199595	2887	752
45_54	45-54	LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	99	1	490958	152282	2626	207
45_54	45-54	Entega		198244400189055	Facebook	126	1	490665	158995	9084	1911
45_54	45-54	Krzysztof Hetman	Krzysztof Hetman	1607487699534202	Facebook	74	1	490220	185139	1043	224
45_54	45-54	Miroslav Žiak		396331590493376	Facebook	103	1	488322	107116	2633	26
45_54	45-54	Massimiliano Smeriglio	Massimiliano Smeriglio	182266801912488	Facebook	65	1	479736	158025	2028	193
45_54	45-54	Mindaugas Puidokas	Puidokas Mindaugas	1739968129576961	Facebook	97	1	479477	115191	1942	31
45_54	45-54	Property & Business Info		562032903912680	Facebook	284	1	479372	141602	7541	1303
45_54	45-54	Matthew Hussey		525275707491504	Facebook	49	1	478742	199135	4827	892
45_54	45-54	CDA	CDA	320374518118	Facebook	11	1	478641	217601	3317	603
45_54	45-54	Épargne Malin		1864684416941008	Facebook	19	1	476751	208754	16168	4473
45_54	45-54	Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής	Επαμεινωνδας Μαριας	337788662974718	Facebook	24	1	474808	199098	959	101
45_54	45-54	UNICEF France		173159234432	Facebook	38	1	474580	187333	2468	616
45_54	45-54	Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	24	1	471644	177796	1038	215
45_54	45-54	Oxfam Italia		150200761667597	Facebook	229	1	470829	136145	5263	428
45_54	45-54	Enel Energia		1589410777971706	Facebook	5	1	469923	212992	4528	900
45_54	45-54	Aboca		295129913955200	Facebook	56	1	469210	141349	1027	0
45_54	45-54	Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	247	1	468496	106445	6717	533
45_54	45-54	Mes économies d'énergie		124948231440251	Facebook	11	1	467700	182127	5252	1046
45_54	45-54	USR Arad	Uniunea Salvați Romania	1210260295704425	Facebook	28	1	463418	154211	1232	259
45_54	45-54	D66	D66	52985377549	Facebook	40	1	462657	182124	3428	732
45_54	45-54	Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	574	1	462026	121942	6751	122
45_54	45-54	Josef Caruana		166617437361908	Facebook	67	1	461051	144391	2090	244
45_54	45-54	Andrej Danko - predseda SNS	Slovenská národná strana	1495199624026639	Facebook	61	1	460055	188430	2427	650
45_54	45-54	Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	89	1	459428	186100	1123	61
45_54	45-54	Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	63	1	458626	158862	1647	183
45_54	45-54	Fotografiska Stockholm		142320852554	Facebook	10	1	456670	198598	328	74
45_54	45-54	HLAS	První prezidentská	320144481956623	Facebook	188	1	456629	124186	872	251
