location_code_filter	location_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
banska_bystrica_region_SK	Banská Bystrica Region, Slovakia	European Parliament		178362315106	Facebook	67	1	971165	458986	5169	1059
banska_bystrica_region_SK	Banská Bystrica Region, Slovakia	EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	102	1	580713	197500	1723	119
banska_bystrica_region_SK	Banská Bystrica Region, Slovakia	Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	1101	1	483800	84224	16781	0
banska_bystrica_region_SK	Banská Bystrica Region, Slovakia	SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	153	1	380930	123362	2612	267
banska_bystrica_region_SK	Banská Bystrica Region, Slovakia	Michal Šimečka • Progresívne Slovensko		194278021265803	Facebook	254	1	370441	107316	2610	130
banska_bystrica_region_SK	Banská Bystrica Region, Slovakia	European Commission		107898832590939	Facebook	17	1	351659	148372	936	238
banska_bystrica_region_SK	Banská Bystrica Region, Slovakia	Slovenská národná strana	Slovenská národná strana	121130481252381	Facebook	64	1	323585	130364	1785	360
banska_bystrica_region_SK	Banská Bystrica Region, Slovakia	Ivan ŠTEFANEC		324560137683033	Facebook	38	1	314655	128362	1409	296
banska_bystrica_region_SK	Banská Bystrica Region, Slovakia	Andrej Danko - predseda SNS	Slovenská národná strana	1495199624026639	Facebook	52	1	281718	116711	1728	413
banska_bystrica_region_SK	Banská Bystrica Region, Slovakia	NÁRODNÁ KOALÍCIA	NÁRODNÁ KOALÍCIA	145677979100505	Facebook	27	1	279460	98121	2976	115
banska_bystrica_region_SK	Banská Bystrica Region, Slovakia	Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	170	1	272086	72674	2627	118
banska_bystrica_region_SK	Banská Bystrica Region, Slovakia	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	150674111712306	Facebook	23	1	268561	105885	1535	328
banska_bystrica_region_SK	Banská Bystrica Region, Slovakia	Martin Beluský - kandidát na poslanca EP		2011031775831511	Facebook	31	1	261257	74460	2076	359
banska_bystrica_region_SK	Banská Bystrica Region, Slovakia	Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	49	1	257349	87521	2060	409
banska_bystrica_region_SK	Banská Bystrica Region, Slovakia	Sme rodina		600235073447674	Facebook	4	1	234187	103786	337	134
banska_bystrica_region_SK	Banská Bystrica Region, Slovakia	Martin Hojsík • Progresívne Slovensko	Hojsik Martin	147166706140048	Facebook	51	1	204297	61864	906	43
banska_bystrica_region_SK	Banská Bystrica Region, Slovakia	Simona Petrík SPOLU - občianska demokracia	Hudáčková Silvia	132353247111236	Facebook	66	1	194058	57809	709	10
banska_bystrica_region_SK	Banská Bystrica Region, Slovakia	Igor Melicher - Mladí Sociálni Demokrati	Robert Bestro	2687957954762822	Facebook	26	1	188977	48914	968	57
banska_bystrica_region_SK	Banská Bystrica Region, Slovakia	Miroslav Žiak		396331590493376	Facebook	87	1	185911	42049	1195	14
banska_bystrica_region_SK	Banská Bystrica Region, Slovakia	Milan Uhrík - poslanec NR SR		193258414360612	Facebook	6	1	176568	74167	891	211
banska_bystrica_region_SK	Banská Bystrica Region, Slovakia	Plamienok n.o.		174988447418	Facebook	6	1	169188	72354	296	84
banska_bystrica_region_SK	Banská Bystrica Region, Slovakia	Ľubomír Šesták - volím č.8	Sestak Lubomir	713479689049720	Facebook	36	1	164903	48597	617	0
banska_bystrica_region_SK	Banská Bystrica Region, Slovakia	Nagy József		128401833854581	Facebook	8	1	162324	67348	268	42
banska_bystrica_region_SK	Banská Bystrica Region, Slovakia	Miroslav Beblavý SPOLU - občianska demokracia	SPOLU - občianska demokracia	312985238719495	Facebook	53	1	146643	41970	596	11
banska_bystrica_region_SK	Banská Bystrica Region, Slovakia	Norbert Kurilla	Most-Híd (Híd-Most)	355021862017547	Facebook	25	1	144039	52493	806	145
