location_code_filter	location_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
bacau_county_RO	Bacău County, Romania	Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	80	1	976024	428101	2174	610
bacau_county_RO	Bacău County, Romania	Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	154	1	886581	402813	2574	552
bacau_county_RO	Bacău County, Romania	Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	115	1	729458	311585	1215	310
bacau_county_RO	Bacău County, Romania	România în primul rând	Future Innovation	770704223323599	Facebook	49	1	635452	282510	687	162
bacau_county_RO	Bacău County, Romania	ALDE BACĂU		535445976897124	Facebook	18	1	424221	124864	908	227
bacau_county_RO	Bacău County, Romania	Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	78	1	350343	153803	1286	305
bacau_county_RO	Bacău County, Romania	European Parliament		178362315106	Facebook	76	1	311223	143050	1506	292
bacau_county_RO	Bacău County, Romania	Dragos Benea	Partidul Social Democrat	447787405313835	Facebook	6	1	277573	80226	356	59
bacau_county_RO	Bacău County, Romania	ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	36	1	231774	105991	307	85
bacau_county_RO	Bacău County, Romania	Romania #nuepsd	Future Innovation	293215748279337	Facebook	11	1	221948	103761	113	39
bacau_county_RO	Bacău County, Romania	PNL Bacău	PNL Bacău	1602563209957356	Facebook	6	1	214994	46000	376	63
bacau_county_RO	Bacău County, Romania	European Commission		107898832590939	Facebook	11	1	187708	93427	481	128
bacau_county_RO	Bacău County, Romania	Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	36	1	182552	85423	598	152
bacau_county_RO	Bacău County, Romania	Politice.net	politice.net	2546711162025064	Facebook	12	1	126862	60232	125	26
bacau_county_RO	Bacău County, Romania	George Simion		2212856535602171	Facebook	25	1	124075	50032	261	62
bacau_county_RO	Bacău County, Romania	Litere.net	litere.net	1504323906337545	Facebook	13	1	121229	56159	99	25
bacau_county_RO	Bacău County, Romania	USR Bacău		705733042862650	Facebook	3	1	104997	21000	62	0
bacau_county_RO	Bacău County, Romania	Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	13	1	103497	44942	129	25
bacau_county_RO	Bacău County, Romania	Silvia Dinică		1128229287275038	Facebook	20	1	78882	31381	138	32
bacau_county_RO	Bacău County, Romania	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	43	1	78202	36375	189	45
bacau_county_RO	Bacău County, Romania	Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	20	1	73898	34638	72	13
bacau_county_RO	Bacău County, Romania	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	20	1	50113	20736	65	14
bacau_county_RO	Bacău County, Romania	Avocat Sorin Stoleru		2253601508187291	Facebook	1	1	49999	10000	20	0
bacau_county_RO	Bacău County, Romania	Lucian Daniel Stanciu Viziteu		1027173667393990	Facebook	1	1	49999	10000	20	0
bacau_county_RO	Bacău County, Romania	Calin Popescu Tariceanu		227922987222524	Facebook	7	1	49485	23385	74	18
