location_code_filter	location_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
wales_UK	Wales, United Kingdom	Britain's Future	Britain's Future	1625300137516491	Facebook	586	1	5535981	1840657	64802	11127
wales_UK	Wales, United Kingdom	Liberal Democrats	the Liberal Democrats	5883973269	Facebook	2636	1	3518925	1079295	51936	4196
wales_UK	Wales, United Kingdom	Renew	Renew  Party	1923371311278106	Facebook	167	1	2862571	647126	35287	5554
wales_UK	Wales, United Kingdom	Plaid Cymru	Plaid Cymru	26416930992	Facebook	26	1	2725869	1071010	14970	3070
wales_UK	Wales, United Kingdom	People's Vote UK	People's Vote	748608695327755	Facebook	452	1	2535763	881128	32687	6435
wales_UK	Wales, United Kingdom	Best For Britain	Best for Britain	1863944713844924	Facebook	404	1	2330403	1018316	28421	7294
wales_UK	Wales, United Kingdom	Friends of the Earth	Friends of the Earth	110861655604080	Facebook	2141	1	1952764	642596	23519	2360
wales_UK	Wales, United Kingdom	Conservatives	The Conservative Party	8807334278	Facebook	1637	1	1542560	589982	18850	2473
wales_UK	Wales, United Kingdom	We are the 52%	We are the 52%	466744973727718	Facebook	273	1	1506244	554305	4205	565
wales_UK	Wales, United Kingdom	The Labour Party	The Labour Party	25749647410	Facebook	594	1	1431280	541800	11230	2280
wales_UK	Wales, United Kingdom	UK government	UK government	408582579294175	Facebook	16	1	1270296	515196	14756	3155
wales_UK	Wales, United Kingdom	38 Degrees	38 Degrees	200006375787	Facebook	420	1	1231825	449064	8566	1322
wales_UK	Wales, United Kingdom	Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	9	1	1010955	404620	7053	1758
wales_UK	Wales, United Kingdom	The Brexit Party	The Brexit Party	230416667843105	Facebook	61	1	845816	400803	10651	3383
wales_UK	Wales, United Kingdom	Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	590	1	778010	292776	11775	2057
wales_UK	Wales, United Kingdom	Kialo		729627343834501	Facebook	312	1	621806	255237	5988	1594
wales_UK	Wales, United Kingdom	Ruth Jones for Newport West	Welsh Labour, promoted by Rhiannon Evans on behalf of Ruth Jones, both at 21 Mill Street, Newport. NP20 5HA. 	974453309610373	Facebook	59	1	615436	156786	9777	779
wales_UK	Wales, United Kingdom	Right To Vote	Right to Vote	408236463256774	Facebook	83	1	565449	121704	4958	665
wales_UK	Wales, United Kingdom	Neil McEvoy	Neil McEvoy	1538311623148335	Facebook	19	1	464286	139152	3545	347
wales_UK	Wales, United Kingdom	Welsh Labour	Welsh Labour	159670677391384	Facebook	10	1	405231	143481	8029	1477
wales_UK	Wales, United Kingdom	Greenpeace UK	Greenpeace UK 	9250349228	Facebook	131	1	387690	142463	3014	631
wales_UK	Wales, United Kingdom	Scientists for EU	Scientists for EU	642444842524195	Facebook	60	1	327826	111604	2365	416
wales_UK	Wales, United Kingdom	Instant PPI UK		616112792139038	Facebook	73	1	308245	113448	2949	675
wales_UK	Wales, United Kingdom	TheArticle	TheArticle	607840469632004	Facebook	26	1	270492	120565	2734	641
wales_UK	Wales, United Kingdom	Marc Tierney, Carms West & South Pembs	Carms West & South Pembrokeshire Labour Party	734997656574635	Facebook	12	1	244601	115807	3316	804
wales_UK	Wales, United Kingdom	Matthew Evans PPC	Newport West Conservatives	1674322489513213	Facebook	14	1	242312	56055	3625	541
wales_UK	Wales, United Kingdom	Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	23	1	241791	104104	1826	340
wales_UK	Wales, United Kingdom	Amnesty International UK		7624294394	Facebook	86	1	227840	96699	2067	621
wales_UK	Wales, United Kingdom	The Week UK	The Week	177855115588808	Facebook	131	1	224897	83967	2024	377
wales_UK	Wales, United Kingdom	Labour Future	Labour Future	112846662487263	Facebook	23	1	212249	93891	1716	347
wales_UK	Wales, United Kingdom	Avaaz	Avaaz	8340223883	Facebook	25	1	208036	94627	1545	339
wales_UK	Wales, United Kingdom	Alex Salmond	Slainte Media	136191876445102	Facebook	48	1	201443	65077	1015	84
wales_UK	Wales, United Kingdom	Swansea for Europe	#ProjectHope	443924885942753	Facebook	2	1	198242	99122	1144	229
wales_UK	Wales, United Kingdom	Belinda Loveluck-Edwards Labour	Welsh Labour	1657123517714893	Facebook	3	1	192722	67470	2226	780
wales_UK	Wales, United Kingdom	Cynulliad Cenedlaethol Cymru	The National Assembly for Wales	124085099960	Facebook	10	1	181839	38973	1603	115
wales_UK	Wales, United Kingdom	Oxfam Great Britain	Oxfam GB	7214031395	Facebook	81	1	176778	61133	2741	547
wales_UK	Wales, United Kingdom	Alun Cairns	Vale of Glamorgan Conservatives	255568980598	Facebook	12	1	160229	40847	3208	462
wales_UK	Wales, United Kingdom	Simon Hart MP	Simon Hart MP	914835805358773	Facebook	11	1	159989	41000	1260	0
wales_UK	Wales, United Kingdom	InFacts	InFacts	678120165658753	Facebook	92	1	156910	42192	977	114
wales_UK	Wales, United Kingdom	Welsh Conservatives	the Welsh Conservatives	29149126237	Facebook	4	1	153210	33642	1305	215
wales_UK	Wales, United Kingdom	Philippa Thompson Labour	Welsh Labour	415017715540736	Facebook	3	1	152310	60462	1235	225
wales_UK	Wales, United Kingdom	EU Watch	EU Watch	136146920436020	Facebook	35	1	130900	39970	400	50
wales_UK	Wales, United Kingdom	NT Live	NT Live	107334993856	Facebook	107	1	130877	48626	989	89
wales_UK	Wales, United Kingdom	Cllr Graham Hinchey - Heath & Birchgrove Community News	Cllr Graham Hinchey - Heath & Birchgrove Community News	1834464963478547	Facebook	26	1	129974	26000	2978	0
wales_UK	Wales, United Kingdom	Plaid Newport	Plaid Cymru	309060597200	Facebook	12	1	127988	30000	1837	115
wales_UK	Wales, United Kingdom	The National Assembly for Wales	Cynulliad Cenedlaethol Cymru | National Assembly for Wales	88236679583	Facebook	7	1	126202	31153	1101	115
wales_UK	Wales, United Kingdom	YesCymru	YesCymru	323967924444168	Facebook	5	1	124511	24903	491	0
wales_UK	Wales, United Kingdom	Primavera Sound	Influence Digital Ltd	156656398155	Facebook	428	1	123602	34054	2069	12
wales_UK	Wales, United Kingdom	Vaughan Gething for Welsh Labour Leader		276217686541109	Facebook	9	1	118871	23420	1346	103
wales_UK	Wales, United Kingdom	Paddy Power		108803784913	Facebook	4	1	118231	51068	993	198
wales_UK	Wales, United Kingdom	Property & Business Info		562032903912680	Facebook	77	1	117466	35258	1254	91
wales_UK	Wales, United Kingdom	Leave.EU		794492093982367	Facebook	3	1	111720	55860	993	497
wales_UK	Wales, United Kingdom	WWF UK		311627208673	Facebook	105	1	110097	41730	1088	122
wales_UK	Wales, United Kingdom	Mick Antoniw	Mick Antoniw, Assembly Member for Pontypridd at 10 Market Street, Pontypridd, CF37 2ST	719001154831562	Facebook	15	1	107985	21000	1718	0
wales_UK	Wales, United Kingdom	Emily Owen for Aberconwy	Welsh Labour	1902003796689263	Facebook	3	1	105997	51000	806	115
wales_UK	Wales, United Kingdom	Mark4Leader		203702776905196	Facebook	3	1	104997	21000	343	0
wales_UK	Wales, United Kingdom	Clean Brexit Cymru - The Grassroots Campaign	Centre for Welsh Studies	531522160687730	Facebook	6	1	100795	45139	923	88
wales_UK	Wales, United Kingdom	One Gym		210770279731680	Facebook	2	1	99647	19929	1150	230
wales_UK	Wales, United Kingdom	Jane Dodds	the Liberal Democrats	133118437315368	Facebook	16	1	97201	28484	1980	98
wales_UK	Wales, United Kingdom	Miriam Cates	The Conservative Party	349846382192653	Facebook	2	1	96083	46401	117	52
wales_UK	Wales, United Kingdom	Welsh Liberal Democrats	Welsh Liberal Democrats	164471235877	Facebook	16	1	95981	30998	2295	115
wales_UK	Wales, United Kingdom	European Parliament in the UK	European Parliament in the UK	310175149000473	Facebook	4	1	89494	27038	305	39
wales_UK	Wales, United Kingdom	Global Justice Now	Global Justice Now	6707857033	Facebook	467	1	88301	14311	4205	37
wales_UK	Wales, United Kingdom	Lee Waters AM / AC	Lee Waters AM at 43 Pottery St, Llanelli	849305428451655	Facebook	8	1	86810	22909	914	0
wales_UK	Wales, United Kingdom	NHS Against Brexit	Scientists for EU	2126073340865034	Facebook	10	1	85291	28841	735	131
wales_UK	Wales, United Kingdom	Grangetown Labour News	Grangetown Labour News	347769735608177	Facebook	17	1	84983	17000	1947	0
wales_UK	Wales, United Kingdom	OpnLttr		112818498877733	Facebook	1	1	83948	41974	48	9
wales_UK	Wales, United Kingdom	Asthma UK	Asthma UK	40952091012	Facebook	13	1	83377	35456	743	163
wales_UK	Wales, United Kingdom	Women for a People's Vote	Women for a People's Vote	235989320458995	Facebook	78	1	82785	23658	1017	126
wales_UK	Wales, United Kingdom	Dungeon Defenders		107960282569653	Facebook	261	1	81635	30291	424	47
wales_UK	Wales, United Kingdom	Co-operative Party		7569385657	Facebook	77	1	80344	28412	1393	191
wales_UK	Wales, United Kingdom	Llanrumney Labour News	Llanrumney Labour News	1807970796086865	Facebook	16	1	79984	16000	1832	0
wales_UK	Wales, United Kingdom	More United	More United	618113871680733	Facebook	14	1	76885	27592	920	197
wales_UK	Wales, United Kingdom	Cathays Labour	Cathays Labour	223877027679447	Facebook	15	1	75985	18000	1718	0
wales_UK	Wales, United Kingdom	The News Dump	The News Dump	210909392847421	Facebook	142	1	75159	18522	1416	76
wales_UK	Wales, United Kingdom	Cllr Phil Bale - Llanisien & Thornhill News	Cllr Phil Bale - Llanisien & Thornhill News	1879815185574670	Facebook	15	1	74985	15000	1718	0
wales_UK	Wales, United Kingdom	Another Europe Is Possible	Another Europe is Possible	1652149835054791	Facebook	25	1	74357	16958	588	97
wales_UK	Wales, United Kingdom	Vaughan Gething AM	Vaughan Gething AM	916780868375941	Facebook	26	1	74131	13136	2475	0
wales_UK	Wales, United Kingdom	Coalition for Reform in Political Advertising UK	Alex Tait on behalf of The Coalition for Reform in Political Advertising 	275297063168071	Facebook	22	1	71259	24812	494	103
wales_UK	Wales, United Kingdom	Kirsten Johnson	North Devon Liberal Democrats	453504991463953	Facebook	6	1	70018	14347	767	144
wales_UK	Wales, United Kingdom	Final Say Wales	Final Say Wales on behalf of Campaigns for Wales	552237941853105	Facebook	3	1	69997	20000	806	115
wales_UK	Wales, United Kingdom	Caspar the Hat	Emily Doherty	261773154498428	Facebook	89	1	69216	18595	636	0
wales_UK	Wales, United Kingdom	Care2		25852730092	Facebook	13	1	69119	27437	741	142
wales_UK	Wales, United Kingdom	Guardian Weekly		64525551258	Facebook	11	1	67189	26751	470	114
wales_UK	Wales, United Kingdom	Trades Union Congress (TUC)	Trades Union Congress	124295177616347	Facebook	12	1	67094	28540	348	130
wales_UK	Wales, United Kingdom	Aldi Careers UK		793837030669793	Facebook	14	1	66886	26228	336	73
wales_UK	Wales, United Kingdom	Cllr Vincent Bailey & Cllr Leighton Rowlands	Vale of Glamorgan Conservatives 	1802752836609283	Facebook	4	1	65996	16000	458	0
wales_UK	Wales, United Kingdom	Joel Williams	Joel Williams	850260261734038	Facebook	3	1	64997	16000	343	0
