advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	0_50	0 - 50	CY	Cyprus	71	1	1669652	464696	6966	0
Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	0_50	0 - 50	CY	Cyprus	52	1	996768	206339	5130	0
Στηρίζουμε Μαρίνο Κλεάνθους για την Ευρωβουλή		831939610501208	Facebook	0_50	0 - 50	CY	Cyprus	18	1	752582	226875	1729	0
Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		270213387069072	Facebook	0_50	0 - 50	CY	Cyprus	23	1	750459	161460	2269	0
Nicos Tornaritis - Νίκος Τορναρίτης		115653995162093	Facebook	0_50	0 - 50	CY	Cyprus	15	1	700477	143089	1465	0
Λευτέρης Χριστοφόρου - Lefteris Christoforou		832972046731724	Facebook	0_50	0 - 50	CY	Cyprus	42	1	643833	144518	4144	0
Prof. Dr. Niyazi Kızılyürek		878208312216203	Facebook	0_50	0 - 50	CY	Cyprus	13	1	524870	175612	1255	0
Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	0_50	0 - 50	CY	Cyprus	12	1	514327	135563	1184	0
Δρ. ΕΛΕΝΗ ΘΕΟΧΑΡΟΥΣ - Dr. ELENI THEOCHAROUS		46620712083	Facebook	0_50	0 - 50	CY	Cyprus	20	1	452978	96179	1958	0
Παναγιώτης Σεντώνας - Panayiotis Sentonas		436419753766608	Facebook	0_50	0 - 50	CY	Cyprus	10	1	284047	62792	986	0
UK-Cyprus Enterprise Council	UK-Cyprus Enterprise Council 	1837120569879342	Facebook	0_50	0 - 50	CY	Cyprus	6	1	282762	120266	404	0
Δημοκρατικό Κόμμα		293704380825571	Facebook	0_50	0 - 50	CY	Cyprus	19	1	261131	75752	1874	0
Νικόλας Παπαδόπουλος	Μανωλης Κυριακου	998046016880140	Facebook	0_50	0 - 50	CY	Cyprus	12	1	250178	58809	1184	0
European Parliament Office in Cyprus		205478755729	Facebook	0_50	0 - 50	CY	Cyprus	5	1	249100	49821	493	0
