advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Sosialidemokraatit SDP		108945982480217	Facebook	rm2	Last 2 months	FI	Finland	190	1	16740894	6792685	111379	26767
European Parliament		178362315106	Facebook	rm2	Last 2 months	FI	Finland	73	1	10373022	4805504	82945	30401
Vihreät - De Gröna		33722070600	Facebook	rm2	Last 2 months	FI	Finland	34	1	1997884	774932	8620	1929
Kokoomus	Kokoomus	201285237101	Facebook	rm2	Last 2 months	FI	Finland	339	1	1344660	265000	39560	1499
Keskusta	Suomen Keskusta	55312855747	Facebook	rm2	Last 2 months	FI	Finland	33	1	1273559	311317	5608	599
Perussuomalaiset	Perussuomalaiset	181106108341	Facebook	rm2	Last 2 months	FI	Finland	14	1	779711	284911	7083	1699
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	rm2	Last 2 months	FI	Finland	31	1	775385	238682	7880	1534
Oatly		585888148224935	Facebook	rm2	Last 2 months	FI	Finland	3	1	749929	309966	5596	1099
Kaisa Penny		259256970891807	Facebook	rm2	Last 2 months	FI	Finland	40	1	746051	252637	5513	399
K-Supermarket		380462231997295	Facebook	rm2	Last 2 months	FI	Finland	6	1	599085	256727	11548	2567
Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	rm2	Last 2 months	FI	Finland	269	1	574731	81999	26631	0
Viite - Tieteen ja teknologian vihreät		73631194779	Facebook	rm2	Last 2 months	FI	Finland	6	1	524750	204902	993	99
Piia Kurki	Piia Kurki	270567833058986	Facebook	rm2	Last 2 months	FI	Finland	28	1	523711	127927	5167	599
Veli Paasimaa eduskuntaan		2500363800014955	Facebook	rm2	Last 2 months	FI	Finland	6	1	508993	200999	5493	1000
Neste		1083597725003936	Facebook	rm2	Last 2 months	FI	Finland	1	1	499999	200000	4999	1000
Sirpa Pietikäinen	Sirpa Pietikäinen	140188405326	Facebook	rm2	Last 2 months	FI	Finland	11	1	460907	94980	5368	1322
Eurovaaliehdokas Kari Kallonen	Kallonen Kari Markku	2130226653737235	Facebook	rm2	Last 2 months	FI	Finland	32	1	440953	96997	5167	499
Greenpeace Suomi	Greenpeace Suomi	9227859351	Facebook	rm2	Last 2 months	FI	Finland	22	1	421176	98000	4480	599
Svenska folkpartiet i Finland - RKP	Svenska folkpartiet i Finland - RKP	191883307265	Facebook	rm2	Last 2 months	FI	Finland	39	1	406961	159000	4261	100
Antton Rönnholm	Rekilä Piia Annikki	575908612596562	Facebook	rm2	Last 2 months	FI	Finland	26	1	405222	124999	4499	499
Camilla Gunell till EU 2019		360575481205047	Facebook	rm2	Last 2 months	FI	Finland	17	1	393851	83973	3282	400
Petri Sarvamaa	Petri Sarvamaa	164624737027350	Facebook	rm2	Last 2 months	FI	Finland	12	1	379951	78992	2787	399
Finlands svenska socialdemokrater - FSD		174819292560785	Facebook	rm2	Last 2 months	FI	Finland	9	1	366805	79307	2070	296
XAMK - Kaakkois-Suomen ammattikorkeakoulu		1713318895550712	Facebook	rm2	Last 2 months	FI	Finland	28	1	348634	127093	2697	64
Euroopan komissio Suomessa - Europeiska kommissionen i Finland	Euroopan komissio Suomessa - Europeiska kommissionen i Finland	139489762782508	Facebook	rm2	Last 2 months	FI	Finland	7	1	310964	94994	1092	99
