week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w020	Week 20	2019-05-13	2019-05-15	CZ	Czechia	1420	175	8810206	2842103	30185	6937
w019	Week 19	2019-05-06	2019-05-12	CZ	Czechia	2489	204	24308800	8202287	92327	22344
w018	Week 18	2019-04-29	2019-05-05	CZ	Czechia	1460	212	15914745	5825237	56649	17327
w017	Week 17	2019-04-22	2019-04-28	CZ	Czechia	1113	201	8394076	2589652	36623	10021
w016	Week 16	2019-04-15	2019-04-21	CZ	Czechia	991	225	10276885	3465910	38308	9305
w015	Week 15	2019-04-08	2019-04-14	CZ	Czechia	1039	311	6220641	2406714	28224	5323
w014	Week 14	2019-04-01	2019-04-07	CZ	Czechia	832	314	3259535	1139708	12517	2213
w013	Week 13	2019-03-25	2019-03-31	CZ	Czechia	579	225	3469080	1334588	15639	3338
w012	Week 12	2019-03-18	2019-03-24	CZ	Czechia	458	196	3960727	1552063	19326	4060
w011	Week 11	2019-03-11	2019-03-17	CZ	Czechia	252	116	1050680	311017	3999	742
w010	Week 10	2019-03-04	2019-03-10	CZ	Czechia	269	99	1251057	430338	2917	532
w009	Week 9	2019-02-25	2019-03-03	CZ	Czechia	130	56	261139	67225	1109	114
w008	Week 8	2019-02-18	2019-02-24	CZ	Czechia	98	48	218213	69340	804	164
w007	Week 7	2019-02-11	2019-02-17	CZ	Czechia	76	42	219300	88107	604	116
w006	Week 6	2019-02-04	2019-02-10	CZ	Czechia	69	33	210213	69797	825	161
w005	Week 5	2019-01-28	2019-02-03	CZ	Czechia	72	28	88538	30769	265	60
w004	Week 4	2019-01-21	2019-01-27	CZ	Czechia	58	27	92047	31293	278	76
w003	Week 3	2019-01-14	2019-01-20	CZ	Czechia	63	25	151027	62915	758	167
w002	Week 2	2019-01-07	2019-01-13	CZ	Czechia	44	23	46010	18193	163	47
w001	Week 1	2019-01-01	2019-01-06	CZ	Czechia	28	14	102704	51108	396	188
