audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f18_24	female (18-24)	NL	Netherlands	5594	1316	15676291	6416102	121439	25537
m18_24	male (18-24)	NL	Netherlands	5401	1277	13989306	5715079	109026	21791
m25_34	male (25-34)	NL	Netherlands	6047	1416	11492288	4536086	91177	16571
f25_34	female (25-34)	NL	Netherlands	6369	1467	11251513	4417185	92253	17008
f45_54	female (45-54)	NL	Netherlands	5779	1371	9962288	3906420	91671	18365
f35_44	female (35-44)	NL	Netherlands	6210	1438	8989945	3553123	78274	15103
f55_64	female (55-64)	NL	Netherlands	4944	1268	8287478	3134023	80188	15818
m45_54	male (45-54)	NL	Netherlands	5407	1324	7508575	2927355	62436	10962
m35_44	male (35-44)	NL	Netherlands	5852	1380	7458202	2945269	59982	10699
f65_	female (65+)	NL	Netherlands	4437	1132	6872566	2591546	61664	12071
m55_64	male (55-64)	NL	Netherlands	4668	1230	5415883	2002144	49412	8576
m65_	male (65+)	NL	Netherlands	4246	1100	4309276	1575025	38238	6691
f13_17	female (13-17)	NL	Netherlands	847	250	2407319	1092592	5932	1117
m13_17	male (13-17)	NL	Netherlands	875	240	1833907	828448	4742	793
u35_44	unknown (35-44)	NL	Netherlands	4574	1163	118006	44710	1034	176
u25_34	unknown (25-34)	NL	Netherlands	4439	1133	94954	35471	836	136
u45_54	unknown (45-54)	NL	Netherlands	3993	1053	81531	30510	726	127
u18_24	unknown (18-24)	NL	Netherlands	3500	929	56594	21353	541	85
u55_64	unknown (55-64)	NL	Netherlands	3048	923	42569	15020	453	71
u65_	unknown (65+)	NL	Netherlands	2830	846	36232	12787	338	58
u13_17	unknown (13-17)	NL	Netherlands	491	184	8299	3759	22	3
