advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CDA	CDA	320374518118	Facebook	f55_64	female (55-64)	NL	Netherlands	8	1	297745	133642	1702	440
Partij van de Arbeid (PvdA)	Partij van de Arbeid (PvdA)	113895885305052	Facebook	f55_64	female (55-64)	NL	Netherlands	24	1	199231	82374	1044	333
European Parliament	European Parliament	178362315106	Facebook	f55_64	female (55-64)	NL	Netherlands	11	1	173103	69930	1088	260
VVD	VVD	121264564551002	Facebook	f55_64	female (55-64)	NL	Netherlands	29	1	152820	69433	900	177
De Goede Zaak	DeGoedeZaak	264564577356897	Facebook	f55_64	female (55-64)	NL	Netherlands	9	1	130926	54618	1513	318
Jesse Klaver	GroenLinks	687496011309020	Facebook	f55_64	female (55-64)	NL	Netherlands	3	1	117334	47639	1137	227
D66	D66	52985377549	Facebook	f55_64	female (55-64)	NL	Netherlands	21	1	95288	36829	539	99
ChristenUnie	ChristenUnie	211661062254003	Facebook	f55_64	female (55-64)	NL	Netherlands	21	1	85201	42448	510	96
Esther de Lange	Esther de Lange	206205079489175	Facebook	f55_64	female (55-64)	NL	Netherlands	10	1	79994	34664	229	35
Partij voor de Dieren	Partij voor de Dieren	102287806490622	Facebook	f55_64	female (55-64)	NL	Netherlands	16	1	78013	31175	625	208
GroenLinks	GroenLinks	175740570505	Facebook	f55_64	female (55-64)	NL	Netherlands	14	1	65956	29396	806	207
SP	SP	128393027527	Facebook	f55_64	female (55-64)	NL	Netherlands	16	1	50074	17733	670	153
College voor de Rechten van de Mens	College voor de Rechten van de Mens	176804439190262	Facebook	f55_64	female (55-64)	NL	Netherlands	8	1	49149	18232	327	88
Vote for a Woman / Stem op een Vrouw		1329572193784367	Facebook	f55_64	female (55-64)	NL	Netherlands	4	1	47715	19520	364	135
Volt Nederland	Volt Nederland	146644665960101	Facebook	f55_64	female (55-64)	NL	Netherlands	37	1	41837	12445	567	41
Gert-Jan Segers	ChristenUnie	147772805659767	Facebook	f55_64	female (55-64)	NL	Netherlands	6	1	36381	11432	368	113
Paul Tang	PvdA	208020512703248	Facebook	f55_64	female (55-64)	NL	Netherlands	6	1	30671	12196	150	24
CDA Zuid-Holland	CDA Zuid-Holland	1523833891223465	Facebook	f55_64	female (55-64)	NL	Netherlands	46	1	29202	11237	208	9
Daan Versteeg	Versteeg Daniel R	1010657719133321	Facebook	f55_64	female (55-64)	NL	Netherlands	41	1	23543	7019	342	13
Elke Stem Telt	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	1443518785699143	Facebook	f55_64	female (55-64)	NL	Netherlands	1	1	23373	11686	116	23
Mensen met een Missie	Klaassen Danny	261743583890104	Facebook	f55_64	female (55-64)	NL	Netherlands	1	1	22653	4530	44	0
Eveline Herben	Herben Eveline Marie	350805055554039	Facebook	f55_64	female (55-64)	NL	Netherlands	21	1	18930	4695	531	11
Malik Azmani	Malik Azmani	1734459723547461	Facebook	f55_64	female (55-64)	NL	Netherlands	26	1	17108	5666	237	12
Henk Jan Ormel	CDA	823537391322678	Facebook	f55_64	female (55-64)	NL	Netherlands	2	1	16949	6858	40	16
Amnesty International Nederland	Amnesty International Nederland	57729029960	Facebook	f55_64	female (55-64)	NL	Netherlands	2	1	15166	7583	139	69
